 # k         Erhorho   E11       E22       E33       Erhou1    
---------------------------------------------------------------
       241  0.67398097298880E-09  0.86577357788000E-09  0.33445064946550E-09  0.36922512648340E-09  0.53496841026510E-09
       242  0.65415395991670E-09  0.83802164299120E-09  0.32142734336750E-09  0.35825395678750E-09  0.51857038348760E-09
       243  0.63280395187700E-09  0.81182985861920E-09  0.31337723356440E-09  0.34626408344620E-09  0.50119375365670E-09
       244  0.61269266716620E-09  0.78577657780100E-09  0.30316350906350E-09  0.33611406218500E-09  0.48492399755850E-09
       245  0.59425812487400E-09  0.75941312312670E-09  0.29311076355690E-09  0.32414486833850E-09  0.46903610636340E-09
       246  0.57523971377910E-09  0.73341369716220E-09  0.28442961359560E-09  0.31188806138640E-09  0.45248200346940E-09
       247  0.55738141701690E-09  0.70873153683040E-09  0.27528778671570E-09  0.30410137909560E-09  0.43790280017540E-09
       248  0.54141033502770E-09  0.68699174629710E-09  0.26726234527910E-09  0.29373454985660E-09  0.42405357159000E-09
       249  0.52406066808160E-09  0.66660175918650E-09  0.25833354668020E-09  0.28408778473160E-09  0.41084052966980E-09
       250  0.50938707950320E-09  0.64478505012720E-09  0.24997246502000E-09  0.27517105874050E-09  0.39865915495030E-09
       251  0.49185586395170E-09  0.62393112875780E-09  0.24210042253890E-09  0.26562233803740E-09  0.38400628091410E-09
       252  0.47758176583220E-09  0.60276347219380E-09  0.23474402186270E-09  0.25833440328870E-09  0.37195409915590E-09
       253  0.46364895552220E-09  0.58388974104570E-09  0.22763685170290E-09  0.24956160486700E-09  0.36069181375840E-09
       254  0.44934644353950E-09  0.56501081858390E-09  0.22027669328600E-09  0.24212616295860E-09  0.34849102086860E-09
       255  0.43567473174520E-09  0.54730852480270E-09  0.21344472860680E-09  0.23412163697920E-09  0.33806629377370E-09
       256  0.42231575808300E-09  0.52836478789330E-09  0.20696020636050E-09  0.22638813086330E-09  0.32643459383540E-09
       257  0.40967634317480E-09  0.51377473168910E-09  0.20042343775150E-09  0.21998188994450E-09  0.31726185337630E-09
       258  0.39661076235840E-09  0.49685191071450E-09  0.19431348966760E-09  0.21248620574230E-09  0.30618579566580E-09
       259  0.38571807943850E-09  0.48066103308160E-09  0.18775446008820E-09  0.20510623243560E-09  0.29664355538730E-09
       260  0.37466828605990E-09  0.46961941007410E-09  0.18268672704580E-09  0.19936973481830E-09  0.28922615445920E-09
       261  0.36278801758660E-09  0.45377067351900E-09  0.17657507826190E-09  0.19342427646900E-09  0.27917337729230E-09
       262  0.35151876311110E-09  0.44009322890140E-09  0.17057930973590E-09  0.18702759933740E-09  0.27094215247960E-09
       263  0.34167813607490E-09  0.42593161902340E-09  0.16594648868130E-09  0.18154623125640E-09  0.26195893269020E-09
       264  0.33090131742620E-09  0.41242978679670E-09  0.16115406994390E-09  0.17551174549040E-09  0.25383165290460E-09
       265  0.32092785785790E-09  0.40062189818150E-09  0.15578238350150E-09  0.16988384055050E-09  0.24599082708570E-09
       266  0.31122627537490E-09  0.38679716925630E-09  0.15121063422630E-09  0.16488196099430E-09  0.23777044912600E-09
       267  0.30210098113190E-09  0.37425656762750E-09  0.14694497604760E-09  0.15989027295220E-09  0.23013459806050E-09
       268  0.29219763135060E-09  0.36239754325040E-09  0.14218322386650E-09  0.15480757717730E-09  0.22249974017190E-09
       269  0.28503916073490E-09  0.35246859505440E-09  0.13780585213910E-09  0.14997901657170E-09  0.21678442119670E-09
       270  0.27563485126440E-09  0.34106527683120E-09  0.13373308574650E-09  0.14551822339070E-09  0.20928105454680E-09
       271  0.26867038023130E-09  0.33101177913340E-09  0.12940704903450E-09  0.14114176516230E-09  0.20382617263770E-09
       272  0.25969635723370E-09  0.32113996030660E-09  0.12631905068760E-09  0.13643166305930E-09  0.19717336692010E-09
       273  0.25240014767350E-09  0.31085116889480E-09  0.12226841219190E-09  0.13241233558450E-09  0.19082697446130E-09
       274  0.24397510153060E-09  0.30107398163220E-09  0.11824471236260E-09  0.12817982865490E-09  0.18466027283380E-09
       275  0.23739121034460E-09  0.29098182447500E-09  0.11505688302020E-09  0.12386039898040E-09  0.17887973392060E-09
       276  0.23042787548300E-09  0.28319067630660E-09  0.11188838067760E-09  0.12029460643500E-09  0.17366586758960E-09
       277  0.22342803620380E-09  0.27382732565210E-09  0.10838369929430E-09  0.11644017169100E-09  0.16804685436300E-09
       278  0.21728266838300E-09  0.26599452679610E-09  0.10528556386310E-09  0.11292913123210E-09  0.16325353262930E-09
       279  0.21057464992880E-09  0.25708882978190E-09  0.10218633878640E-09  0.10971416517020E-09  0.15778350019970E-09
       280  0.20384820950280E-09  0.24837764927270E-09  0.99239579246060E-10  0.10577715550120E-09  0.15226633039840E-09
       281  0.19817178932690E-09  0.24203881132800E-09  0.96158875388110E-10  0.10275770863340E-09  0.14836598230450E-09
       282  0.19269369613900E-09  0.23460105986700E-09  0.93385048545980E-10  0.99892719469110E-10  0.14393383477340E-09
       283  0.18652878415520E-09  0.22711532547000E-09  0.90637806451990E-10  0.96468341066820E-10  0.13916939626190E-09
       284  0.18129497475020E-09  0.21994242668350E-09  0.87926523197960E-10  0.93651676344230E-10  0.13472463557870E-09
       285  0.17630022180570E-09  0.21400070187680E-09  0.85410128222510E-10  0.91038240330690E-10  0.13104735580100E-09
       286  0.17068039673170E-09  0.20694433399940E-09  0.83050369155360E-10  0.87856989685440E-10  0.12666499831210E-09
       287  0.16581467150730E-09  0.20102708641300E-09  0.80550815441100E-10  0.85415234897470E-10  0.12299013428780E-09
       288  0.16123424408550E-09  0.19455574592330E-09  0.77829707711580E-10  0.83027645240000E-10  0.11925372139170E-09
       289  0.15643950978900E-09  0.18962069458940E-09  0.75785485887380E-10  0.80454513187880E-10  0.11602151460720E-09
       290  0.15165416431820E-09  0.18334234508370E-09  0.73732516464480E-10  0.78191561606530E-10  0.11193986930710E-09
       291  0.14767031057230E-09  0.17811901472680E-09  0.71496671890700E-10  0.75799162527540E-10  0.10889862521490E-09
       292  0.14314030811030E-09  0.17231317610900E-09  0.69366801125330E-10  0.73603862137980E-10  0.10534345797040E-09
       293  0.13889671191620E-09  0.16795998362270E-09  0.67368473265600E-10  0.71156733826820E-10  0.10228080899760E-09
       294  0.13525838543960E-09  0.16318083017320E-09  0.65719425255320E-10  0.69254122039050E-10  0.99473589710290E-10
       295  0.13125560244180E-09  0.15822355187030E-09  0.63859088319510E-10  0.67423562686700E-10  0.96453014083860E-10
       296  0.12739228217850E-09  0.15346215828210E-09  0.61929893043350E-10  0.65314327337210E-10  0.93416875387140E-10
       297  0.12353876907540E-09  0.14869367624620E-09  0.60251186178830E-10  0.63244189518940E-10  0.90447909658690E-10
       298  0.11966170423880E-09  0.14415868244820E-09  0.58428817539400E-10  0.61587107389010E-10  0.87505303244660E-10
       299  0.11647531381980E-09  0.13984134932000E-09  0.56854595839530E-10  0.59801395104450E-10  0.84947347770220E-10
       300  0.11325851324240E-09  0.13614779569110E-09  0.55273268567700E-10  0.58044902680950E-10  0.82654116890070E-10
       301  0.11028139078250E-09  0.13191797086630E-09  0.53735093286560E-10  0.56451304860690E-10  0.80410133903440E-10
       302  0.10704555473030E-09  0.12825708929390E-09  0.52255629188480E-10  0.54737465480900E-10  0.77884702023550E-10
       303  0.10394964395600E-09  0.12427930564920E-09  0.50794972710290E-10  0.53037753660100E-10  0.75615967764120E-10
       304  0.10091218620600E-09  0.12034449699210E-09  0.49331945698150E-10  0.51648799741400E-10  0.73104835109870E-10
       305  0.97767996449680E-10  0.11718242387020E-09  0.47869264590320E-10  0.50060192839250E-10  0.71043315041720E-10
       306  0.95395976606580E-10  0.11381464713560E-09  0.46556919625090E-10  0.48628306493570E-10  0.69169669474970E-10
       307  0.92430235818710E-10  0.11045472036380E-09  0.45311695866790E-10  0.47338213546030E-10  0.66863346925310E-10
       308  0.89783102454280E-10  0.10743190179120E-09  0.44050357337260E-10  0.45955852843640E-10  0.65086193218280E-10
       309  0.87196573973810E-10  0.10413784738850E-09  0.42863550936510E-10  0.44660119463830E-10  0.63109137676260E-10
       310  0.84933460407510E-10  0.10137032027960E-09  0.41668755462540E-10  0.43232510876290E-10  0.61384487789780E-10
       311  0.82350971341770E-10  0.98378784690310E-10  0.40555466669900E-10  0.42130288971050E-10  0.59455469385960E-10
       312  0.79892607437250E-10  0.95290889822080E-10  0.39345624070900E-10  0.40866842952190E-10  0.57541227483150E-10
       313  0.77946354115860E-10  0.92828305336780E-10  0.38286523899020E-10  0.39674327596780E-10  0.56055817571560E-10
       314  0.75537939802630E-10  0.89875617658750E-10  0.37241689186100E-10  0.38558560809210E-10  0.54290347198000E-10
       315  0.73590808773040E-10  0.87702854590230E-10  0.36291294647730E-10  0.37476225649950E-10  0.52895978115150E-10
       316  0.71387656482930E-10  0.85082501172660E-10  0.35244255947640E-10  0.36317060015980E-10  0.51297468373470E-10
       317  0.69477739999930E-10  0.82645995852820E-10  0.34259615065090E-10  0.35380356119470E-10  0.49808273328870E-10
       318  0.67565943106130E-10  0.80531732413720E-10  0.33380405194310E-10  0.34384011303590E-10  0.48513436680620E-10
       319  0.65512817211940E-10  0.78072705457250E-10  0.32459403094300E-10  0.33204816765010E-10  0.46952507234480E-10
       320  0.63813882972550E-10  0.75883885699140E-10  0.31627366731190E-10  0.32457080059960E-10  0.45579173082740E-10
       321  0.61924158385420E-10  0.73647086415340E-10  0.30799180970940E-10  0.31489635710520E-10  0.44287297079570E-10
       322  0.60118729294580E-10  0.71423310049000E-10  0.29922223547760E-10  0.30471108895530E-10  0.42791408889310E-10
       323  0.58447635066910E-10  0.69527436386830E-10  0.29108022732050E-10  0.29594526731490E-10  0.41619809356670E-10
       324  0.56867352828890E-10  0.67753427058740E-10  0.28318456954920E-10  0.28741550484490E-10  0.40513683888570E-10
       325  0.55163546793470E-10  0.65598885444430E-10  0.27580415949590E-10  0.27931661202940E-10  0.39148357658730E-10
       326  0.53809827282480E-10  0.64003919568730E-10  0.26794080503650E-10  0.27242385700480E-10  0.38199762570030E-10
       327  0.52109874574200E-10  0.62197834672070E-10  0.26081599842460E-10  0.26363556418980E-10  0.37033084728510E-10
       328  0.50823376277910E-10  0.60449154813800E-10  0.25411350437030E-10  0.25589539762590E-10  0.36057345559150E-10
       329  0.49372101277670E-10  0.58866975611430E-10  0.24708061368070E-10  0.24935708421660E-10  0.34995061947320E-10
       330  0.47933542295600E-10  0.57083316562570E-10  0.24005779626970E-10  0.24203896513330E-10  0.33945370109850E-10
       331  0.46611978400310E-10  0.55427130410020E-10  0.23409536056620E-10  0.23517140335890E-10  0.32919871429080E-10
       332  0.45448048894160E-10  0.53956092626530E-10  0.22830161148900E-10  0.22843056165100E-10  0.32056852535710E-10
       333  0.44107694880980E-10  0.52301836292510E-10  0.22225008394310E-10  0.22241472489470E-10  0.31060374439120E-10
       334  0.42975324514750E-10  0.51007778149100E-10  0.21566845055150E-10  0.21722065119730E-10  0.30314804495180E-10
       335  0.41744315303490E-10  0.49481612733510E-10  0.21077456972530E-10  0.20990921134810E-10  0.29376562875140E-10
       336  0.40610082138330E-10  0.48092328054610E-10  0.20478467677840E-10  0.20450525848350E-10  0.28499032229410E-10
       337  0.39468932402410E-10  0.46908516717320E-10  0.19938765026160E-10  0.19918774247950E-10  0.27754889972740E-10
       338  0.38375409438120E-10  0.45439733731950E-10  0.19391458290290E-10  0.19343987903140E-10  0.26914175998390E-10
       339  0.37332307042000E-10  0.44250629940920E-10  0.18892610919620E-10  0.18769613403880E-10  0.26149809253610E-10
       340  0.36332007288960E-10  0.43194243035980E-10  0.18430422836150E-10  0.18344484602890E-10  0.25488359772190E-10
       341  0.35403651797050E-10  0.41867228764600E-10  0.17924254249610E-10  0.17716053136540E-10  0.24769086816740E-10
       342  0.34430939095260E-10  0.40759000538780E-10  0.17438660305630E-10  0.17294773147320E-10  0.24041585380850E-10
       343  0.33488950977890E-10  0.39641344672050E-10  0.16992435923740E-10  0.16836955300920E-10  0.23385945765580E-10
       344  0.32538160745240E-10  0.38622011159150E-10  0.16551998827710E-10  0.16346214708210E-10  0.22688609505670E-10
       345  0.31655657203770E-10  0.37502781368850E-10  0.16127544388580E-10  0.15889744489320E-10  0.22061658840720E-10
       346  0.30789630283020E-10  0.36544321050740E-10  0.15732142063260E-10  0.15461809050640E-10  0.21458392207860E-10
       347  0.29933838164050E-10  0.35417429989930E-10  0.15352884857330E-10  0.15035245855340E-10  0.20806460199060E-10
       348  0.29111384938380E-10  0.34543624835490E-10  0.14929755910190E-10  0.14628609938090E-10  0.20223820544820E-10
       349  0.28364061752730E-10  0.33594605618270E-10  0.14522996538270E-10  0.14231229586960E-10  0.19685714950180E-10
       350  0.27713119985010E-10  0.32756787505680E-10  0.14169478078230E-10  0.13803707177120E-10  0.19249172438030E-10
       351  0.26828588272100E-10  0.31721906819950E-10  0.13787292604490E-10  0.13473074556170E-10  0.18554910250220E-10
       352  0.26109451903720E-10  0.30811531918100E-10  0.13462511840850E-10  0.13121481522310E-10  0.18036881851210E-10
       353  0.25423290654710E-10  0.30098263459600E-10  0.13112888402390E-10  0.12765524046570E-10  0.17600098187060E-10
       354  0.24691140146870E-10  0.29200862748220E-10  0.12756286510120E-10  0.12365696465630E-10  0.17041010153550E-10
       355  0.24100379687460E-10  0.28537842252270E-10  0.12433452344500E-10  0.12027052258830E-10  0.16654311259320E-10
       356  0.23413208052210E-10  0.27699580073430E-10  0.12109487569770E-10  0.11725802796450E-10  0.16154114643790E-10
       357  0.22733621222580E-10  0.26926610908310E-10  0.11805198246740E-10  0.11399813914070E-10  0.15654494711780E-10
       358  0.22144496093230E-10  0.26273589732830E-10  0.11496830277510E-10  0.11109656233310E-10  0.15250420249130E-10
       359  0.21640958368810E-10  0.25641543165580E-10  0.11227725739650E-10  0.10823069470070E-10  0.14931870850070E-10
       360  0.21009807845700E-10  0.24893560789390E-10  0.10925556472300E-10  0.10481491473800E-10  0.14448122777830E-10
       361  0.20432675543490E-10  0.24237331616860E-10  0.10640000270400E-10  0.10216525341580E-10  0.14039065179630E-10
       362  0.19923211480700E-10  0.23641731270830E-10  0.10364777329190E-10  0.99523260635460E-11  0.13706406800570E-10
       363  0.19330054430660E-10  0.22963422370740E-10  0.10094431337730E-10  0.96823601254120E-11  0.13272371090530E-10
       364  0.18877672790100E-10  0.22411501463790E-10  0.98579753561870E-11  0.94344997948770E-11  0.12951080433130E-10
       365  0.18376869424120E-10  0.21829561866660E-10  0.95867437600820E-11  0.91704102726410E-11  0.12614681472300E-10
       366  0.17843783326920E-10  0.21227635193200E-10  0.93565807673010E-11  0.89065325679680E-11  0.12236430882370E-10
       367  0.17432614406110E-10  0.20668185181010E-10  0.91122349622580E-11  0.86879928938320E-11  0.11954025487950E-10
       368  0.16944328784740E-10  0.20097439037330E-10  0.88825635873370E-11  0.84502210873720E-11  0.11600528892880E-10
       369  0.16408575554970E-10  0.19531406803960E-10  0.86488152017670E-11  0.82431306103320E-11  0.11236499652600E-10
       370  0.16056311511580E-10  0.19073424365730E-10  0.84325745639040E-11  0.80119247603750E-11  0.10983138863670E-10
       371  0.15634779541000E-10  0.18536085260670E-10  0.82298250020820E-11  0.77984580315860E-11  0.10669065207920E-10
       372  0.15164515579450E-10  0.18095965775740E-10  0.80173185201540E-11  0.75895177820260E-11  0.10394710343440E-10
       373  0.14776386161610E-10  0.17617303864560E-10  0.78137732303350E-11  0.74021413817220E-11  0.10100472453750E-10
       374  0.14406480868120E-10  0.17159332209990E-10  0.76296343919380E-11  0.72054091784000E-11  0.98386048457410E-11
       375  0.13980262950940E-10  0.16716966543510E-10  0.74099601039290E-11  0.69897093781720E-11  0.95489635479870E-11
       376  0.13648606041980E-10  0.16296624786680E-10  0.72572847524760E-11  0.68098892962170E-11  0.93225408714630E-11
       377  0.13271347932570E-10  0.15852209876300E-10  0.70615687990330E-11  0.66316864978540E-11  0.90394704692400E-11
       378  0.12895490435310E-10  0.15419631353510E-10  0.68970311363950E-11  0.64655384316640E-11  0.87833598080410E-11
       379  0.12529750897640E-10  0.15008434921450E-10  0.67300605384460E-11  0.62995178356100E-11  0.85324436253060E-11
       380  0.12234193909510E-10  0.14612515739290E-10  0.65592834852790E-11  0.61227709155820E-11  0.83061030070370E-11
       381  0.11897969703920E-10  0.14247907112310E-10  0.63953994144250E-11  0.59783701844670E-11  0.80770355795750E-11
       382  0.11582681308600E-10  0.13855036783340E-10  0.62342075775290E-11  0.58214762600680E-11  0.78560033061160E-11
       383  0.11296412501580E-10  0.13547413053480E-10  0.60954964032340E-11  0.56653047064490E-11  0.76730296845810E-11
       384  0.10957432321730E-10  0.13164429116860E-10  0.59226751792910E-11  0.55178241459070E-11  0.74242132735630E-11
       385  0.10690394497100E-10  0.12816147862970E-10  0.57931284484460E-11  0.53832412715230E-11  0.72428939984470E-11
       386  0.10415714330720E-10  0.12490035306170E-10  0.56440119168460E-11  0.52394242849200E-11  0.70380694367060E-11
       387  0.10129764381100E-10  0.12160535124980E-10  0.55199266962440E-11  0.51049488950870E-11  0.68425545079230E-11
       388  0.98984387143750E-11  0.11868195647460E-10  0.53860247789170E-11  0.49685768365130E-11  0.66871966926200E-11
       389  0.96046275388680E-11  0.11578057633060E-10  0.52523823981000E-11  0.48489763588950E-11  0.65004868490580E-11
       390  0.93621145954860E-11  0.11245050831790E-10  0.51163050387340E-11  0.47155414972940E-11  0.63024771611780E-11
       391  0.91291711008280E-11  0.10986270803560E-10  0.49894294390170E-11  0.45952259535180E-11  0.61607157895020E-11
       392  0.88847860209700E-11  0.10710222408250E-10  0.48762379781220E-11  0.44759153210110E-11  0.59884813223420E-11
       393  0.86603360655600E-11  0.10428935132040E-10  0.47512984081790E-11  0.43597569870300E-11  0.58286793231830E-11
       394  0.84190454730430E-11  0.10166716194320E-10  0.46422116075260E-11  0.42531760342420E-11  0.56620903528630E-11
       395  0.81989339140290E-11  0.98853141951050E-11  0.45233357271650E-11  0.41381653025630E-11  0.55051937065800E-11
       396  0.79875882896020E-11  0.96403835366170E-11  0.44101239327730E-11  0.40270988695870E-11  0.53580413924570E-11
       397  0.77937981317760E-11  0.94121924632040E-11  0.43063143338580E-11  0.39182499524580E-11  0.52294899145620E-11
       398  0.76050862896120E-11  0.91625514514300E-11  0.42078084552670E-11  0.38213393966900E-11  0.50959331185220E-11
       399  0.73934166300060E-11  0.89097134126680E-11  0.41027027924880E-11  0.37287330831040E-11  0.49449401603770E-11
       400  0.72218695028810E-11  0.86981572242770E-11  0.39936759326290E-11  0.36297715610730E-11  0.48279061502000E-11
       401  0.70041586942790E-11  0.84723980768730E-11  0.39008402784960E-11  0.35396632941010E-11  0.46873997438680E-11
       402  0.68509331125150E-11  0.82455033603430E-11  0.38067593109490E-11  0.34403351893450E-11  0.45677095302000E-11
       403  0.66783607402840E-11  0.80346966212110E-11  0.37083409818510E-11  0.33554824590810E-11  0.44526840101970E-11
       404  0.64900509792230E-11  0.78321108470380E-11  0.36238951933300E-11  0.32719923622590E-11  0.43233050559430E-11
       405  0.63325148230160E-11  0.76189740172110E-11  0.35349597521760E-11  0.31846206799530E-11  0.42072429478120E-11
       406  0.61798357584070E-11  0.74379263194400E-11  0.34462771361560E-11  0.31090392218900E-11  0.41071643008200E-11
       407  0.60121904258060E-11  0.72630317195240E-11  0.33712487066070E-11  0.30279017727180E-11  0.40001544119860E-11
       408  0.58638159955030E-11  0.70808604284850E-11  0.32891664290970E-11  0.29534732127300E-11  0.38966623885020E-11
       409  0.57148264904720E-11  0.69007581744200E-11  0.32111063580190E-11  0.28737901534080E-11  0.37919450788000E-11
       410  0.55691947946800E-11  0.67359483706770E-11  0.31390827748220E-11  0.28046144532360E-11  0.36997650023000E-11
       411  0.54254353849760E-11  0.65652386563110E-11  0.30593565639700E-11  0.27384110060760E-11  0.36012525411280E-11
       412  0.52866543481410E-11  0.63832657375590E-11  0.29849215408490E-11  0.26636810983340E-11  0.34982106973060E-11
       413  0.51595652413330E-11  0.62424151625560E-11  0.29218654997100E-11  0.26035832545600E-11  0.34185322133290E-11
       414  0.50198998327370E-11  0.60869067171030E-11  0.28495034290160E-11  0.25318848062910E-11  0.33255875653360E-11
       415  0.48961892675340E-11  0.59339554008280E-11  0.27869249113260E-11  0.24628128552850E-11  0.32386168338520E-11
       416  0.47693054821120E-11  0.57906807460760E-11  0.27133690994970E-11  0.24176273073170E-11  0.31542923602930E-11
       417  0.46487051035500E-11  0.56421267782820E-11  0.26532268981800E-11  0.23520817074490E-11  0.30756193865350E-11
       418  0.45416122510930E-11  0.55182563857560E-11  0.25942305231420E-11  0.22925763829500E-11  0.30043569632420E-11
       419  0.44187695403430E-11  0.53757753372450E-11  0.25331595900240E-11  0.22363607338550E-11  0.29223451670790E-11
       420  0.43111574802860E-11  0.52431179242570E-11  0.24772983231820E-11  0.21803946147830E-11  0.28490726660140E-11
       421  0.42052773997050E-11  0.51172526166240E-11  0.24148767838000E-11  0.21239787296260E-11  0.27748071308280E-11
       422  0.40919662828110E-11  0.49884769234670E-11  0.23561968827750E-11  0.20756662505960E-11  0.26966022667560E-11
       423  0.39963441013850E-11  0.48721595685880E-11  0.23058942521990E-11  0.20226883554140E-11  0.26349158790360E-11
       424  0.38886023118210E-11  0.47489574078220E-11  0.22491938272360E-11  0.19679591536940E-11  0.25628522101390E-11
       425  0.37855609343360E-11  0.46354730830890E-11  0.22014555245810E-11  0.19232619990660E-11  0.24925868504120E-11
       426  0.36911819179330E-11  0.45178647100020E-11  0.21476589267510E-11  0.18745534657690E-11  0.24310845851760E-11
       427  0.36053160869860E-11  0.44163673665390E-11  0.20966914512460E-11  0.18292602346620E-11  0.23730207061190E-11
       428  0.35103790078910E-11  0.43022155046990E-11  0.20481011668160E-11  0.17824772498110E-11  0.23044951497220E-11
       429  0.34255122475370E-11  0.42065750356120E-11  0.20031378573620E-11  0.17365244365750E-11  0.22516544468750E-11
       430  0.33410629313210E-11  0.40940705574740E-11  0.19577348501580E-11  0.16951612424070E-11  0.21891649379050E-11
       431  0.32514708904730E-11  0.39931846488460E-11  0.19088706714470E-11  0.16538442818500E-11  0.21325770453480E-11
       432  0.31734425926850E-11  0.38945842924280E-11  0.18669220892620E-11  0.16137737591050E-11  0.20782160211940E-11
       433  0.30899619675790E-11  0.37952217564570E-11  0.18201680849870E-11  0.15745857093150E-11  0.20213152797670E-11
       434  0.30132777966760E-11  0.36980530850990E-11  0.17816130486290E-11  0.15303502644020E-11  0.19688177480700E-11
       435  0.29431392478430E-11  0.36076894525560E-11  0.17372608059260E-11  0.14932088693230E-11  0.19200645743790E-11
       436  0.28666556063360E-11  0.35250420985690E-11  0.16991169464330E-11  0.14609017569390E-11  0.18699103701960E-11
       437  0.27981396273780E-11  0.34431749753570E-11  0.16614392792430E-11  0.14257910102940E-11  0.18257790104280E-11
       438  0.27285553687150E-11  0.33521678432330E-11  0.16188300571650E-11  0.13872375671680E-11  0.17762248742280E-11
       439  0.26650320617580E-11  0.32730374233150E-11  0.15848322178410E-11  0.13508121795330E-11  0.17335357582190E-11
       440  0.26021939053650E-11  0.32006113404260E-11  0.15494095544940E-11  0.13204386583800E-11  0.16933244609440E-11
       441  0.25341226509230E-11  0.31188325791390E-11  0.15108532397890E-11  0.12873674220400E-11  0.16458773852910E-11
       442  0.24703713806230E-11  0.30462461030670E-11  0.14792079666370E-11  0.12569274473910E-11  0.16028902498100E-11
       443  0.24104920631170E-11  0.29739264244810E-11  0.14432133785190E-11  0.12268369472310E-11  0.15653695310600E-11
       444  0.23469924643970E-11  0.28976264144180E-11  0.14111421588090E-11  0.11945176523390E-11  0.15219564064930E-11
       445  0.22955338269900E-11  0.28354869910280E-11  0.13794548140200E-11  0.11637779080320E-11  0.14886135040920E-11
       446  0.22381301583590E-11  0.27654958352510E-11  0.13486203865170E-11  0.11388572096750E-11  0.14489619167090E-11
       447  0.21815501245990E-11  0.26999095082270E-11  0.13156169263630E-11  0.11108416412700E-11  0.14112248325540E-11
       448  0.21292769284150E-11  0.26371837773510E-11  0.12877962395890E-11  0.10847700585570E-11  0.13746764558130E-11
       449  0.20797426653290E-11  0.25782270536610E-11  0.12579775166090E-11  0.10589969997260E-11  0.13421559523600E-11
       450  0.20286636644660E-11  0.25122244049180E-11  0.12279866737370E-11  0.10312650827720E-11  0.13075182592380E-11
       451  0.19768734033510E-11  0.24488628157420E-11  0.12010206895460E-11  0.10073902346990E-11  0.12719669022420E-11
       452  0.19317196352040E-11  0.23942084849420E-11  0.11745945217860E-11  0.98385369916660E-12  0.12429264818780E-11
       453  0.18839419652220E-11  0.23342775573290E-11  0.11470940933940E-11  0.95886880697460E-12  0.12098222318850E-11
       454  0.18387164930250E-11  0.22789055225460E-11  0.11215751185850E-11  0.93664487550010E-12  0.11781155629130E-11
       455  0.17983176290840E-11  0.22267446315820E-11  0.10960471545830E-11  0.91278128991970E-12  0.11512511814610E-11
       456  0.17564462477380E-11  0.21801533311330E-11  0.10720016346130E-11  0.89137646662820E-12  0.11241415607780E-11
       457  0.17126258781300E-11  0.21262587109650E-11  0.10484319906880E-11  0.87126819844000E-12  0.10948151292150E-11
       458  0.16763546547760E-11  0.20766432801710E-11  0.10238123817770E-11  0.84951661723800E-12  0.10674048894130E-11
       459  0.16341736089540E-11  0.20229439194720E-11  0.10008147471220E-11  0.82770806998310E-12  0.10380766479590E-11
       460  0.15943682529110E-11  0.19760763785490E-11  0.97816934949180E-12  0.80809939233670E-12  0.10110101690380E-11
       461  0.15614404103520E-11  0.19330014735130E-11  0.95674094438760E-12  0.78911660229520E-12  0.98781448555440E-12
       462  0.15251749741860E-11  0.18850720690300E-11  0.93611715480910E-12  0.77018743533510E-12  0.96400604055600E-12
       463  0.14924403853000E-11  0.18408025624580E-11  0.91494001398450E-12  0.75350978777300E-12  0.93909866510240E-12
       464  0.14606011104150E-11  0.17963990249110E-11  0.89439495622180E-12  0.73394850315010E-12  0.91752466868410E-12
       465  0.14262789284510E-11  0.17545186513650E-11  0.87532836130650E-12  0.71598992127950E-12  0.89391417211490E-12
       466  0.13951096656650E-11  0.17176644532360E-11  0.85498884374250E-12  0.70061447018460E-12  0.87373118283580E-12
       467  0.13625648234810E-11  0.16775085265390E-11  0.83668703624100E-12  0.68221646322650E-12  0.85111486025930E-12
       468  0.13334076888080E-11  0.16372189117670E-11  0.81908776446250E-12  0.66816900568990E-12  0.82974394664760E-12
       469  0.13002795725330E-11  0.15970996242260E-11  0.79945884554250E-12  0.65122754052840E-12  0.80745688011260E-12
       470  0.12775533068320E-11  0.15631193973220E-11  0.78240247894160E-12  0.63568904568830E-12  0.79012826387800E-12
       471  0.12432360183090E-11  0.15251458407940E-11  0.76548196533360E-12  0.62171702520920E-12  0.76707102579370E-12
       472  0.12191182967650E-11  0.14886066319060E-11  0.74837965434180E-12  0.60595683162260E-12  0.74835551401450E-12
       473  0.11964263767520E-11  0.14571888422140E-11  0.73169151012270E-12  0.59209064186700E-12  0.73358080344150E-12
       474  0.11725410894610E-11  0.14261811274180E-11  0.71538676144040E-12  0.57835666706680E-12  0.71624157614880E-12
       475  0.11533317112880E-11  0.13912486896630E-11  0.70028036347530E-12  0.56334428277260E-12  0.69886150147100E-12
       476  0.11320665104850E-11  0.13633374447130E-11  0.68456746938370E-12  0.55089460970000E-12  0.68473753064300E-12
       477  0.11074470703350E-11  0.13318296090450E-11  0.67089323125480E-12  0.53809981273020E-12  0.66701363161870E-12
       478  0.10898234107490E-11  0.13031022762560E-11  0.65586479168680E-12  0.52603219851110E-12  0.65224122678330E-12
       479  0.10701846444710E-11  0.12725825286540E-11  0.64065588050440E-12  0.51301734332240E-12  0.63688069996910E-12
       480  0.10511729174220E-11  0.12440149371420E-11  0.62742523401170E-12  0.50166751078590E-12  0.62005514235130E-12
