84 0 82 86 2.8721599232167346e+01 -2.2478790334433279e+02 7.1880780688064085e+00 2.1520263709904989e+02 -2.6324411055690849e+01
85 0 83 87 2.8394934040018633e+01 -2.2230070715051195e+02 7.0096201033604544e+00 2.1295344113419085e+02 -2.6057288127057980e+01
86 0 84 88 2.8076659754262749e+01 -2.1987617955348568e+02 6.8373440205521412e+00 2.1075866796877787e+02 -2.5796492190107077e+01
87 0 85 89 2.7766474180511445e+01 -2.1751211228975714e+02 6.6709651284253688e+00 2.0861648915450175e+02 -2.5541816173681415e+01
88 0 86 90 2.7464089555440925e+01 -2.1520640043547957e+02 6.5102148976116112e+00 2.0652515801471463e+02 -2.5293062032287601e+01
89 0 87 91 2.7169231697804182e+01 -2.1295703644596034e+02 6.3548398722111124e+00 2.0448300513773682e+02 -2.5050040261791775e+01
90 0 88 92 2.6881639218679702e+01 -2.1076210460300635e+02 6.2046006651320553e+00 2.0248843416513213e+02 -2.4812569445937548e+01
91 0 89 93 2.6601062786166747e+01 -2.0861977583811810e+02 6.0592710309110380e+00 2.0053991785247516e+02 -2.4580475831434843e+01
92 0 90 94 2.6327264440226347e+01 -2.0652830290201854e+02 5.9186370089007490e+00 1.9863599438244250e+02 -2.4353592929551059e+01
93 0 91 95 2.6060016953691719e+01 -2.0448601585384870e+02 5.7824961309240059e+00 1.9677526391153432e+02 -2.4131761142301361e+01
94 0 92 96 2.5799103235884225e+01 -2.0249131784563977e+02 5.6506566878892670e+00 1.9495638533332013e+02 -2.3914827411453842e+01
95 0 93 97 2.5544315775563607e+01 -2.0054268117985254e+02 5.5229370506309188e+00 1.9317807324244373e+02 -2.3702644888785716e+01
96 0 94 98 2.5295456120209739e+01 -1.9863864361931286e+02 5.3991650399164541e+00 1.9143909508528293e+02 -2.3495072626096260e+01
97 0 95 99 2.5052334388885072e+01 -1.9677780493115279e+02 5.2791773420879196e+00 1.8973826848375532e+02 -2.3291975283575525e+01
98 0 96 100 2.4814768816228376e+01 -1.9495882364760624e+02 5.1628189665450037e+00 1.8807445872016504e+02 -2.3093222855332172e+01
99 0 97 101 2.4582585325241293e+01 -1.9318041402770532e+02 5.0499427412105291e+00 1.8644657637212299e+02 -2.2898690410869492e+01
100 0 98 102 2.4355617126775119e+01 -1.9144134320586483e+02 4.9404088436959128e+00 1.8485357508685303e+02 -2.2708257851459230e+01
101 0 99 103 2.4133704343827301e+01 -1.8974042851377681e+02 4.8340843646728082e+00 1.8329444948570347e+02 -2.2521809680426774e+01
102 0 100 104 2.3916693658823768e+01 -1.8807653496360854e+02 4.7308429013054756e+00 1.8176823318988951e+02 -2.2339234786410213e+01
103 0 101 105 2.3704437982305539e+01 -1.8644857288127432e+02 4.6305641783397995e+00 1.8027399695941898e+02 -2.2160426238789999e+01
104 0 102 106 2.3496796141493380e+01 -1.8485549567931363e+02 4.5331336944472334e+00 1.7881084693780849e+02 -2.1985281094435468e+01
105 0 103 107 2.3293632587369345e+01 -1.8329629776019337e+02 4.4384423926028127e+00 1.7737792299532904e+02 -2.1813700215107819e+01
106 0 104 108 2.3094817119013094e+01 -1.8177001254074048e+02 4.3463863516779995e+00 1.7597439716485985e+02 -2.1645588094810471e+01
107 0 105 109 2.2900224623972260e+01 -1.8027571059004634e+02 4.2568664985856621e+00 1.7459947216395142e+02 -2.1480852696463000e+01
108 0 106 110 2.2709734833659617e+01 -1.7881249787308832e+02 4.1697883389043291e+00 1.7325237999784284e+02 -2.1319405297318458e+01
109 0 107 111 2.2523232092716992e+01 -1.7737951409320937e+02 4.0850617048693820e+00 1.7193238063821863e+02 -2.1161160342595643e+01
110 0 108 112 2.2340605141450972e+01 -1.7597593112696987e+02 4.0026005192880874e+00 1.7063876077303115e+02 -2.1006035306800335e+01
111 0 109 113 2.2161746910477227e+01 -1.7460095154554341e+02 3.9223225745037098e+00 1.6937083262285000e+02 -2.0853950562287537e+01
112 0 110 114 2.1986554326790028e+01 -1.7325380721696570e+02 3.8441493249884644e+00 1.6812793281981578e+02 -2.0704829254628592e+01
113 0 111 115 2.1814928130503695e+01 -1.7193375798424930e+02 3.7680056928549170e+00 1.6690942134524192e+02 -2.0558597184351232e+01
114 0 112 116 2.1646772701616396e+01 -1.7064009041462475e+02 3.6938198854087076e+00 1.6571468052231373e+02 -2.0415182694714069e+01
115 0 113 117 2.1481995896141346e+01 -1.6937211661531180e+02 3.6215232235574071e+00 1.6454311406073799e+02 -2.0274516565124944e+01
116 0 114 118 2.1320508891019418e+01 -1.6812917311198265e+02 3.5510499808497968e+00 1.6339414615001812e+02 -2.0136531909904676e+01
117 0 115 119 2.1162226037291383e+01 -1.6691061978583198e+02 3.4823372318682679e+00 1.6226722059872858e+02 -2.0001164082056260e+01
118 0 116 120 2.1007064720992663e+01 -1.6571583886595579e+02 3.4153247098913155e+00 1.6116180001685927e+02 -1.9868350581787475e+01
119 0 117 121 2.0854945231328401e+01 -1.6454423397345209e+02 3.3499546726081277e+00 1.6007736503900671e+02 -1.9738030969491142e+01
120 0 118 122 2.0705790635660094e+01 -1.6339522921444589e+02 3.2861717759476434e+00 1.5901341358576323e+02 -1.9610146782925078e+01
121 0 119 123 2.0559526660937536e+01 -1.6226826831897554e+02 3.2239229551128759e+00 1.5796946016132870e+02 -1.9484641458403566e+01
122 0 120 124 2.0416081581142674e+01 -1.6116281382298976e+02 3.1631573122223067e+00 1.5694503518534009e+02 -1.9361460255715297e+01
123 0 121 125 2.0275386110426538e+01 -1.6007834629127782e+02 3.1038260107602085e+00 1.5593968435669549e+02 -1.9240550186604402e+01
124 0 122 126 2.0137373301615430e+01 -1.5901436357857784e+02 3.0458821755970540e+00 1.5495296804797925e+02 -1.9121859946613906e+01
125 0 123 127 2.0001978449726352e+01 -1.5797038012694918e+02 2.9892807987847689e+00 1.5398446072853619e+02 -1.9005339850098132e+01
126 0 124 128 1.9869139000261903e+01 -1.5694592629729374e+02 2.9339786505690277e+00 1.5303375041469346e+02 -1.8890941768230643e+01
127 0 125 129 1.9738794461980792e+01 -1.5594054773309514e+02 2.8799341953329645e+00 1.5210043814566004e+02 -1.8778619069878658e+01
128 0 126 130 1.9610886323891442e+01 -1.5495380475449699e+02 2.8271075119473714e+00 1.5118413748380706e+02 -1.8668326565148885e+01
129 0 127 131 1.9485357976239406e+01 -1.5398527178128245e+02 2.7754602187502542e+00 1.5028447403778540e+02 -1.8560020451492619e+01
130 0 128 132 1.9362154635279776e+01 -1.5303453678288466e+02 2.7249554022877156e+00 1.4940108500755397e+02 -1.8453658262236811e+01
131 0 129 133 1.9241223271587277e+01 -1.5210120075413514e+02 2.6755575499643633e+00 1.4853361874998240e+02 -1.8349198817398896e+01
132 0 130 134 1.9122512541754062e+01 -1.5118487721535183e+02 2.6272324863053385e+00 1.4768173436397026e+02 -1.8246602176677847e+01
133 0 131 135 1.9005972723268556e+01 -1.5028519173539175e+02 2.5799473125113082e+00 1.4684510129412772e+02 -1.8145829594515845e+01
134 0 132 136 1.8891555652401468e+01 -1.4940178147647700e+02 2.5336703491508921e+00 1.4602339895204221e+02 -1.8046843477117587e+01
135 0 133 137 1.8779214664948359e+01 -1.4853429475968616e+02 2.4883710818742095e+00 1.4521631635418601e+02 -1.7949607341322423e+01
136 0 134 138 1.8668904539678415e+01 -1.4768239065000279e+02 2.4440201099375152e+00 1.4442355177564482e+02 -1.7854085775257960e+01
137 0 135 139 1.8560581444334908e+01 -1.4684573855983308e+02 2.4005890972218928e+00 1.4364481241894751e+02 -1.7760244400671223e+01
138 0 136 140 1.8454202884059086e+01 -1.4602401787018218e+02 2.3580507258747581e+00 1.4287981409709292e+02 -1.7668049836844585e+01
139 0 137 141 1.8349727652127729e+01 -1.4521691756850882e+02 2.3163786522846159e+00 1.4212828093014878e+02 -1.7577469666052298e+01
140 0 138 142 1.8247115782858117e+01 -1.4442413590231897e+02 2.2755474650699483e+00 1.4138994505484183e+02 -1.7488472400450931e+01
141 0 139 143 1.8146328506582662e+01 -1.4364538004792246e+02 2.2355326453955477e+00 1.4066454634628681e+02 -1.7401027450342564e+01
142 0 140 144 1.8047328206604714e+01 -1.4288036579340249e+02 2.1963105291032470e+00 1.3995183215145678e+02 -1.7315105093762259e+01
143 0 141 145 1.7950078378000757e+01 -1.4212881723513442e+02 2.1578582706607818e+00 1.3925155703377317e+02 -1.7230676447300283e+01
144 0 142 146 1.7854543588205054e+01 -1.4139046648728652e+02 2.1201538090058207e+00 1.3856348252819811e+02 -1.7147713438122459e+01
145 0 143 147 1.7760689439282235e+01 -1.4066505340350631e+02 2.0831758348681859e+00 1.3788737690647443e+02 -1.7066188777118541e+01
146 0 144 148 1.7668482531791199e+01 -1.3995232531034227e+02 2.0469037597908972e+00 1.3722301495190166e+02 -1.6986075933141482e+01
147 0 145 149 1.7577890430182105e+01 -1.3925203675171997e+02 2.0113176864911075e+00 1.3657017774330410e+02 -1.6907349108257346e+01
148 0 146 150 1.7488881629639053e+01 -1.3856394924409122e+02 1.9763983808385213e+00 1.3592865244761637e+02 -1.6829983214002727e+01
149 0 147 151 1.7401425524305875e+01 -1.3788783104149709e+02 1.9421272448181028e+00 1.3529823212093837e+02 -1.6753953848565253e+01
150 0 148 152 1.7315492376811434e+01 -1.3722345691039095e+02 1.9084862910879252e+00 1.3467871551735720e+02 -1.6679237274865613e+01
151 0 149 153 1.7231053289069521e+01 -1.3657060791349664e+02 1.8754581184744019e+00 1.3406990690544410e+02 -1.6605810399491379e+01
152 0 150 154 1.7148080174248751e+01 -1.3592907120244189e+02 1.8430258887385662e+00 1.3347161589191356e+02 -1.6533650752458982e+01
153 0 151 155 1.7066545729890965e+01 -1.3529863981865097e+02 1.8111733042637610e+00 1.3288365725223341e+02 -1.6462736467737159e+01
154 0 152 156 1.6986423412107470e+01 -1.3467911250226317e+02 1.7798845869684072e+00 1.3230585076773039e+02 -1.6393046264543102e+01
155 0 153 157 1.6907687410812649e+01 -1.3407029350846707e+02 1.7491444578425082e+00 1.3173802106913928e+02 -1.6324559429327369e+01
156 0 154 158 1.6830312625932365e+01 -1.3347199243125024e+02 1.7189381177992438e+00 1.3117999748597722e+02 -1.6257255798458591e+01
157 0 155 159 1.6754274644573083e+01 -1.3288402403386493e+02 1.6892512289928625e+00 1.3063161390185445e+02 -1.6191115741555468e+01
158 0 156 160 1.6679549719061644e+01 -1.3230620808600983e+02 1.6600698972386354e+00 1.3009270861515276e+02 -1.6126120145443203e+01
159 0 157 161 1.6606114745868265e+01 -1.3173836920724924e+02 1.6313806550579208e+00 1.2956312420503249e+02 -1.6062250398709448e+01
160 0 158 162 1.6533947245331372e+01 -1.3118033671646614e+02 1.6031704455214317e+00 1.2904270740244743e+02 -1.5999488376834098e+01
161 0 159 163 1.6463025342172283e+01 -1.3063194448705750e+02 1.5754266067544869e+00 1.2853130896600143e+02 -1.5937816427870711e+01
162 0 160 164 1.6393327746754256e+01 -1.3009303080763718e+02 1.5481368571208733e+00 1.2802878356240564e+02 -1.5877217358643584e+01
163 0 161 165 1.6324833737061887e+01 -1.2956343824803247e+02 1.5212892811036074e+00 1.2753498965132982e+02 -1.5817674421462842e+01
164 0 162 166 1.6257523141360760e+01 -1.2904301353023902e+02 1.4948723156297099e+00 1.2704978937456055e+02 -1.5759171301311998e+01
165 0 163 167 1.6191376321507715e+01 -1.2853160740429007e+02 1.4688747371585489e+00 1.2657304844912889e+02 -1.5701692103505087e+01
166 0 164 168 1.6126374156897828e+01 -1.2802907452866523e+02 1.4432856491483257e+00 1.2610463606440382e+02 -1.5645221341784737e+01
167 0 165 169 1.6062498028998949e+01 -1.2753527335517319e+02 1.4180944701643039e+00 1.2564442478285858e+02 -1.5589743926848639e+01
168 0 166 170 1.5999729806470709e+01 -1.2705006601803707e+02 1.3932909224005314e+00 1.2519229044444717e+02 -1.5535245155281338e+01
169 0 167 171 1.5938051830826005e+01 -1.2657331822706115e+02 1.3688650207338675e+00 1.2474811207438914e+02 -1.5481710698887856e+01
170 0 168 172 1.5877446902621521e+01 -1.2610489916464499e+02 1.3448070621239854e+00 1.2431177179429568e+02 -1.5429126594396203e+01
171 0 169 173 1.5817898268151378e+01 -1.2564468138659714e+02 1.3211076155850439e+00 1.2388315473638120e+02 -1.5377479233520484e+01
172 0 170 174 1.5759389606633233e+01 -1.2519254072648056e+02 1.2977575124715113e+00 1.2346214896075783e+02 -1.5326755353382017e+01
173 0 171 175 1.5701905017845476e+01 -1.2474835620337052e+02 1.2747478371214118e+00 1.2304864537566104e+02 -1.5276942027257407e+01
174 0 172 176 1.5645429010215420e+01 -1.2431200993296186e+02 1.2520699179686527e+00 1.2264253766042759e+02 -1.5228026655649812e+01
175 0 173 177 1.5589946489338837e+01 -1.2388338704179949e+02 1.2297153189322412e+00 1.2224372219119584e+02 -1.5179996957667433e+01
176 0 174 178 1.5535442746902881e+01 -1.2346237558456228e+02 1.2076758311897411e+00 1.2185209796917469e+02 -1.5132840962705041e+01
177 0 175 179 1.5481903450004651e+01 -1.2304886646423346e+02 1.1859434652050371e+00 1.2146756655143007e+02 -1.5086547002406300e+01
178 0 176 180 1.5429314630845907e+01 -1.2264275335511547e+02 1.1645104431528068e+00 1.2109003198401841e+02 -1.5041103702901651e+01
179 0 177 181 1.5377662676795699e+01 -1.2224393262850437e+02 1.1433691915716917e+00 1.2071940073745155e+02 -1.4996499977314569e+01
180 0 178 182 1.5326934320794733e+01 -1.2185230328095375e+02 1.1225123343081087e+00 1.2035558164436904e+02 -1.4952725018518134e+01
181 0 179 183 1.5277116632098847e+01 -1.2146776686504433e+02 1.1019326857622804e+00 1.1999848583932547e+02 -1.4909768292142276e+01
182 0 180 184 1.5228197007343564e+01 -1.2109022742251359e+02 1.0816232443250566e+00 1.1964802670065825e+02 -1.4867619529813281e+01
183 0 181 185 1.5180163161916090e+01 -1.2071959141972243e+02 1.0615771861356382e+00 1.1930411979429545e+02 -1.4826268722624734e+01
184 0 182 186 1.5133003121629185e+01 -1.2035576768530264e+02 1.0417878590016443e+00 1.1896668281949513e+02 -1.4785706114823327e+01
185 0 183 187 1.5086705214677457e+01 -1.1999866734996839e+02 1.0222487766188806e+00 1.1863563555638387e+02 -1.4745922197711820e+01
186 0 184 188 1.5041258063872068e+01 -1.1964820378833484e+02 1.0029536129112522e+00 1.1831089981530690e+02 -1.4706907703755373e+01
187 0 185 189 1.4996650579135405e+01 -1.1930429256274810e+02 9.8389619664825645e-01 1.1799239938784508e+02 -1.4668653600880642e+01
188 0 186 190 1.4952871950259087e+01 -1.1896685136901546e+02 9.6507050625108803e-01 1.1768005999947282e+02 -1.4631151086967527e+01
189 0 187 191 1.4909911639902999e+01 -1.1863579998394744e+02 9.4647066475227426e-01 1.1737380926381995e+02 -1.4594391584527790e+01
190 0 188 192 1.4867759376829147e+01 -1.1831106021467002e+02 9.2809093493700168e-01 1.1707357663845869e+02 -1.4558366735554811e+01
191 0 189 193 1.4826405149367691e+01 -1.1799255584966605e+02 9.0992571470740025e-01 1.1677929338213826e+02 -1.4523068396547304e+01
192 0 190 194 1.4785839199103144e+01 -1.1768021261142515e+02 8.9196953254611344e-01 1.1649089251347488e+02 -1.4488488633698978e+01
193 0 191 195 1.4746052014768189e+01 -1.1737395811069374e+02 8.7421704317420534e-01 1.1620830877099577e+02 -1.4454619718244437e+01
194 0 192 196 1.4707034326346564e+01 -1.1707372180225572e+02 8.5666302336134947e-01 1.1593147857451255e+02 -1.4421454121964743e+01
195 0 193 197 1.4668777099370013e+01 -1.1677943494216552e+02 8.3930236783625389e-01 1.1566033998779523e+02 -1.4388984512835975e+01
196 0 194 198 1.4631271529406268e+01 -1.1649103054644219e+02 8.2213008541435073e-01 1.1539483268244733e+02 -1.4357203750825754e+01
197 0 195 199 1.4594509036733582e+01 -1.1620844335109871e+02 8.0514129517596267e-01 1.1513489790301571e+02 -1.4326104883826551e+01
198 0 196 200 1.4558481261187037e+01 -1.1593160977352588e+02 7.8833122283592694e-01 1.1488047843323167e+02 -1.4295681143728762e+01
