     kz              E+_uu           E+_vv           E+_ww           E+_pp
  2.0133333e+02   6.9784115e-06   6.8602769e-06   1.8830331e-06   2.9113644e-06
  2.0200000e+02   6.8058424e-06   6.7266673e-06   1.8425520e-06   2.8371817e-06
  2.0266667e+02   6.6967574e-06   6.5627512e-06   1.8058173e-06   2.7688311e-06
  2.0333333e+02   6.5868477e-06   6.4721728e-06   1.7712400e-06   2.7042433e-06
  2.0400000e+02   6.4453184e-06   6.3264517e-06   1.7301275e-06   2.6432061e-06
  2.0466667e+02   6.3537459e-06   6.2104481e-06   1.7006198e-06   2.5764626e-06
  2.0533333e+02   6.2121273e-06   6.0878611e-06   1.6635033e-06   2.5125144e-06
  2.0600000e+02   6.0900128e-06   5.9813544e-06   1.6268119e-06   2.4602826e-06
  2.0666667e+02   5.9750719e-06   5.8672904e-06   1.5944325e-06   2.4034840e-06
  2.0733333e+02   5.8690610e-06   5.7680939e-06   1.5606561e-06   2.3417465e-06
  2.0800000e+02   5.7729997e-06   5.6560514e-06   1.5302396e-06   2.2890778e-06
  2.0866667e+02   5.6537652e-06   5.5479726e-06   1.5004065e-06   2.2329028e-06
  2.0933333e+02   5.5686741e-06   5.4495076e-06   1.4722207e-06   2.1842060e-06
  2.1000000e+02   5.4690871e-06   5.3367313e-06   1.4416966e-06   2.1350257e-06
  2.1066667e+02   5.3551683e-06   5.2239428e-06   1.4146142e-06   2.0802238e-06
  2.1133333e+02   5.2615954e-06   5.1376487e-06   1.3841267e-06   2.0300353e-06
  2.1200000e+02   5.1611842e-06   5.0483078e-06   1.3541154e-06   1.9879553e-06
  2.1266667e+02   5.0529770e-06   4.9360118e-06   1.3294671e-06   1.9371230e-06
  2.1333333e+02   4.9722254e-06   4.8416244e-06   1.3039560e-06   1.8960295e-06
  2.1400000e+02   4.8694182e-06   4.7599306e-06   1.2755290e-06   1.8466832e-06
  2.1466667e+02   4.7788422e-06   4.6794655e-06   1.2490990e-06   1.8112793e-06
  2.1533333e+02   4.6995005e-06   4.5877368e-06   1.2233463e-06   1.7662247e-06
  2.1600000e+02   4.6234165e-06   4.5068669e-06   1.1988022e-06   1.7316459e-06
  2.1666667e+02   4.5303332e-06   4.4191479e-06   1.1778796e-06   1.6856642e-06
  2.1733333e+02   4.4502409e-06   4.3347013e-06   1.1537949e-06   1.6456493e-06
  2.1800000e+02   4.3674252e-06   4.2586433e-06   1.1312991e-06   1.6115046e-06
  2.1866667e+02   4.2780348e-06   4.1846258e-06   1.1080928e-06   1.5747813e-06
  2.1933333e+02   4.2060036e-06   4.0880274e-06   1.0859228e-06   1.5368209e-06
  2.2000000e+02   4.1446423e-06   4.0138359e-06   1.0641072e-06   1.5030819e-06
  2.2066667e+02   4.0548844e-06   3.9481416e-06   1.0432158e-06   1.4697469e-06
  2.2133333e+02   3.9840979e-06   3.8682050e-06   1.0220269e-06   1.4360601e-06
  2.2200000e+02   3.9085464e-06   3.8107441e-06   1.0030445e-06   1.3994685e-06
  2.2266667e+02   3.8460984e-06   3.7440806e-06   9.8294862e-07   1.3692079e-06
  2.2333333e+02   3.7675069e-06   3.6679506e-06   9.6401180e-07   1.3408174e-06
  2.2400000e+02   3.6956866e-06   3.5965947e-06   9.4391844e-07   1.3058610e-06
  2.2466667e+02   3.6356472e-06   3.5321058e-06   9.2459566e-07   1.2785385e-06
  2.2533333e+02   3.5634656e-06   3.4624887e-06   9.0618133e-07   1.2499393e-06
  2.2600000e+02   3.5119125e-06   3.3970376e-06   8.8934568e-07   1.2173985e-06
  2.2666667e+02   3.4494942e-06   3.3469231e-06   8.7332794e-07   1.1925924e-06
  2.2733333e+02   3.3832377e-06   3.2795704e-06   8.5499926e-07   1.1653542e-06
  2.2800000e+02   3.3271876e-06   3.2213968e-06   8.3654720e-07   1.1377906e-06
  2.2866667e+02   3.2518111e-06   3.1608651e-06   8.2140055e-07   1.1171022e-06
  2.2933333e+02   3.1991518e-06   3.1091757e-06   8.0622687e-07   1.0892834e-06
  2.3000000e+02   3.1511285e-06   3.0469887e-06   7.9139061e-07   1.0631178e-06
  2.3066667e+02   3.0928801e-06   2.9977477e-06   7.7442136e-07   1.0421446e-06
  2.3133333e+02   3.0351915e-06   2.9360450e-06   7.5928913e-07   1.0185174e-06
  2.3200000e+02   2.9926158e-06   2.8847930e-06   7.4639889e-07   9.9175197e-07
  2.3266667e+02   2.9344930e-06   2.8338419e-06   7.3013269e-07   9.7125855e-07
  2.3333333e+02   2.8750336e-06   2.7820506e-06   7.1514443e-07   9.5058080e-07
  2.3400000e+02   2.8204398e-06   2.7306917e-06   7.0064730e-07   9.3151614e-07
  2.3466667e+02   2.7815266e-06   2.6806750e-06   6.8885994e-07   9.0823325e-07
  2.3533333e+02   2.7278353e-06   2.6325759e-06   6.7637346e-07   8.8761565e-07
  2.3600000e+02   2.6749314e-06   2.5854408e-06   6.6263060e-07   8.6960504e-07
  2.3666667e+02   2.6302139e-06   2.5390550e-06   6.4907881e-07   8.4789367e-07
  2.3733333e+02   2.5838612e-06   2.4928560e-06   6.3733231e-07   8.2979537e-07
  2.3800000e+02   2.5421024e-06   2.4479825e-06   6.2420906e-07   8.1388671e-07
  2.3866667e+02   2.4988966e-06   2.4092463e-06   6.1300267e-07   7.9495303e-07
  2.3933333e+02   2.4613668e-06   2.3618698e-06   6.0216829e-07   7.7597836e-07
  2.4000000e+02   2.4129743e-06   2.3188775e-06   5.8987625e-07   7.5968816e-07
  2.4066667e+02   2.3724224e-06   2.2795073e-06   5.7906684e-07   7.4262600e-07
  2.4133333e+02   2.3286954e-06   2.2422130e-06   5.6773593e-07   7.2663432e-07
  2.4200000e+02   2.2827213e-06   2.1984849e-06   5.5578609e-07   7.1043915e-07
  2.4266667e+02   2.2435577e-06   2.1590042e-06   5.4602831e-07   6.9519618e-07
  2.4333333e+02   2.2071151e-06   2.1223563e-06   5.3512605e-07   6.7947178e-07
  2.4400000e+02   2.1665155e-06   2.0845277e-06   5.2584490e-07   6.6404200e-07
  2.4466667e+02   2.1325374e-06   2.0515550e-06   5.1581949e-07   6.4866449e-07
  2.4533333e+02   2.0939615e-06   2.0086127e-06   5.0451555e-07   6.3557472e-07
  2.4600000e+02   2.0554402e-06   1.9774643e-06   4.9495896e-07   6.2255301e-07
  2.4666667e+02   2.0230947e-06   1.9421087e-06   4.8696484e-07   6.0876860e-07
  2.4733333e+02   1.9860239e-06   1.9083794e-06   4.7672073e-07   5.9641588e-07
  2.4800000e+02   1.9469671e-06   1.8746012e-06   4.6770180e-07   5.8124622e-07
  2.4866667e+02   1.9187644e-06   1.8431670e-06   4.5923167e-07   5.6969647e-07
  2.4933333e+02   1.8865085e-06   1.8032592e-06   4.5062118e-07   5.5597222e-07
  2.5000000e+02   1.8544153e-06   1.7738586e-06   4.4218345e-07   5.4420428e-07
  2.5066667e+02   1.8217730e-06   1.7408256e-06   4.3388419e-07   5.3355243e-07
  2.5133333e+02   1.7927615e-06   1.7133198e-06   4.2480411e-07   5.2256160e-07
  2.5200000e+02   1.7561610e-06   1.6836256e-06   4.1666458e-07   5.1062793e-07
  2.5266667e+02   1.7325251e-06   1.6527298e-06   4.0905040e-07   5.0025034e-07
  2.5333333e+02   1.6990097e-06   1.6261351e-06   4.0142529e-07   4.8841400e-07
  2.5400000e+02   1.6710024e-06   1.5967577e-06   3.9482700e-07   4.7762456e-07
  2.5466667e+02   1.6423087e-06   1.5684312e-06   3.8710743e-07   4.6871898e-07
  2.5533333e+02   1.6115639e-06   1.5389028e-06   3.8015810e-07   4.5848703e-07
  2.5600000e+02   1.5839180e-06   1.5117993e-06   3.7161089e-07   4.4789453e-07
  2.5666667e+02   1.5604368e-06   1.4883437e-06   3.6549931e-07   4.3755238e-07
  2.5733333e+02   1.5348891e-06   1.4619672e-06   3.5868290e-07   4.2953717e-07
  2.5800000e+02   1.5064545e-06   1.4357471e-06   3.5145092e-07   4.2020655e-07
  2.5866667e+02   1.4785911e-06   1.4106544e-06   3.4473599e-07   4.1064906e-07
  2.5933333e+02   1.4557498e-06   1.3869166e-06   3.3832330e-07   4.0273988e-07
  2.6000000e+02   1.4333927e-06   1.3637906e-06   3.3340404e-07   3.9350974e-07
  2.6066667e+02   1.4051529e-06   1.3410448e-06   3.2614905e-07   3.8521012e-07
  2.6133333e+02   1.3853552e-06   1.3188919e-06   3.2072936e-07   3.7784617e-07
  2.6200000e+02   1.3578604e-06   1.2926088e-06   3.1460682e-07   3.6932711e-07
  2.6266667e+02   1.3356115e-06   1.2700461e-06   3.0891839e-07   3.6131910e-07
  2.6333333e+02   1.3124507e-06   1.2504980e-06   3.0330893e-07   3.5385284e-07
  2.6400000e+02   1.2906803e-06   1.2279859e-06   2.9767066e-07   3.4490473e-07
  2.6466667e+02   1.2720381e-06   1.2053856e-06   2.9239147e-07   3.3972054e-07
  2.6533333e+02   1.2485064e-06   1.1851215e-06   2.8641638e-07   3.3162243e-07
  2.6600000e+02   1.2236851e-06   1.1671252e-06   2.8136069e-07   3.2506780e-07
  2.6666667e+02   1.2064123e-06   1.1474617e-06   2.7653084e-07   3.1778146e-07
  2.6733333e+02   1.1872916e-06   1.1248843e-06   2.7136944e-07   3.1151348e-07
  2.6800000e+02   1.1663240e-06   1.1084874e-06   2.6607959e-07   3.0497247e-07
  2.6866667e+02   1.1471175e-06   1.0899209e-06   2.6105551e-07   2.9866940e-07
  2.6933333e+02   1.1269639e-06   1.0693989e-06   2.5640846e-07   2.9274249e-07
  2.7000000e+02   1.1054246e-06   1.0519686e-06   2.5165884e-07   2.8618341e-07
  2.7066667e+02   1.0882263e-06   1.0353901e-06   2.4705808e-07   2.7980879e-07
  2.7133333e+02   1.0709859e-06   1.0186192e-06   2.4269423e-07   2.7461580e-07
  2.7200000e+02   1.0546293e-06   9.9944632e-07   2.3763673e-07   2.6852337e-07
  2.7266667e+02   1.0365689e-06   9.8448689e-07   2.3363017e-07   2.6275316e-07
  2.7333333e+02   1.0199252e-06   9.6564766e-07   2.2979555e-07   2.5774855e-07
  2.7400000e+02   1.0023434e-06   9.4877053e-07   2.2501484e-07   2.5257272e-07
  2.7466667e+02   9.8495667e-07   9.3242677e-07   2.2106128e-07   2.4684070e-07
  2.7533333e+02   9.6785131e-07   9.1626779e-07   2.1713570e-07   2.4213881e-07
  2.7600000e+02   9.5415082e-07   9.0172555e-07   2.1318408e-07   2.3687241e-07
  2.7666667e+02   9.3733311e-07   8.8769171e-07   2.0943360e-07   2.3177660e-07
  2.7733333e+02   9.2071664e-07   8.7326010e-07   2.0545568e-07   2.2726878e-07
  2.7800000e+02   9.0634257e-07   8.6042126e-07   2.0190670e-07   2.2235059e-07
  2.7866667e+02   8.9020679e-07   8.4407323e-07   1.9827464e-07   2.1815624e-07
  2.7933333e+02   8.7656416e-07   8.2666604e-07   1.9428947e-07   2.1351684e-07
  2.8000000e+02   8.6149306e-07   8.1450275e-07   1.9087486e-07   2.0936887e-07
  2.8066667e+02   8.4701671e-07   8.0210890e-07   1.8778109e-07   2.0549897e-07
  2.8133333e+02   8.3272105e-07   7.8732043e-07   1.8389805e-07   2.0100832e-07
  2.8200000e+02   8.2070321e-07   7.7477747e-07   1.8118461e-07   1.9683073e-07
  2.8266667e+02   8.0572062e-07   7.6058181e-07   1.7743652e-07   1.9223167e-07
  2.8333333e+02   7.9170656e-07   7.4897749e-07   1.7453394e-07   1.8879695e-07
  2.8400000e+02   7.8019554e-07   7.3466194e-07   1.7117638e-07   1.8478748e-07
  2.8466667e+02   7.6620690e-07   7.2399847e-07   1.6823112e-07   1.8101303e-07
  2.8533333e+02   7.5530341e-07   7.1260480e-07   1.6516031e-07   1.7757893e-07
  2.8600000e+02   7.4069082e-07   7.0117452e-07   1.6179947e-07   1.7404734e-07
  2.8666667e+02   7.2943967e-07   6.8712957e-07   1.5921164e-07   1.7022073e-07
  2.8733333e+02   7.1730629e-07   6.7637954e-07   1.5642639e-07   1.6671169e-07
  2.8800000e+02   7.0562896e-07   6.6704563e-07   1.5346593e-07   1.6371841e-07
  2.8866667e+02   6.9273178e-07   6.5363443e-07   1.5059141e-07   1.6001458e-07
  2.8933333e+02   6.8259796e-07   6.4370425e-07   1.4802087e-07   1.5663396e-07
  2.9000000e+02   6.7151861e-07   6.3315868e-07   1.4511099e-07   1.5364186e-07
  2.9066667e+02   6.6154745e-07   6.2285196e-07   1.4278504e-07   1.5060515e-07
  2.9133333e+02   6.5024272e-07   6.1291921e-07   1.4041044e-07   1.4745235e-07
  2.9200000e+02   6.3979655e-07   6.0318260e-07   1.3768984e-07   1.4464423e-07
  2.9266667e+02   6.3025754e-07   5.9178499e-07   1.3566917e-07   1.4132403e-07
  2.9333333e+02   6.1912056e-07   5.8210305e-07   1.3292691e-07   1.3854980e-07
  2.9400000e+02   6.1037467e-07   5.7367220e-07   1.3060722e-07   1.3609073e-07
  2.9466667e+02   6.0024888e-07   5.6410748e-07   1.2824656e-07   1.3343653e-07
  2.9533333e+02   5.8968822e-07   5.5321415e-07   1.2597248e-07   1.3061569e-07
  2.9600000e+02   5.8054157e-07   5.4425604e-07   1.2354929e-07   1.2826833e-07
  2.9666667e+02   5.6952567e-07   5.3659435e-07   1.2146248e-07   1.2536783e-07
  2.9733333e+02   5.6143780e-07   5.2722182e-07   1.1937801e-07   1.2280285e-07
  2.9800000e+02   5.5255434e-07   5.1937905e-07   1.1723722e-07   1.2074966e-07
  2.9866667e+02   5.4305868e-07   5.0960800e-07   1.1514437e-07   1.1825213e-07
  2.9933333e+02   5.3567926e-07   5.0196759e-07   1.1327202e-07   1.1573804e-07
  3.0000000e+02   5.2588862e-07   4.9327496e-07   1.1111361e-07   1.1343192e-07
  3.0066667e+02   5.1739043e-07   4.8575916e-07   1.0929665e-07   1.1136979e-07
  3.0133333e+02   5.0989346e-07   4.7781288e-07   1.0744030e-07   1.0920044e-07
  3.0200000e+02   5.0098263e-07   4.6892858e-07   1.0558664e-07   1.0697935e-07
  3.0266667e+02   4.9239130e-07   4.6232960e-07   1.0353418e-07   1.0469643e-07
  3.0333333e+02   4.8510615e-07   4.5477007e-07   1.0169896e-07   1.0285602e-07
  3.0400000e+02   4.7760408e-07   4.4693581e-07   9.9906526e-08   1.0089902e-07
  3.0466667e+02   4.7051460e-07   4.3969235e-07   9.8161635e-08   9.8815170e-08
  3.0533333e+02   4.6127121e-07   4.3297045e-07   9.6293445e-08   9.6675156e-08
  3.0600000e+02   4.5450509e-07   4.2621213e-07   9.4824449e-08   9.4867803e-08
  3.0666667e+02   4.4757537e-07   4.1763959e-07   9.3298559e-08   9.3096331e-08
  3.0733333e+02   4.4033240e-07   4.1245861e-07   9.1449542e-08   9.1096940e-08
  3.0800000e+02   4.3325983e-07   4.0524784e-07   8.9993097e-08   8.9563839e-08
  3.0866667e+02   4.2643451e-07   3.9901537e-07   8.8323679e-08   8.7837721e-08
  3.0933333e+02   4.1848084e-07   3.9240084e-07   8.6623336e-08   8.5904468e-08
  3.1000000e+02   4.1295939e-07   3.8571716e-07   8.5165233e-08   8.4204306e-08
  3.1066667e+02   4.0659570e-07   3.8007156e-07   8.3746490e-08   8.2841931e-08
  3.1133333e+02   3.9963908e-07   3.7319925e-07   8.2201617e-08   8.0865181e-08
  3.1200000e+02   3.9320287e-07   3.6771950e-07   8.0783320e-08   7.9500529e-08
  3.1266667e+02   3.8688911e-07   3.6176599e-07   7.9430727e-08   7.7879652e-08
  3.1333333e+02   3.8107261e-07   3.5581678e-07   7.8059062e-08   7.6407079e-08
  3.1400000e+02   3.7534922e-07   3.4997732e-07   7.6829410e-08   7.4937681e-08
  3.1466667e+02   3.6849735e-07   3.4422448e-07   7.5412006e-08   7.3517457e-08
  3.1533333e+02   3.6302912e-07   3.3900706e-07   7.4006568e-08   7.2056386e-08
  3.1600000e+02   3.5734978e-07   3.3260351e-07   7.2801638e-08   7.0607635e-08
  3.1666667e+02   3.5094650e-07   3.2796538e-07   7.1340999e-08   6.9207225e-08
  3.1733333e+02   3.4544450e-07   3.2307931e-07   7.0240834e-08   6.7926078e-08
  3.1800000e+02   3.4091528e-07   3.1776320e-07   6.9051659e-08   6.6807416e-08
  3.1866667e+02   3.3493115e-07   3.1308635e-07   6.7790182e-08   6.5357188e-08
  3.1933333e+02   3.2937206e-07   3.0747006e-07   6.6604086e-08   6.4078343e-08
  3.2000000e+02   3.2441870e-07   3.0378442e-07   6.5530277e-08   6.2870383e-08
  3.2066667e+02   3.1947251e-07   2.9743317e-07   6.4319914e-08   6.1651663e-08
  3.2133333e+02   3.1435962e-07   2.9301106e-07   6.3208521e-08   6.0628309e-08
  3.2200000e+02   3.0957892e-07   2.8812948e-07   6.2130416e-08   5.9373357e-08
  3.2266667e+02   3.0484992e-07   2.8397839e-07   6.1132931e-08   5.8088010e-08
  3.2333333e+02   3.0028944e-07   2.7936915e-07   6.0085465e-08   5.7114246e-08
  3.2400000e+02   2.9507057e-07   2.7548470e-07   5.9096455e-08   5.6053853e-08
  3.2466667e+02   2.9088845e-07   2.7038005e-07   5.7936209e-08   5.4888629e-08
  3.2533333e+02   2.8582491e-07   2.6638969e-07   5.7062155e-08   5.3907984e-08
  3.2600000e+02   2.8217306e-07   2.6207897e-07   5.6056923e-08   5.2890500e-08
  3.2666667e+02   2.7707820e-07   2.5772008e-07   5.5133273e-08   5.1800997e-08
  3.2733333e+02   2.7264402e-07   2.5346509e-07   5.4092263e-08   5.0737799e-08
  3.2800000e+02   2.6832587e-07   2.4973024e-07   5.3120666e-08   4.9930950e-08
  3.2866667e+02   2.6391803e-07   2.4553461e-07   5.2222959e-08   4.8995348e-08
  3.2933333e+02   2.6057838e-07   2.4181114e-07   5.1429725e-08   4.7985293e-08
  3.3000000e+02   2.5675652e-07   2.3866469e-07   5.0485897e-08   4.7116468e-08
  3.3066667e+02   2.5184565e-07   2.3405034e-07   4.9583678e-08   4.6258859e-08
  3.3133333e+02   2.4799908e-07   2.3029862e-07   4.8842789e-08   4.5437493e-08
  3.3200000e+02   2.4457634e-07   2.2691096e-07   4.8048329e-08   4.4594832e-08
  3.3266667e+02   2.4012841e-07   2.2314194e-07   4.7126205e-08   4.3608834e-08
  3.3333333e+02   2.3677007e-07   2.1962033e-07   4.6305112e-08   4.2946156e-08
  3.3400000e+02   2.3337589e-07   2.1628910e-07   4.5606118e-08   4.2087001e-08
  3.3466667e+02   2.2979659e-07   2.1328309e-07   4.4769992e-08   4.1317040e-08
  3.3533333e+02   2.2567710e-07   2.0962125e-07   4.3985833e-08   4.0531403e-08
  3.3600000e+02   2.2284894e-07   2.0625400e-07   4.3295073e-08   3.9809880e-08
  3.3666667e+02   2.1903339e-07   2.0325965e-07   4.2468560e-08   3.9050939e-08
  3.3733333e+02   2.1568790e-07   1.9950941e-07   4.1755680e-08   3.8328605e-08
  3.3800000e+02   2.1236162e-07   1.9634701e-07   4.1083343e-08   3.7672446e-08
  3.3866667e+02   2.0925594e-07   1.9375748e-07   4.0399372e-08   3.6933561e-08
  3.3933333e+02   2.0611709e-07   1.9065008e-07   3.9729411e-08   3.6144248e-08
  3.4000000e+02   2.0256444e-07   1.8748618e-07   3.9056176e-08   3.5581723e-08
  3.4066667e+02   1.9943605e-07   1.8460396e-07   3.8368259e-08   3.4876802e-08
  3.4133333e+02   1.9672893e-07   1.8185364e-07   3.7720925e-08   3.4238484e-08
  3.4200000e+02   1.9354056e-07   1.7926920e-07   3.7095066e-08   3.3505389e-08
  3.4266667e+02   1.9020379e-07   1.7633645e-07   3.6480274e-08   3.2932745e-08
  3.4333333e+02   1.8773975e-07   1.7346778e-07   3.5850610e-08   3.2372425e-08
  3.4400000e+02   1.8456689e-07   1.7075346e-07   3.5242469e-08   3.1667568e-08
  3.4466667e+02   1.8192258e-07   1.6795897e-07   3.4613659e-08   3.1211848e-08
  3.4533333e+02   1.7876346e-07   1.6556657e-07   3.4022790e-08   3.0538837e-08
  3.4600000e+02   1.7599176e-07   1.6278136e-07   3.3507527e-08   2.9931879e-08
  3.4666667e+02   1.7340994e-07   1.6044916e-07   3.2844669e-08   2.9448640e-08
  3.4733333e+02   1.7067710e-07   1.5769072e-07   3.2366307e-08   2.8887614e-08
  3.4800000e+02   1.6824099e-07   1.5553071e-07   3.1849500e-08   2.8387154e-08
  3.4866667e+02   1.6571743e-07   1.5307933e-07   3.1267146e-08   2.7857438e-08
  3.4933333e+02   1.6326285e-07   1.5101538e-07   3.0735154e-08   2.7394648e-08
  3.5000000e+02   1.6081990e-07   1.4820972e-07   3.0270246e-08   2.6876065e-08
  3.5066667e+02   1.5816154e-07   1.4580071e-07   2.9728213e-08   2.6369117e-08
  3.5133333e+02   1.5583311e-07   1.4360450e-07   2.9249427e-08   2.5908821e-08
  3.5200000e+02   1.5328848e-07   1.4131505e-07   2.8719744e-08   2.5384625e-08
  3.5266667e+02   1.5086248e-07   1.3925885e-07   2.8263595e-08   2.4904848e-08
  3.5333333e+02   1.4878497e-07   1.3721874e-07   2.7797217e-08   2.4475565e-08
  3.5400000e+02   1.4653141e-07   1.3502571e-07   2.7301709e-08   2.4029606e-08
  3.5466667e+02   1.4371020e-07   1.3312249e-07   2.6901348e-08   2.3600300e-08
  3.5533333e+02   1.4191470e-07   1.3085562e-07   2.6413080e-08   2.3213995e-08
  3.5600000e+02   1.3995454e-07   1.2887341e-07   2.6041738e-08   2.2791851e-08
  3.5666667e+02   1.3776724e-07   1.2691437e-07   2.5568693e-08   2.2340559e-08
  3.5733333e+02   1.3585164e-07   1.2506564e-07   2.5128168e-08   2.1943670e-08
  3.5800000e+02   1.3385123e-07   1.2308545e-07   2.4723868e-08   2.1546608e-08
  3.5866667e+02   1.3201927e-07   1.2117274e-07   2.4304175e-08   2.1159524e-08
  3.5933333e+02   1.2976081e-07   1.1932673e-07   2.3896089e-08   2.0808129e-08
  3.6000000e+02   1.2772062e-07   1.1741848e-07   2.3491760e-08   2.0439747e-08
  3.6066667e+02   1.2556333e-07   1.1570858e-07   2.3095113e-08   2.0056412e-08
  3.6133333e+02   1.2380150e-07   1.1371122e-07   2.2753681e-08   1.9678144e-08
  3.6200000e+02   1.2180748e-07   1.1201526e-07   2.2332903e-08   1.9307690e-08
  3.6266667e+02   1.1997784e-07   1.1036856e-07   2.1969127e-08   1.9001651e-08
  3.6333333e+02   1.1826214e-07   1.0883962e-07   2.1632449e-08   1.8646425e-08
  3.6400000e+02   1.1651705e-07   1.0681668e-07   2.1243630e-08   1.8337758e-08
  3.6466667e+02   1.1465588e-07   1.0536354e-07   2.0929178e-08   1.7986682e-08
  3.6533333e+02   1.1313095e-07   1.0398000e-07   2.0572597e-08   1.7673177e-08
  3.6600000e+02   1.1140341e-07   1.0227823e-07   2.0221358e-08   1.7369424e-08
  3.6666667e+02   1.0957908e-07   1.0060069e-07   1.9878690e-08   1.7053086e-08
  3.6733333e+02   1.0801684e-07   9.9245419e-08   1.9559605e-08   1.6745752e-08
  3.6800000e+02   1.0645957e-07   9.7672324e-08   1.9249597e-08   1.6448303e-08
  3.6866667e+02   1.0482016e-07   9.6088071e-08   1.8911361e-08   1.6161108e-08
  3.6933333e+02   1.0324617e-07   9.4616558e-08   1.8592399e-08   1.5873716e-08
  3.7000000e+02   1.0162413e-07   9.3230217e-08   1.8257227e-08   1.5603157e-08
  3.7066667e+02   1.0010835e-07   9.1968185e-08   1.8008533e-08   1.5313655e-08
  3.7133333e+02   9.8606564e-08   9.0588828e-08   1.7720791e-08   1.5044382e-08
  3.7200000e+02   9.7235766e-08   8.9089605e-08   1.7406436e-08   1.4780597e-08
  3.7266667e+02   9.5779579e-08   8.7894002e-08   1.7118179e-08   1.4533526e-08
  3.7333333e+02   9.4335365e-08   8.6515187e-08   1.6859975e-08   1.4256741e-08
  3.7400000e+02   9.2924275e-08   8.5071442e-08   1.6577657e-08   1.4002344e-08
  3.7466667e+02   9.1518118e-08   8.3950844e-08   1.6302585e-08   1.3776718e-08
  3.7533333e+02   9.0272652e-08   8.2533862e-08   1.6020909e-08   1.3510578e-08
  3.7600000e+02   8.8853653e-08   8.1289688e-08   1.5780519e-08   1.3306847e-08
  3.7666667e+02   8.7530145e-08   8.0078723e-08   1.5517700e-08   1.3059416e-08
  3.7733333e+02   8.6164311e-08   7.8963350e-08   1.5251690e-08   1.2824006e-08
  3.7800000e+02   8.4821725e-08   7.7657478e-08   1.5011239e-08   1.2610308e-08
  3.7866667e+02   8.3652115e-08   7.6584674e-08   1.4772195e-08   1.2363549e-08
  3.7933333e+02   8.2405920e-08   7.5361586e-08   1.4508491e-08   1.2154640e-08
  3.8000000e+02   8.0969306e-08   7.4405970e-08   1.4301607e-08   1.1941410e-08
  3.8066667e+02   8.0183401e-08   7.3171244e-08   1.4078368e-08   1.1743077e-08
  3.8133333e+02   7.8798265e-08   7.2130050e-08   1.3824994e-08   1.1558226e-08
  3.8200000e+02   7.7729213e-08   7.0854888e-08   1.3601229e-08   1.1361124e-08
  3.8266667e+02   7.6353705e-08   7.0000968e-08   1.3377670e-08   1.1143321e-08
  3.8333333e+02   7.5275166e-08   6.8733613e-08   1.3153547e-08   1.0968446e-08
  3.8400000e+02   7.4312510e-08   6.7813930e-08   1.2948384e-08   1.0764932e-08
  3.8466667e+02   7.3034915e-08   6.6781087e-08   1.2732721e-08   1.0586624e-08
  3.8533333e+02   7.2083418e-08   6.5869334e-08   1.2535514e-08   1.0408315e-08
  3.8600000e+02   7.0926264e-08   6.4852330e-08   1.2324618e-08   1.0226383e-08
  3.8666667e+02   6.9951108e-08   6.3919730e-08   1.2134772e-08   1.0044375e-08
  3.8733333e+02   6.8762741e-08   6.2871698e-08   1.1922558e-08   9.8729304e-09
  3.8800000e+02   6.7883827e-08   6.1948770e-08   1.1741928e-08   9.7108653e-09
  3.8866667e+02   6.6828802e-08   6.1130189e-08   1.1549377e-08   9.5686199e-09
  3.8933333e+02   6.5828266e-08   6.0171380e-08   1.1357934e-08   9.3707798e-09
  3.9000000e+02   6.4904848e-08   5.9322983e-08   1.1187376e-08   9.2317090e-09
  3.9066667e+02   6.3953216e-08   5.8494207e-08   1.1013161e-08   9.0611432e-09
  3.9133333e+02   6.3021963e-08   5.7551278e-08   1.0820553e-08   8.9059093e-09
  3.9200000e+02   6.2149267e-08   5.6593529e-08   1.0659193e-08   8.7646319e-09
  3.9266667e+02   6.1226861e-08   5.5829877e-08   1.0496807e-08   8.6008343e-09
  3.9333333e+02   6.0227931e-08   5.4997394e-08   1.0313776e-08   8.4819412e-09
  3.9400000e+02   5.9438911e-08   5.4181014e-08   1.0156702e-08   8.3211168e-09
  3.9466667e+02   5.8496857e-08   5.3323657e-08   9.9890639e-09   8.1758762e-09
  3.9533333e+02   5.7783810e-08   5.2601548e-08   9.8401166e-09   8.0456155e-09
  3.9600000e+02   5.6901707e-08   5.1889899e-08   9.6849850e-09   7.9118507e-09
  3.9666667e+02   5.6081964e-08   5.1047295e-08   9.5298878e-09   7.7741347e-09
  3.9733333e+02   5.5219189e-08   5.0298575e-08   9.3753064e-09   7.6393375e-09
  3.9800000e+02   5.4448215e-08   4.9560610e-08   9.2224994e-09   7.5209241e-09
  3.9866667e+02   5.3588726e-08   4.8880489e-08   9.0799099e-09   7.3833575e-09
  3.9933333e+02   5.2788547e-08   4.8123933e-08   8.9206663e-09   7.2717178e-09
  4.0000000e+02   5.2106452e-08   4.7463162e-08   8.7931946e-09   7.1399393e-09
  4.0066667e+02   5.1284825e-08   4.6698576e-08   8.6454113e-09   7.0168203e-09
  4.0133333e+02   5.0610985e-08   4.6092992e-08   8.5100991e-09   6.9019229e-09
  4.0200000e+02   4.9880938e-08   4.5389947e-08   8.3719986e-09   6.7962949e-09
  4.0266667e+02   4.9049620e-08   4.4775369e-08   8.2311884e-09   6.6677349e-09
