     kx              E+_uu           E+_vv           E+_ww           E+_pp
  7.5500000e+01   1.1006555e-05   2.9437292e-05   2.8511204e-05   1.4657039e-05
  7.5750000e+01   1.1021756e-05   2.8710769e-05   2.8805258e-05   1.4303848e-05
  7.6000000e+01   1.0671642e-05   2.8401085e-05   2.7743139e-05   1.4304613e-05
  7.6250000e+01   1.0470683e-05   2.8188587e-05   2.7279789e-05   1.3904492e-05
  7.6500000e+01   1.0317563e-05   2.7452881e-05   2.7128935e-05   1.3767654e-05
  7.6750000e+01   1.0357997e-05   2.7397000e-05   2.7245158e-05   1.3516757e-05
  7.7000000e+01   1.0067891e-05   2.7123187e-05   2.7254702e-05   1.3351681e-05
  7.7250000e+01   9.9832151e-06   2.6712975e-05   2.6079327e-05   1.3056750e-05
  7.7500000e+01   9.8484915e-06   2.6384989e-05   2.5967925e-05   1.2570801e-05
  7.7750000e+01   9.7182844e-06   2.6061880e-05   2.5758851e-05   1.2659427e-05
  7.8000000e+01   9.3301702e-06   2.5253604e-05   2.4861884e-05   1.2466149e-05
  7.8250000e+01   9.4378099e-06   2.5499151e-05   2.5039889e-05   1.2242126e-05
  7.8500000e+01   9.0951177e-06   2.4686762e-05   2.4588088e-05   1.1992529e-05
  7.8750000e+01   8.9690744e-06   2.4663648e-05   2.4527206e-05   1.1949233e-05
  7.9000000e+01   8.9773798e-06   2.4008221e-05   2.4349438e-05   1.1520252e-05
  7.9250000e+01   8.8112446e-06   2.4062935e-05   2.3632891e-05   1.1376835e-05
  7.9500000e+01   8.6089039e-06   2.3510505e-05   2.3176478e-05   1.1371200e-05
  7.9750000e+01   8.4663609e-06   2.3179115e-05   2.3148366e-05   1.1162140e-05
  8.0000000e+01   8.5499579e-06   2.2735772e-05   2.2760077e-05   1.1165174e-05
  8.0250000e+01   8.2152726e-06   2.2662023e-05   2.2085665e-05   1.0752799e-05
  8.0500000e+01   8.1326897e-06   2.2502772e-05   2.2011703e-05   1.0760609e-05
  8.0750000e+01   8.1293006e-06   2.2109768e-05   2.1549031e-05   1.0337399e-05
  8.1000000e+01   7.9758141e-06   2.1481216e-05   2.1528725e-05   1.0046151e-05
  8.1250000e+01   7.7401438e-06   2.1380982e-05   2.1262754e-05   1.0158868e-05
  8.1500000e+01   7.7086113e-06   2.1194656e-05   2.1352045e-05   9.9653567e-06
  8.1750000e+01   7.5384466e-06   2.0946844e-05   2.0649015e-05   9.7795535e-06
  8.2000000e+01   7.4208083e-06   2.0819956e-05   2.0285405e-05   9.5904576e-06
  8.2250000e+01   7.3202705e-06   2.0332489e-05   1.9987232e-05   9.4839652e-06
  8.2500000e+01   7.2135781e-06   2.0038884e-05   1.9940283e-05   9.4313046e-06
  8.2750000e+01   7.1582804e-06   1.9631111e-05   1.9523674e-05   9.2326231e-06
  8.3000000e+01   7.1807428e-06   1.9552075e-05   1.9232892e-05   9.1554807e-06
  8.3250000e+01   6.9852282e-06   1.9237505e-05   1.9192757e-05   8.9785089e-06
  8.3500000e+01   6.9464190e-06   1.8939655e-05   1.8635600e-05   8.7475481e-06
  8.3750000e+01   6.7178847e-06   1.8754505e-05   1.8425146e-05   8.6925175e-06
  8.4000000e+01   6.6549756e-06   1.8415817e-05   1.8281302e-05   8.5692993e-06
  8.4250000e+01   6.5476105e-06   1.8494877e-05   1.7830317e-05   8.3902140e-06
  8.4500000e+01   6.4956938e-06   1.7967038e-05   1.7476523e-05   8.3494810e-06
  8.4750000e+01   6.4369710e-06   1.7838478e-05   1.7731912e-05   8.1210886e-06
  8.5000000e+01   6.2801760e-06   1.7497703e-05   1.7076152e-05   8.1245117e-06
  8.5250000e+01   6.2141823e-06   1.7216143e-05   1.7089997e-05   7.8841688e-06
  8.5500000e+01   6.1481981e-06   1.6838390e-05   1.7107599e-05   7.8338816e-06
  8.5750000e+01   6.0496920e-06   1.6976310e-05   1.6888045e-05   7.6785038e-06
  8.6000000e+01   5.9132117e-06   1.6599704e-05   1.6604383e-05   7.4728512e-06
  8.6250000e+01   5.8915831e-06   1.6342107e-05   1.6285416e-05   7.4140139e-06
  8.6500000e+01   5.8046999e-06   1.5972869e-05   1.5770347e-05   7.3139001e-06
  8.6750000e+01   5.7559206e-06   1.6115904e-05   1.6064588e-05   7.1834800e-06
  8.7000000e+01   5.6516013e-06   1.5921461e-05   1.5784446e-05   7.1797081e-06
  8.7250000e+01   5.5388368e-06   1.5295678e-05   1.5314124e-05   6.9186480e-06
  8.7500000e+01   5.4358106e-06   1.5464186e-05   1.5366665e-05   6.7839667e-06
  8.7750000e+01   5.3687672e-06   1.5007308e-05   1.5124027e-05   6.7500185e-06
  8.8000000e+01   5.3413263e-06   1.5060580e-05   1.4902720e-05   6.7694238e-06
  8.8250000e+01   5.2231203e-06   1.4719775e-05   1.4605530e-05   6.6107728e-06
  8.8500000e+01   5.2070645e-06   1.4520313e-05   1.4585018e-05   6.4033764e-06
  8.8750000e+01   5.1067649e-06   1.4284769e-05   1.4374334e-05   6.4486081e-06
  8.9000000e+01   5.0258109e-06   1.4147298e-05   1.4133768e-05   6.2190478e-06
  8.9250000e+01   4.9952112e-06   1.3886869e-05   1.3868235e-05   6.0954450e-06
  8.9500000e+01   4.8556849e-06   1.3784466e-05   1.3864844e-05   6.0631349e-06
  8.9750000e+01   4.8203481e-06   1.3664960e-05   1.3549451e-05   6.0580930e-06
  9.0000000e+01   4.7844610e-06   1.3440531e-05   1.3416924e-05   5.8659828e-06
  9.0250000e+01   4.6787302e-06   1.3499007e-05   1.3224036e-05   5.8208299e-06
  9.0500000e+01   4.6186171e-06   1.3468316e-05   1.3094136e-05   5.7556715e-06
  9.0750000e+01   4.5827293e-06   1.3168246e-05   1.2903992e-05   5.6227147e-06
  9.1000000e+01   4.5035062e-06   1.2839937e-05   1.2786795e-05   5.4729621e-06
  9.1250000e+01   4.4586386e-06   1.2618084e-05   1.2633375e-05   5.4695511e-06
  9.1500000e+01   4.3656623e-06   1.2503890e-05   1.2424954e-05   5.3810836e-06
  9.1750000e+01   4.3302723e-06   1.2304758e-05   1.2183990e-05   5.2920903e-06
  9.2000000e+01   4.2390055e-06   1.1993642e-05   1.2167946e-05   5.2620767e-06
  9.2250000e+01   4.2158497e-06   1.2045170e-05   1.1949956e-05   5.1241000e-06
  9.2500000e+01   4.1726535e-06   1.1948271e-05   1.1813196e-05   5.0839936e-06
  9.2750000e+01   4.0749211e-06   1.1757889e-05   1.1677881e-05   5.0557718e-06
  9.3000000e+01   3.9938330e-06   1.1610709e-05   1.1588430e-05   4.9326863e-06
  9.3250000e+01   3.9813585e-06   1.1408297e-05   1.1394450e-05   4.9035105e-06
  9.3500000e+01   3.9313535e-06   1.1424048e-05   1.1146886e-05   4.7726593e-06
  9.3750000e+01   3.8865548e-06   1.1107099e-05   1.1186778e-05   4.6987853e-06
  9.4000000e+01   3.7865319e-06   1.0977013e-05   1.0864652e-05   4.6688445e-06
  9.4250000e+01   3.7628010e-06   1.0638994e-05   1.0806610e-05   4.5474874e-06
  9.4500000e+01   3.6901995e-06   1.0652592e-05   1.0678139e-05   4.5240668e-06
  9.4750000e+01   3.6573516e-06   1.0683849e-05   1.0527235e-05   4.4739944e-06
  9.5000000e+01   3.6565312e-06   1.0572098e-05   1.0400772e-05   4.3198063e-06
  9.5250000e+01   3.5670080e-06   1.0243683e-05   1.0522419e-05   4.2713282e-06
  9.5500000e+01   3.5379714e-06   1.0116796e-05   1.0177199e-05   4.2061270e-06
  9.5750000e+01   3.5066180e-06   1.0135572e-05   1.0234802e-05   4.1485142e-06
  9.6000000e+01   3.4434741e-06   9.9829541e-06   9.9869300e-06   4.1234645e-06
  9.6250000e+01   3.3862335e-06   9.8645040e-06   9.9169123e-06   4.0165332e-06
  9.6500000e+01   3.3727024e-06   9.6919534e-06   9.7903652e-06   4.0390404e-06
  9.6750000e+01   3.2888206e-06   9.5904463e-06   9.6192497e-06   3.9095254e-06
  9.7000000e+01   3.2464791e-06   9.4869429e-06   9.4366733e-06   3.8848215e-06
  9.7250000e+01   3.2316618e-06   9.3741489e-06   9.3831152e-06   3.8256183e-06
  9.7500000e+01   3.1860859e-06   9.2146957e-06   9.1447730e-06   3.7332336e-06
  9.7750000e+01   3.1219597e-06   9.2245301e-06   9.0799525e-06   3.7753922e-06
  9.8000000e+01   3.0837786e-06   9.0174737e-06   9.0120437e-06   3.5949939e-06
  9.8250000e+01   3.0560071e-06   9.0297138e-06   9.0455177e-06   3.5562959e-06
  9.8500000e+01   2.9781159e-06   8.7384362e-06   8.7509582e-06   3.4927248e-06
  9.8750000e+01   2.9760893e-06   8.8367161e-06   8.7278159e-06   3.5151601e-06
  9.9000000e+01   2.9308772e-06   8.4489769e-06   8.6375056e-06   3.4516758e-06
  9.9250000e+01   2.8669848e-06   8.6099806e-06   8.2742054e-06   3.3978736e-06
  9.9500000e+01   2.8370514e-06   8.4070027e-06   8.4490151e-06   3.3858224e-06
  9.9750000e+01   2.7990388e-06   8.4207910e-06   8.3210769e-06   3.2690761e-06
  1.0000000e+02   2.7573318e-06   8.1542093e-06   8.0821216e-06   3.2341100e-06
  1.0025000e+02   2.7404847e-06   8.0517910e-06   8.0516025e-06   3.1980648e-06
  1.0050000e+02   2.7095706e-06   8.0671457e-06   7.9593992e-06   3.0967840e-06
  1.0075000e+02   2.6678443e-06   7.8571193e-06   7.9009776e-06   3.0511431e-06
  1.0100000e+02   2.6217824e-06   7.8423468e-06   7.8288021e-06   3.0007719e-06
  1.0125000e+02   2.6229369e-06   7.7514378e-06   7.6735487e-06   3.0062289e-06
  1.0150000e+02   2.5799660e-06   7.5461191e-06   7.5701125e-06   2.9817047e-06
  1.0175000e+02   2.5169414e-06   7.5428192e-06   7.5265956e-06   2.9318940e-06
  1.0200000e+02   2.5039731e-06   7.4939078e-06   7.4991765e-06   2.9003232e-06
  1.0225000e+02   2.4836659e-06   7.3718021e-06   7.3903897e-06   2.8732507e-06
  1.0250000e+02   2.4400727e-06   7.2550282e-06   7.2668772e-06   2.8129851e-06
  1.0275000e+02   2.4025355e-06   7.1410180e-06   7.2277862e-06   2.7668194e-06
  1.0300000e+02   2.3781259e-06   7.0702982e-06   7.1049023e-06   2.7188558e-06
  1.0325000e+02   2.3459325e-06   6.9336798e-06   7.0498265e-06   2.6836946e-06
  1.0350000e+02   2.2984745e-06   6.8871644e-06   6.9371925e-06   2.6249166e-06
  1.0375000e+02   2.2758819e-06   6.9205248e-06   6.8540743e-06   2.6408595e-06
  1.0400000e+02   2.2154279e-06   6.8408485e-06   6.7400780e-06   2.5632600e-06
  1.0425000e+02   2.2154259e-06   6.7764988e-06   6.7654130e-06   2.5661957e-06
  1.0450000e+02   2.1859317e-06   6.6466791e-06   6.5764534e-06   2.4771882e-06
  1.0475000e+02   2.1420263e-06   6.5076410e-06   6.5641625e-06   2.4887776e-06
  1.0500000e+02   2.1264807e-06   6.3865002e-06   6.4961205e-06   2.4406823e-06
  1.0525000e+02   2.1051865e-06   6.3674919e-06   6.3260740e-06   2.3901837e-06
  1.0550000e+02   2.0931397e-06   6.3148351e-06   6.2984815e-06   2.3869954e-06
  1.0575000e+02   2.0597247e-06   6.2853736e-06   6.1245496e-06   2.3095271e-06
  1.0600000e+02   2.0304863e-06   6.1898593e-06   6.1325741e-06   2.2984547e-06
  1.0625000e+02   2.0136532e-06   6.0035983e-06   6.0910305e-06   2.2921620e-06
  1.0650000e+02   1.9823004e-06   6.0023888e-06   5.9962609e-06   2.2417910e-06
  1.0675000e+02   1.9732429e-06   5.8692693e-06   6.0034591e-06   2.1790608e-06
  1.0700000e+02   1.9277928e-06   5.8494929e-06   5.9545241e-06   2.1618742e-06
  1.0725000e+02   1.8910016e-06   5.8752614e-06   5.8217451e-06   2.1602230e-06
  1.0750000e+02   1.8652589e-06   5.7164869e-06   5.6719713e-06   2.0964491e-06
  1.0775000e+02   1.8743841e-06   5.6878753e-06   5.7046079e-06   2.0890707e-06
  1.0800000e+02   1.8288382e-06   5.6159258e-06   5.5803153e-06   2.0488313e-06
  1.0825000e+02   1.8060213e-06   5.5365269e-06   5.4947098e-06   2.0010801e-06
  1.0850000e+02   1.7824079e-06   5.5063976e-06   5.4130643e-06   1.9963820e-06
  1.0875000e+02   1.7700619e-06   5.4218382e-06   5.4248795e-06   1.9798547e-06
  1.0900000e+02   1.7298656e-06   5.3599151e-06   5.3004171e-06   1.9310560e-06
  1.0925000e+02   1.7235628e-06   5.2557821e-06   5.2344765e-06   1.9046228e-06
  1.0950000e+02   1.7157834e-06   5.2146927e-06   5.2046016e-06   1.8744180e-06
  1.0975000e+02   1.6861061e-06   5.2019074e-06   5.1870321e-06   1.8487233e-06
  1.1000000e+02   1.6696158e-06   5.0920302e-06   5.0878054e-06   1.8265392e-06
  1.1025000e+02   1.6148153e-06   4.9927436e-06   4.9277397e-06   1.7992202e-06
  1.1050000e+02   1.6152084e-06   4.9190176e-06   5.0083374e-06   1.7802135e-06
  1.1075000e+02   1.6110298e-06   4.9284180e-06   4.9757488e-06   1.7309003e-06
  1.1100000e+02   1.5772492e-06   4.8885059e-06   4.8910673e-06   1.7584055e-06
  1.1125000e+02   1.5535607e-06   4.8571202e-06   4.7897978e-06   1.7072402e-06
  1.1150000e+02   1.5313590e-06   4.7550053e-06   4.7741515e-06   1.6941296e-06
  1.1175000e+02   1.5081551e-06   4.7009529e-06   4.6847731e-06   1.6614534e-06
  1.1200000e+02   1.4805392e-06   4.6677143e-06   4.6127996e-06   1.6378355e-06
  1.1225000e+02   1.4838284e-06   4.5875239e-06   4.6759315e-06   1.6350985e-06
  1.1250000e+02   1.4562626e-06   4.5484408e-06   4.4998272e-06   1.6077331e-06
  1.1275000e+02   1.4263956e-06   4.4701211e-06   4.4895087e-06   1.5481034e-06
  1.1300000e+02   1.4260028e-06   4.4525713e-06   4.4332437e-06   1.5580558e-06
  1.1325000e+02   1.4037246e-06   4.3822731e-06   4.3794440e-06   1.5148180e-06
  1.1350000e+02   1.3875425e-06   4.3484442e-06   4.2860636e-06   1.5033287e-06
  1.1375000e+02   1.3611612e-06   4.3465231e-06   4.2542535e-06   1.4908387e-06
  1.1400000e+02   1.3669732e-06   4.2173295e-06   4.2848695e-06   1.4586793e-06
  1.1425000e+02   1.3489616e-06   4.1926617e-06   4.1774322e-06   1.4470075e-06
  1.1450000e+02   1.3342419e-06   4.1492391e-06   4.1657796e-06   1.4215924e-06
  1.1475000e+02   1.3065714e-06   4.0537497e-06   4.0982134e-06   1.4112912e-06
  1.1500000e+02   1.2891692e-06   4.0452168e-06   4.0311592e-06   1.3775617e-06
  1.1525000e+02   1.2708217e-06   4.0199287e-06   3.9975476e-06   1.3543205e-06
  1.1550000e+02   1.2492382e-06   3.9968439e-06   3.8970017e-06   1.3525615e-06
  1.1575000e+02   1.2405264e-06   3.9196572e-06   3.8742972e-06   1.3390450e-06
  1.1600000e+02   1.2210599e-06   3.8861385e-06   3.8303687e-06   1.3069283e-06
  1.1625000e+02   1.2021225e-06   3.8575338e-06   3.8365246e-06   1.2920803e-06
  1.1650000e+02   1.1901279e-06   3.8274589e-06   3.7615305e-06   1.2633928e-06
  1.1675000e+02   1.1669310e-06   3.7459277e-06   3.7256678e-06   1.2588055e-06
  1.1700000e+02   1.1684458e-06   3.6949844e-06   3.6739986e-06   1.2377967e-06
  1.1725000e+02   1.1623063e-06   3.6203720e-06   3.6242017e-06   1.2271749e-06
  1.1750000e+02   1.1497926e-06   3.6204131e-06   3.5908029e-06   1.2034087e-06
  1.1775000e+02   1.1277771e-06   3.5287711e-06   3.4902989e-06   1.1762378e-06
  1.1800000e+02   1.1144104e-06   3.5312647e-06   3.5437039e-06   1.1632761e-06
  1.1825000e+02   1.0970347e-06   3.4944682e-06   3.4238191e-06   1.1564977e-06
  1.1850000e+02   1.0768502e-06   3.4673220e-06   3.4228947e-06   1.1380205e-06
  1.1875000e+02   1.0708446e-06   3.3798694e-06   3.4012095e-06   1.1292563e-06
  1.1900000e+02   1.0615160e-06   3.3960376e-06   3.3752797e-06   1.1124218e-06
  1.1925000e+02   1.0420330e-06   3.3745095e-06   3.2846219e-06   1.0978377e-06
  1.1950000e+02   1.0274446e-06   3.2740988e-06   3.2922296e-06   1.0890538e-06
  1.1975000e+02   1.0241880e-06   3.2585697e-06   3.2810557e-06   1.0692557e-06
  1.2000000e+02   1.0033131e-06   3.2375389e-06   3.2165417e-06   1.0574750e-06
  1.2025000e+02   9.9425774e-07   3.1642201e-06   3.2048808e-06   1.0417127e-06
  1.2050000e+02   9.8234292e-07   3.1644114e-06   3.1459918e-06   1.0219596e-06
  1.2075000e+02   9.7076913e-07   3.1100670e-06   3.1497567e-06   1.0067412e-06
  1.2100000e+02   9.5687327e-07   3.0841579e-06   3.0921802e-06   9.9771814e-07
  1.2125000e+02   9.4200252e-07   3.0633883e-06   3.0772372e-06   9.8845304e-07
  1.2150000e+02   9.4059404e-07   3.0147251e-06   2.9931133e-06   9.6689662e-07
  1.2175000e+02   9.2853552e-07   2.9647606e-06   3.0062018e-06   9.5404844e-07
  1.2200000e+02   9.1638799e-07   2.9183607e-06   2.9399895e-06   9.4324510e-07
  1.2225000e+02   9.0680294e-07   2.9461686e-06   2.9359604e-06   9.3167833e-07
  1.2250000e+02   8.9127245e-07   2.8779462e-06   2.9033635e-06   9.0575803e-07
  1.2275000e+02   8.7727676e-07   2.8218973e-06   2.8479566e-06   9.0236847e-07
  1.2300000e+02   8.7115485e-07   2.8226277e-06   2.8356951e-06   8.8812285e-07
  1.2325000e+02   8.6181351e-07   2.8108344e-06   2.7947490e-06   8.7599696e-07
  1.2350000e+02   8.5228663e-07   2.7595896e-06   2.7178109e-06   8.6743421e-07
  1.2375000e+02   8.4008664e-07   2.7275336e-06   2.7394049e-06   8.6399819e-07
  1.2400000e+02   8.2657338e-07   2.6828781e-06   2.7031114e-06   8.5110597e-07
  1.2425000e+02   8.1519607e-07   2.6738100e-06   2.6526599e-06   8.3246018e-07
  1.2450000e+02   8.0310344e-07   2.6411487e-06   2.6555103e-06   8.2956079e-07
  1.2475000e+02   8.0252830e-07   2.6000651e-06   2.5856532e-06   8.1027018e-07
  1.2500000e+02   7.9281902e-07   2.5873259e-06   2.6044700e-06   7.9548998e-07
  1.2525000e+02   7.7523926e-07   2.5649866e-06   2.5323828e-06   7.8229761e-07
  1.2550000e+02   7.6553655e-07   2.5215797e-06   2.5479308e-06   7.8195331e-07
  1.2575000e+02   7.5940751e-07   2.4943517e-06   2.5145068e-06   7.7953302e-07
  1.2600000e+02   7.5570445e-07   2.5015904e-06   2.4681922e-06   7.5067675e-07
  1.2625000e+02   7.4538334e-07   2.4452800e-06   2.4652954e-06   7.5187287e-07
  1.2650000e+02   7.3506532e-07   2.4232670e-06   2.4224741e-06   7.4247304e-07
  1.2675000e+02   7.2397140e-07   2.3854085e-06   2.4008626e-06   7.3090404e-07
  1.2700000e+02   7.1851552e-07   2.3737781e-06   2.3735999e-06   7.0901719e-07
  1.2725000e+02   7.1013261e-07   2.3302186e-06   2.3531122e-06   7.0606322e-07
  1.2750000e+02   7.0472158e-07   2.3193236e-06   2.3195069e-06   7.0010083e-07
  1.2775000e+02   6.9160559e-07   2.2786828e-06   2.3192202e-06   6.8209013e-07
  1.2800000e+02   6.8554925e-07   2.2793681e-06   2.2787360e-06   6.8579980e-07
  1.2825000e+02   6.7210364e-07   2.2228356e-06   2.2501546e-06   6.7199259e-07
  1.2850000e+02   6.7868556e-07   2.2102817e-06   2.2212446e-06   6.5950889e-07
  1.2875000e+02   6.6492426e-07   2.1858645e-06   2.1809447e-06   6.5035453e-07
  1.2900000e+02   6.5008366e-07   2.1646571e-06   2.1612581e-06   6.3807032e-07
  1.2925000e+02   6.4621593e-07   2.1247289e-06   2.1515460e-06   6.4074810e-07
  1.2950000e+02   6.3840920e-07   2.1153172e-06   2.1578793e-06   6.2891767e-07
  1.2975000e+02   6.3086811e-07   2.1008514e-06   2.0989728e-06   6.2183686e-07
  1.3000000e+02   6.2674205e-07   2.0739216e-06   2.0958254e-06   6.0319699e-07
  1.3025000e+02   6.1433554e-07   2.0585802e-06   2.0501956e-06   6.1472447e-07
  1.3050000e+02   6.0506726e-07   1.9997002e-06   2.0299501e-06   5.9665563e-07
  1.3075000e+02   6.0431500e-07   2.0037985e-06   2.0247176e-06   5.8804773e-07
  1.3100000e+02   5.9010176e-07   1.9682931e-06   1.9751344e-06   5.8066425e-07
  1.3125000e+02   5.8335856e-07   1.9689904e-06   1.9581092e-06   5.7570578e-07
  1.3150000e+02   5.7573869e-07   1.9287038e-06   1.9441428e-06   5.6827805e-07
  1.3175000e+02   5.7592800e-07   1.9269661e-06   1.9609151e-06   5.5464300e-07
  1.3200000e+02   5.6565470e-07   1.9087400e-06   1.8983780e-06   5.4920061e-07
  1.3225000e+02   5.6235501e-07   1.8788990e-06   1.8960292e-06   5.4355457e-07
  1.3250000e+02   5.5826990e-07   1.8540357e-06   1.8775626e-06   5.3648006e-07
  1.3275000e+02   5.4818506e-07   1.8408043e-06   1.8467837e-06   5.3558629e-07
  1.3300000e+02   5.4098795e-07   1.8121901e-06   1.8510179e-06   5.2690573e-07
  1.3325000e+02   5.3482484e-07   1.8081483e-06   1.8015991e-06   5.2233042e-07
  1.3350000e+02   5.2884786e-07   1.8006012e-06   1.8059909e-06   5.1081788e-07
  1.3375000e+02   5.2406792e-07   1.7442220e-06   1.7748869e-06   5.0653306e-07
  1.3400000e+02   5.1302103e-07   1.7540338e-06   1.7450773e-06   4.9969921e-07
  1.3425000e+02   5.0891518e-07   1.7154304e-06   1.7462206e-06   4.9158340e-07
  1.3450000e+02   5.0260712e-07   1.6929647e-06   1.7244739e-06   4.8798194e-07
  1.3475000e+02   5.0043341e-07   1.6739631e-06   1.6940059e-06   4.8122519e-07
  1.3500000e+02   4.9291635e-07   1.6732114e-06   1.6823510e-06   4.7053493e-07
  1.3525000e+02   4.8725486e-07   1.6418135e-06   1.6688075e-06   4.6767676e-07
  1.3550000e+02   4.8334716e-07   1.6531750e-06   1.6311563e-06   4.5679875e-07
  1.3575000e+02   4.7693595e-07   1.6175694e-06   1.6445961e-06   4.5792955e-07
  1.3600000e+02   4.7019681e-07   1.6143058e-06   1.6121396e-06   4.5050781e-07
  1.3625000e+02   4.6581507e-07   1.5829752e-06   1.5835590e-06   4.4985358e-07
  1.3650000e+02   4.6138320e-07   1.5781202e-06   1.5772761e-06   4.3283961e-07
  1.3675000e+02   4.5290316e-07   1.5617590e-06   1.5588248e-06   4.3146099e-07
  1.3700000e+02   4.4762819e-07   1.5332390e-06   1.5122964e-06   4.2624134e-07
  1.3725000e+02   4.4658822e-07   1.5029509e-06   1.5218941e-06   4.2471275e-07
  1.3750000e+02   4.4299511e-07   1.4961296e-06   1.4997421e-06   4.1449611e-07
  1.3775000e+02   4.3438510e-07   1.4784177e-06   1.4814102e-06   4.0937054e-07
  1.3800000e+02   4.3220719e-07   1.4724410e-06   1.4703333e-06   4.0406180e-07
  1.3825000e+02   4.2267435e-07   1.4700880e-06   1.4432457e-06   4.0278044e-07
  1.3850000e+02   4.2206455e-07   1.4311043e-06   1.4460484e-06   3.9654917e-07
  1.3875000e+02   4.1859731e-07   1.4054636e-06   1.4271958e-06   3.8768730e-07
  1.3900000e+02   4.1279679e-07   1.4035089e-06   1.4083155e-06   3.8496203e-07
  1.3925000e+02   4.0435636e-07   1.3954424e-06   1.3980553e-06   3.8201074e-07
  1.3950000e+02   3.9924575e-07   1.3658029e-06   1.3805316e-06   3.7572830e-07
  1.3975000e+02   3.9965281e-07   1.3560542e-06   1.3676947e-06   3.6925979e-07
  1.4000000e+02   3.9658198e-07   1.3589318e-06   1.3594048e-06   3.6713664e-07
  1.4025000e+02   3.8909875e-07   1.3311494e-06   1.3569171e-06   3.6140146e-07
  1.4050000e+02   3.8442357e-07   1.3116515e-06   1.3270344e-06   3.5521317e-07
  1.4075000e+02   3.7791434e-07   1.3000899e-06   1.3069057e-06   3.5098199e-07
  1.4100000e+02   3.7705748e-07   1.2936200e-06   1.3020920e-06   3.4765856e-07
  1.4125000e+02   3.7041038e-07   1.2610246e-06   1.2895468e-06   3.4561203e-07
  1.4150000e+02   3.6738101e-07   1.2707590e-06   1.2604284e-06   3.3658062e-07
  1.4175000e+02   3.6564503e-07   1.2456274e-06   1.2661074e-06   3.3092868e-07
  1.4200000e+02   3.5706866e-07   1.2380249e-06   1.2614402e-06   3.3044852e-07
  1.4225000e+02   3.5627154e-07   1.2214670e-06   1.2311137e-06   3.2592433e-07
  1.4250000e+02   3.5053521e-07   1.2239364e-06   1.2250946e-06   3.2415828e-07
  1.4275000e+02   3.4731222e-07   1.2043276e-06   1.2024352e-06   3.1591719e-07
  1.4300000e+02   3.4575216e-07   1.1834250e-06   1.2031319e-06   3.1529326e-07
  1.4325000e+02   3.3888571e-07   1.1849435e-06   1.1889923e-06   3.0529907e-07
  1.4350000e+02   3.3823602e-07   1.1551289e-06   1.1818100e-06   3.0497943e-07
  1.4375000e+02   3.3546322e-07   1.1716161e-06   1.1699429e-06   3.0474200e-07
  1.4400000e+02   3.2802303e-07   1.1472306e-06   1.1459657e-06   2.9776460e-07
  1.4425000e+02   3.2334108e-07   1.1264080e-06   1.1311631e-06   2.9380433e-07
  1.4450000e+02   3.2042053e-07   1.1131845e-06   1.1197179e-06   2.9390832e-07
  1.4475000e+02   3.1987449e-07   1.1032910e-06   1.1089688e-06   2.8547338e-07
  1.4500000e+02   3.1474463e-07   1.0885657e-06   1.0981251e-06   2.8514091e-07
  1.4525000e+02   3.1051485e-07   1.0868768e-06   1.0871954e-06   2.8010667e-07
  1.4550000e+02   3.0569349e-07   1.0717869e-06   1.0713311e-06   2.7572014e-07
  1.4575000e+02   3.0180499e-07   1.0637510e-06   1.0497226e-06   2.7209934e-07
  1.4600000e+02   2.9988150e-07   1.0495530e-06   1.0650873e-06   2.6812590e-07
  1.4625000e+02   2.9645715e-07   1.0352329e-06   1.0451864e-06   2.6664886e-07
  1.4650000e+02   2.9417150e-07   1.0353264e-06   1.0358291e-06   2.6398507e-07
  1.4675000e+02   2.8988216e-07   1.0264069e-06   1.0186030e-06   2.6176133e-07
  1.4700000e+02   2.8851665e-07   1.0103140e-06   1.0127566e-06   2.5419526e-07
  1.4725000e+02   2.8636927e-07   9.9940346e-07   1.0015550e-06   2.5285151e-07
  1.4750000e+02   2.8099679e-07   9.7860532e-07   9.8796290e-07   2.4957999e-07
  1.4775000e+02   2.7784483e-07   9.7607584e-07   9.7134429e-07   2.4623098e-07
  1.4800000e+02   2.7482463e-07   9.6932098e-07   9.7149182e-07   2.4440285e-07
  1.4825000e+02   2.7323731e-07   9.6085255e-07   9.5381904e-07   2.4005591e-07
  1.4850000e+02   2.6911386e-07   9.4810282e-07   9.4805902e-07   2.3723010e-07
  1.4875000e+02   2.6580813e-07   9.4480730e-07   9.3722952e-07   2.3562874e-07
  1.4900000e+02   2.6265844e-07   9.3207898e-07   9.3656524e-07   2.3329205e-07
  1.4925000e+02   2.6096628e-07   9.2154359e-07   9.1869919e-07   2.2868595e-07
  1.4950000e+02   2.5889958e-07   9.1174519e-07   9.1163000e-07   2.2718972e-07
  1.4975000e+02   2.5667554e-07   8.9895544e-07   9.0425554e-07   2.2413642e-07
  1.5000000e+02   2.5206210e-07   8.9591463e-07   8.9145473e-07   2.2061645e-07
  1.5025000e+02   2.4811010e-07   8.9179775e-07   8.8808045e-07   2.1924140e-07
  1.5050000e+02   2.4638142e-07   8.7823520e-07   8.7536037e-07   2.1241013e-07
  1.5075000e+02   2.4247010e-07   8.6318569e-07   8.7167005e-07   2.1251678e-07
  1.5100000e+02   2.3848035e-07   8.4786077e-07   8.5178509e-07   2.0925254e-07
