     kz              E+_uu           E+_vv           E+_ww           E+_pp
  2.0133333e+02   8.3862072e-05   7.3483503e-05   2.4433345e-05   8.4901084e-05
  2.0200000e+02   8.2756226e-05   7.2215856e-05   2.4077923e-05   8.3273805e-05
  2.0266667e+02   8.1289458e-05   7.1159336e-05   2.3615512e-05   8.1938025e-05
  2.0333333e+02   8.0230244e-05   6.9989386e-05   2.3250442e-05   8.0526357e-05
  2.0400000e+02   7.9135998e-05   6.9006709e-05   2.2896028e-05   7.9032066e-05
  2.0466667e+02   7.8023712e-05   6.7906843e-05   2.2460100e-05   7.7543134e-05
  2.0533333e+02   7.6679187e-05   6.6813466e-05   2.2112292e-05   7.5988838e-05
  2.0600000e+02   7.5610679e-05   6.5836100e-05   2.1765584e-05   7.4417485e-05
  2.0666667e+02   7.4505227e-05   6.4862259e-05   2.1402109e-05   7.3137889e-05
  2.0733333e+02   7.3395883e-05   6.3842699e-05   2.1073477e-05   7.1798917e-05
  2.0800000e+02   7.2356216e-05   6.2882388e-05   2.0686010e-05   7.0438832e-05
  2.0866667e+02   7.1294745e-05   6.1839353e-05   2.0362998e-05   6.9156835e-05
  2.0933333e+02   7.0555691e-05   6.0949395e-05   2.0057860e-05   6.8006692e-05
  2.1000000e+02   6.9327045e-05   6.0138211e-05   1.9696203e-05   6.6713583e-05
  2.1066667e+02   6.8261715e-05   5.9063439e-05   1.9394171e-05   6.5307890e-05
  2.1133333e+02   6.7430385e-05   5.8350367e-05   1.9103379e-05   6.4197891e-05
  2.1200000e+02   6.6324555e-05   5.7479294e-05   1.8787286e-05   6.2959590e-05
  2.1266667e+02   6.5329843e-05   5.6546818e-05   1.8463833e-05   6.1808337e-05
  2.1333333e+02   6.4543991e-05   5.5662619e-05   1.8173883e-05   6.0701845e-05
  2.1400000e+02   6.3564292e-05   5.4992530e-05   1.7860488e-05   5.9563100e-05
  2.1466667e+02   6.2691847e-05   5.4127946e-05   1.7597053e-05   5.8252777e-05
  2.1533333e+02   6.1718935e-05   5.3350955e-05   1.7265343e-05   5.7474041e-05
  2.1600000e+02   6.0868507e-05   5.2415550e-05   1.7012442e-05   5.6545475e-05
  2.1666667e+02   5.9926686e-05   5.1700229e-05   1.6787073e-05   5.5403874e-05
  2.1733333e+02   5.9045924e-05   5.0945858e-05   1.6490459e-05   5.4339979e-05
  2.1800000e+02   5.8353690e-05   5.0075714e-05   1.6220764e-05   5.3333903e-05
  2.1866667e+02   5.7508554e-05   4.9533455e-05   1.5946332e-05   5.2395033e-05
  2.1933333e+02   5.6661655e-05   4.8825306e-05   1.5701323e-05   5.1361210e-05
  2.2000000e+02   5.6000558e-05   4.7968489e-05   1.5463685e-05   5.0599021e-05
  2.2066667e+02   5.5130006e-05   4.7365777e-05   1.5211980e-05   4.9601693e-05
  2.2133333e+02   5.4496972e-05   4.6589998e-05   1.4985655e-05   4.8648262e-05
  2.2200000e+02   5.3576994e-05   4.5883914e-05   1.4737899e-05   4.7846926e-05
  2.2266667e+02   5.2802401e-05   4.5125220e-05   1.4491791e-05   4.6868598e-05
  2.2333333e+02   5.2047866e-05   4.4628492e-05   1.4258254e-05   4.6111406e-05
  2.2400000e+02   5.1294514e-05   4.3890899e-05   1.4034338e-05   4.5242412e-05
  2.2466667e+02   5.0633935e-05   4.3349803e-05   1.3833231e-05   4.4573803e-05
  2.2533333e+02   4.9909115e-05   4.2562453e-05   1.3610710e-05   4.3651468e-05
  2.2600000e+02   4.9299005e-05   4.2031778e-05   1.3385822e-05   4.2841083e-05
  2.2666667e+02   4.8507378e-05   4.1432891e-05   1.3155210e-05   4.2024303e-05
  2.2733333e+02   4.7894866e-05   4.0821496e-05   1.2969604e-05   4.1324249e-05
  2.2800000e+02   4.7243975e-05   4.0191795e-05   1.2744167e-05   4.0639780e-05
  2.2866667e+02   4.6582796e-05   3.9545351e-05   1.2548060e-05   3.9884616e-05
  2.2933333e+02   4.6044201e-05   3.8930548e-05   1.2370097e-05   3.9050426e-05
  2.3000000e+02   4.5304375e-05   3.8363665e-05   1.2167556e-05   3.8355821e-05
  2.3066667e+02   4.4552837e-05   3.7875363e-05   1.1969532e-05   3.7778857e-05
  2.3133333e+02   4.4033196e-05   3.7378440e-05   1.1785856e-05   3.7126644e-05
  2.3200000e+02   4.3350957e-05   3.6786827e-05   1.1617444e-05   3.6514443e-05
  2.3266667e+02   4.2881663e-05   3.6276998e-05   1.1434001e-05   3.5826462e-05
  2.3333333e+02   4.2270272e-05   3.5716984e-05   1.1247491e-05   3.5153321e-05
  2.3400000e+02   4.1744999e-05   3.5257355e-05   1.1067069e-05   3.4606138e-05
  2.3466667e+02   4.0990254e-05   3.4739335e-05   1.0909483e-05   3.3959904e-05
  2.3533333e+02   4.0605730e-05   3.4337867e-05   1.0725433e-05   3.3318807e-05
  2.3600000e+02   3.9963080e-05   3.3858665e-05   1.0561168e-05   3.2745819e-05
  2.3666667e+02   3.9411378e-05   3.3294016e-05   1.0402023e-05   3.2182993e-05
  2.3733333e+02   3.8843994e-05   3.2830530e-05   1.0236604e-05   3.1557880e-05
  2.3800000e+02   3.8429759e-05   3.2374332e-05   1.0092806e-05   3.1023613e-05
  2.3866667e+02   3.7812734e-05   3.1946055e-05   9.9301640e-06   3.0525180e-05
  2.3933333e+02   3.7362350e-05   3.1410732e-05   9.7783102e-06   2.9966535e-05
  2.4000000e+02   3.6815726e-05   3.1068354e-05   9.6144401e-06   2.9422392e-05
  2.4066667e+02   3.6200872e-05   3.0568865e-05   9.4513154e-06   2.8993109e-05
  2.4133333e+02   3.5871376e-05   3.0173991e-05   9.3433624e-06   2.8437798e-05
  2.4200000e+02   3.5325496e-05   2.9688158e-05   9.1920469e-06   2.7966291e-05
  2.4266667e+02   3.4812889e-05   2.9239211e-05   9.0524132e-06   2.7433176e-05
  2.4333333e+02   3.4353552e-05   2.8836916e-05   8.9203479e-06   2.7019806e-05
  2.4400000e+02   3.3961100e-05   2.8475430e-05   8.7808998e-06   2.6478475e-05
  2.4466667e+02   3.3487733e-05   2.8049589e-05   8.6501265e-06   2.6030639e-05
  2.4533333e+02   3.3028443e-05   2.7618423e-05   8.5009195e-06   2.5601937e-05
  2.4600000e+02   3.2575818e-05   2.7280988e-05   8.3778399e-06   2.5097300e-05
  2.4666667e+02   3.2123394e-05   2.6853836e-05   8.2669640e-06   2.4692046e-05
  2.4733333e+02   3.1689466e-05   2.6510768e-05   8.1427120e-06   2.4322530e-05
  2.4800000e+02   3.1263782e-05   2.6127763e-05   8.0164951e-06   2.3906951e-05
  2.4866667e+02   3.0895380e-05   2.5767899e-05   7.8868499e-06   2.3460612e-05
  2.4933333e+02   3.0400197e-05   2.5444096e-05   7.7751307e-06   2.3042676e-05
  2.5000000e+02   3.0035469e-05   2.5059338e-05   7.6522119e-06   2.2623983e-05
  2.5066667e+02   2.9598089e-05   2.4685763e-05   7.5299642e-06   2.2283488e-05
  2.5133333e+02   2.9241688e-05   2.4290612e-05   7.4144791e-06   2.1870292e-05
  2.5200000e+02   2.8851864e-05   2.4026968e-05   7.3059143e-06   2.1512697e-05
  2.5266667e+02   2.8521284e-05   2.3682913e-05   7.1845732e-06   2.1162377e-05
  2.5333333e+02   2.8160746e-05   2.3362748e-05   7.0900563e-06   2.0751822e-05
  2.5400000e+02   2.7725298e-05   2.2996825e-05   6.9722300e-06   2.0430514e-05
  2.5466667e+02   2.7301234e-05   2.2682732e-05   6.8835871e-06   2.0073291e-05
  2.5533333e+02   2.6965555e-05   2.2384406e-05   6.7693889e-06   1.9701378e-05
  2.5600000e+02   2.6665058e-05   2.2051063e-05   6.6810426e-06   1.9381976e-05
  2.5666667e+02   2.6256140e-05   2.1753254e-05   6.5768229e-06   1.9042463e-05
  2.5733333e+02   2.5897977e-05   2.1455172e-05   6.4733924e-06   1.8681023e-05
  2.5800000e+02   2.5618713e-05   2.1163598e-05   6.3843327e-06   1.8438405e-05
  2.5866667e+02   2.5229792e-05   2.0875015e-05   6.2743878e-06   1.8093817e-05
  2.5933333e+02   2.4878585e-05   2.0592565e-05   6.2004803e-06   1.7802873e-05
  2.6000000e+02   2.4606189e-05   2.0310486e-05   6.1067286e-06   1.7493876e-05
  2.6066667e+02   2.4266101e-05   2.0014037e-05   6.0112393e-06   1.7234662e-05
  2.6133333e+02   2.3945613e-05   1.9759189e-05   5.9202971e-06   1.6908678e-05
  2.6200000e+02   2.3649735e-05   1.9476915e-05   5.8361556e-06   1.6663684e-05
  2.6266667e+02   2.3273740e-05   1.9221044e-05   5.7425530e-06   1.6377216e-05
  2.6333333e+02   2.3015167e-05   1.8976115e-05   5.6708737e-06   1.6065005e-05
  2.6400000e+02   2.2742664e-05   1.8701433e-05   5.5774543e-06   1.5801022e-05
  2.6466667e+02   2.2414830e-05   1.8484682e-05   5.5008651e-06   1.5498583e-05
  2.6533333e+02   2.2113309e-05   1.8198621e-05   5.4102240e-06   1.5257173e-05
  2.6600000e+02   2.1795734e-05   1.7937061e-05   5.3346721e-06   1.4984614e-05
  2.6666667e+02   2.1542462e-05   1.7712533e-05   5.2583100e-06   1.4774626e-05
  2.6733333e+02   2.1260547e-05   1.7470670e-05   5.1760855e-06   1.4499482e-05
  2.6800000e+02   2.1014873e-05   1.7204661e-05   5.1007897e-06   1.4244894e-05
  2.6866667e+02   2.0710838e-05   1.7007140e-05   5.0246529e-06   1.4022301e-05
  2.6933333e+02   2.0436003e-05   1.6749330e-05   4.9507070e-06   1.3804957e-05
  2.7000000e+02   2.0191572e-05   1.6500323e-05   4.8773184e-06   1.3571672e-05
  2.7066667e+02   1.9923700e-05   1.6344613e-05   4.8085684e-06   1.3338466e-05
  2.7133333e+02   1.9696573e-05   1.6100546e-05   4.7410876e-06   1.3128043e-05
  2.7200000e+02   1.9415506e-05   1.5864465e-05   4.6773642e-06   1.2880819e-05
  2.7266667e+02   1.9153958e-05   1.5688598e-05   4.6021306e-06   1.2692287e-05
  2.7333333e+02   1.8904040e-05   1.5460414e-05   4.5366595e-06   1.2451794e-05
  2.7400000e+02   1.8678369e-05   1.5244957e-05   4.4694054e-06   1.2272451e-05
  2.7466667e+02   1.8417983e-05   1.5035346e-05   4.4031141e-06   1.2073296e-05
  2.7533333e+02   1.8212049e-05   1.4863702e-05   4.3475930e-06   1.1850381e-05
  2.7600000e+02   1.7976799e-05   1.4641682e-05   4.2834487e-06   1.1656081e-05
  2.7666667e+02   1.7731717e-05   1.4472910e-05   4.2205412e-06   1.1480622e-05
  2.7733333e+02   1.7508448e-05   1.4258423e-05   4.1537288e-06   1.1301206e-05
  2.7800000e+02   1.7264147e-05   1.4064829e-05   4.0921323e-06   1.1098905e-05
  2.7866667e+02   1.7051353e-05   1.3892003e-05   4.0382944e-06   1.0945271e-05
  2.7933333e+02   1.6849773e-05   1.3682949e-05   3.9782183e-06   1.0748037e-05
  2.8000000e+02   1.6646613e-05   1.3520666e-05   3.9256135e-06   1.0572472e-05
  2.8066667e+02   1.6388553e-05   1.3341582e-05   3.8571235e-06   1.0389698e-05
  2.8133333e+02   1.6184330e-05   1.3146074e-05   3.8133489e-06   1.0232090e-05
  2.8200000e+02   1.5981845e-05   1.2998556e-05   3.7486274e-06   1.0073265e-05
  2.8266667e+02   1.5779352e-05   1.2819901e-05   3.6968568e-06   9.8893176e-06
  2.8333333e+02   1.5606052e-05   1.2640104e-05   3.6470570e-06   9.7304467e-06
  2.8400000e+02   1.5388168e-05   1.2479454e-05   3.5944633e-06   9.5724328e-06
  2.8466667e+02   1.5191023e-05   1.2309888e-05   3.5455360e-06   9.4306334e-06
  2.8533333e+02   1.4998096e-05   1.2172070e-05   3.4874498e-06   9.2630023e-06
  2.8600000e+02   1.4824411e-05   1.1997751e-05   3.4483422e-06   9.1207290e-06
  2.8666667e+02   1.4599825e-05   1.1808197e-05   3.3916570e-06   8.9841912e-06
  2.8733333e+02   1.4427838e-05   1.1668572e-05   3.3392229e-06   8.8270891e-06
  2.8800000e+02   1.4259214e-05   1.1506884e-05   3.2950863e-06   8.6799055e-06
  2.8866667e+02   1.4040799e-05   1.1391728e-05   3.2460682e-06   8.5362522e-06
  2.8933333e+02   1.3886241e-05   1.1214595e-05   3.2000796e-06   8.4005455e-06
  2.9000000e+02   1.3756917e-05   1.1084102e-05   3.1613868e-06   8.2753947e-06
  2.9066667e+02   1.3569275e-05   1.0931624e-05   3.1134630e-06   8.1360676e-06
  2.9133333e+02   1.3383608e-05   1.0780374e-05   3.0681455e-06   7.9938414e-06
  2.9200000e+02   1.3221764e-05   1.0653506e-05   3.0214361e-06   7.8838623e-06
  2.9266667e+02   1.3078518e-05   1.0519516e-05   2.9796002e-06   7.7599781e-06
  2.9333333e+02   1.2884539e-05   1.0362278e-05   2.9412062e-06   7.6246051e-06
  2.9400000e+02   1.2752143e-05   1.0251485e-05   2.8997088e-06   7.5057198e-06
  2.9466667e+02   1.2576230e-05   1.0117117e-05   2.8602783e-06   7.3947617e-06
  2.9533333e+02   1.2406023e-05   9.9690353e-06   2.8183462e-06   7.2803926e-06
  2.9600000e+02   1.2243328e-05   9.8372416e-06   2.7754326e-06   7.1479112e-06
  2.9666667e+02   1.2112350e-05   9.7262893e-06   2.7420322e-06   7.0358514e-06
  2.9733333e+02   1.1962974e-05   9.5887290e-06   2.7000973e-06   6.9271940e-06
  2.9800000e+02   1.1795832e-05   9.4661455e-06   2.6573431e-06   6.8184026e-06
  2.9866667e+02   1.1643190e-05   9.3406160e-06   2.6208922e-06   6.6998845e-06
  2.9933333e+02   1.1518619e-05   9.2243898e-06   2.5892535e-06   6.6052452e-06
  3.0000000e+02   1.1358528e-05   9.1036399e-06   2.5465534e-06   6.4969199e-06
  3.0066667e+02   1.1221475e-05   8.9909918e-06   2.5132903e-06   6.4079870e-06
  3.0133333e+02   1.1099878e-05   8.8663774e-06   2.4759630e-06   6.3003393e-06
  3.0200000e+02   1.0951713e-05   8.7642790e-06   2.4430049e-06   6.1873785e-06
  3.0266667e+02   1.0790222e-05   8.6535377e-06   2.4119617e-06   6.0984378e-06
  3.0333333e+02   1.0683115e-05   8.5198694e-06   2.3752801e-06   6.0035631e-06
  3.0400000e+02   1.0535689e-05   8.4167189e-06   2.3431840e-06   5.9053909e-06
  3.0466667e+02   1.0403375e-05   8.3176051e-06   2.3096100e-06   5.8169423e-06
  3.0533333e+02   1.0282518e-05   8.2016704e-06   2.2776309e-06   5.7155100e-06
  3.0600000e+02   1.0155828e-05   8.1126354e-06   2.2466350e-06   5.6248249e-06
  3.0666667e+02   1.0035601e-05   7.9979688e-06   2.2159494e-06   5.5405386e-06
  3.0733333e+02   9.9066466e-06   7.9011974e-06   2.1829399e-06   5.4464127e-06
  3.0800000e+02   9.7725266e-06   7.8063495e-06   2.1521967e-06   5.3692539e-06
  3.0866667e+02   9.6630226e-06   7.6912581e-06   2.1206299e-06   5.2820365e-06
  3.0933333e+02   9.5532928e-06   7.6040161e-06   2.0927950e-06   5.2031225e-06
  3.1000000e+02   9.4327831e-06   7.5030107e-06   2.0648437e-06   5.1249307e-06
  3.1066667e+02   9.3148468e-06   7.4172233e-06   2.0378374e-06   5.0403778e-06
  3.1133333e+02   9.2044617e-06   7.3133848e-06   2.0080518e-06   4.9603995e-06
  3.1200000e+02   9.0687452e-06   7.2263497e-06   1.9804189e-06   4.8903764e-06
  3.1266667e+02   8.9842076e-06   7.1411182e-06   1.9544113e-06   4.8121762e-06
  3.1333333e+02   8.8857711e-06   7.0531553e-06   1.9261161e-06   4.7356991e-06
  3.1400000e+02   8.7525637e-06   6.9541749e-06   1.8977647e-06   4.6666262e-06
  3.1466667e+02   8.6493561e-06   6.8644225e-06   1.8756621e-06   4.5898415e-06
  3.1533333e+02   8.5456535e-06   6.7699145e-06   1.8480401e-06   4.5169081e-06
  3.1600000e+02   8.4543202e-06   6.6899867e-06   1.8225322e-06   4.4492337e-06
  3.1666667e+02   8.3361111e-06   6.6192614e-06   1.7970743e-06   4.3806463e-06
  3.1733333e+02   8.2454883e-06   6.5347998e-06   1.7715163e-06   4.3154904e-06
  3.1800000e+02   8.1337993e-06   6.4427823e-06   1.7467459e-06   4.2452606e-06
  3.1866667e+02   8.0452026e-06   6.3571040e-06   1.7251241e-06   4.1758008e-06
  3.1933333e+02   7.9367692e-06   6.2813467e-06   1.7001570e-06   4.1150937e-06
  3.2000000e+02   7.8412796e-06   6.1983603e-06   1.6782247e-06   4.0515640e-06
  3.2066667e+02   7.7476020e-06   6.1192767e-06   1.6547624e-06   3.9932313e-06
  3.2133333e+02   7.6475248e-06   6.0543516e-06   1.6285471e-06   3.9267944e-06
  3.2200000e+02   7.5654146e-06   5.9732971e-06   1.6103318e-06   3.8728947e-06
  3.2266667e+02   7.4715715e-06   5.9008048e-06   1.5887247e-06   3.8058327e-06
  3.2333333e+02   7.3868082e-06   5.8178428e-06   1.5656533e-06   3.7537106e-06
  3.2400000e+02   7.2949566e-06   5.7579879e-06   1.5450694e-06   3.6913015e-06
  3.2466667e+02   7.1924655e-06   5.6776909e-06   1.5219208e-06   3.6352025e-06
  3.2533333e+02   7.1209691e-06   5.6077436e-06   1.5014405e-06   3.5840224e-06
  3.2600000e+02   7.0303099e-06   5.5479173e-06   1.4818257e-06   3.5252050e-06
  3.2666667e+02   6.9375156e-06   5.4695422e-06   1.4628588e-06   3.4692525e-06
  3.2733333e+02   6.8758398e-06   5.4083343e-06   1.4435272e-06   3.4224895e-06
  3.2800000e+02   6.7731017e-06   5.3363099e-06   1.4219252e-06   3.3678593e-06
  3.2866667e+02   6.7104135e-06   5.2644821e-06   1.4033650e-06   3.3170076e-06
  3.2933333e+02   6.6189352e-06   5.2027524e-06   1.3837494e-06   3.2675803e-06
  3.3000000e+02   6.5392649e-06   5.1510941e-06   1.3658777e-06   3.2169459e-06
  3.3066667e+02   6.4611315e-06   5.0816133e-06   1.3459585e-06   3.1730869e-06
  3.3133333e+02   6.3776107e-06   5.0213264e-06   1.3274384e-06   3.1222706e-06
  3.3200000e+02   6.3139890e-06   4.9546087e-06   1.3110230e-06   3.0726009e-06
  3.3266667e+02   6.2320294e-06   4.8849038e-06   1.2918956e-06   3.0252229e-06
  3.3333333e+02   6.1610876e-06   4.8285600e-06   1.2767557e-06   2.9771534e-06
  3.3400000e+02   6.0795291e-06   4.7775368e-06   1.2591350e-06   2.9396535e-06
  3.3466667e+02   6.0211366e-06   4.7096951e-06   1.2422030e-06   2.8914940e-06
  3.3533333e+02   5.9454018e-06   4.6618003e-06   1.2256974e-06   2.8532358e-06
  3.3600000e+02   5.8717074e-06   4.5982689e-06   1.2085830e-06   2.8046820e-06
  3.3666667e+02   5.8157594e-06   4.5444114e-06   1.1921388e-06   2.7647593e-06
  3.3733333e+02   5.7295906e-06   4.4914332e-06   1.1755213e-06   2.7271710e-06
  3.3800000e+02   5.6653645e-06   4.4257890e-06   1.1615784e-06   2.6824230e-06
  3.3866667e+02   5.6137709e-06   4.3850079e-06   1.1458201e-06   2.6432030e-06
  3.3933333e+02   5.5451894e-06   4.3267609e-06   1.1286496e-06   2.6043150e-06
  3.4000000e+02   5.4553836e-06   4.2700155e-06   1.1148104e-06   2.5645852e-06
  3.4066667e+02   5.3949051e-06   4.2177476e-06   1.0990638e-06   2.5232195e-06
  3.4133333e+02   5.3427203e-06   4.1706621e-06   1.0851417e-06   2.4859463e-06
  3.4200000e+02   5.2750314e-06   4.1173885e-06   1.0706881e-06   2.4497351e-06
  3.4266667e+02   5.2081516e-06   4.0631407e-06   1.0558447e-06   2.4107873e-06
  3.4333333e+02   5.1542319e-06   4.0205940e-06   1.0413148e-06   2.3753461e-06
  3.4400000e+02   5.0901908e-06   3.9671902e-06   1.0288909e-06   2.3433546e-06
  3.4466667e+02   5.0245158e-06   3.9174272e-06   1.0153919e-06   2.3037594e-06
  3.4533333e+02   4.9730374e-06   3.8745332e-06   1.0025686e-06   2.2757801e-06
  3.4600000e+02   4.9210590e-06   3.8215757e-06   9.8808968e-07   2.2398434e-06
  3.4666667e+02   4.8571050e-06   3.7756996e-06   9.7468570e-07   2.2083383e-06
  3.4733333e+02   4.8059957e-06   3.7316025e-06   9.6146848e-07   2.1740023e-06
  3.4800000e+02   4.7387947e-06   3.6845669e-06   9.4903879e-07   2.1467043e-06
  3.4866667e+02   4.6943842e-06   3.6436193e-06   9.3756190e-07   2.1095499e-06
  3.4933333e+02   4.6382209e-06   3.5974225e-06   9.2510454e-07   2.0783772e-06
  3.5000000e+02   4.5798635e-06   3.5497813e-06   9.1181981e-07   2.0527139e-06
  3.5066667e+02   4.5255316e-06   3.5100860e-06   9.0096258e-07   2.0214903e-06
  3.5133333e+02   4.4680083e-06   3.4707441e-06   8.8685174e-07   1.9926937e-06
  3.5200000e+02   4.4183217e-06   3.4354953e-06   8.7617989e-07   1.9608776e-06
  3.5266667e+02   4.3660514e-06   3.3905745e-06   8.6539840e-07   1.9358492e-06
  3.5333333e+02   4.3168300e-06   3.3445955e-06   8.5513941e-07   1.9011668e-06
  3.5400000e+02   4.2747781e-06   3.3072777e-06   8.4300681e-07   1.8759925e-06
  3.5466667e+02   4.2156634e-06   3.2719984e-06   8.3142996e-07   1.8513486e-06
  3.5533333e+02   4.1628837e-06   3.2285325e-06   8.2006952e-07   1.8198158e-06
  3.5600000e+02   4.1184773e-06   3.1982212e-06   8.0883884e-07   1.7944941e-06
  3.5666667e+02   4.0693093e-06   3.1546313e-06   7.9736717e-07   1.7664160e-06
  3.5733333e+02   4.0183908e-06   3.1164519e-06   7.8773668e-07   1.7428084e-06
  3.5800000e+02   3.9760360e-06   3.0790169e-06   7.7905453e-07   1.7184807e-06
  3.5866667e+02   3.9290663e-06   3.0451327e-06   7.6751759e-07   1.6959502e-06
  3.5933333e+02   3.8871838e-06   3.0069059e-06   7.5816741e-07   1.6674110e-06
  3.6000000e+02   3.8435344e-06   2.9680522e-06   7.4840934e-07   1.6447472e-06
  3.6066667e+02   3.7961113e-06   2.9339730e-06   7.3862629e-07   1.6215384e-06
  3.6133333e+02   3.7552087e-06   2.9043488e-06   7.2928268e-07   1.5963052e-06
  3.6200000e+02   3.7113831e-06   2.8679325e-06   7.1962390e-07   1.5754704e-06
  3.6266667e+02   3.6657788e-06   2.8320162e-06   7.1017573e-07   1.5516834e-06
  3.6333333e+02   3.6260200e-06   2.8016353e-06   7.0025227e-07   1.5320558e-06
  3.6400000e+02   3.5824976e-06   2.7698944e-06   6.9147857e-07   1.5054670e-06
  3.6466667e+02   3.5445819e-06   2.7318806e-06   6.8182224e-07   1.4849831e-06
  3.6533333e+02   3.5004411e-06   2.6990219e-06   6.7444166e-07   1.4654169e-06
  3.6600000e+02   3.4640580e-06   2.6741212e-06   6.6525193e-07   1.4413221e-06
  3.6666667e+02   3.4248740e-06   2.6379300e-06   6.5670229e-07   1.4219633e-06
  3.6733333e+02   3.3902109e-06   2.6112073e-06   6.4831954e-07   1.4018696e-06
  3.6800000e+02   3.3447954e-06   2.5737967e-06   6.3985893e-07   1.3818327e-06
  3.6866667e+02   3.3089343e-06   2.5482133e-06   6.3177911e-07   1.3620692e-06
  3.6933333e+02   3.2700318e-06   2.5172429e-06   6.2417159e-07   1.3415978e-06
  3.7000000e+02   3.2279308e-06   2.4870631e-06   6.1554928e-07   1.3236140e-06
  3.7066667e+02   3.1978774e-06   2.4594107e-06   6.0757326e-07   1.3031633e-06
  3.7133333e+02   3.1603487e-06   2.4308155e-06   6.0046341e-07   1.2854963e-06
  3.7200000e+02   3.1224318e-06   2.4049322e-06   5.9329720e-07   1.2680648e-06
  3.7266667e+02   3.0896090e-06   2.3762616e-06   5.8533059e-07   1.2494042e-06
  3.7333333e+02   3.0531853e-06   2.3448424e-06   5.7803496e-07   1.2343101e-06
  3.7400000e+02   3.0243834e-06   2.3221930e-06   5.7049611e-07   1.2142012e-06
  3.7466667e+02   2.9827864e-06   2.2909253e-06   5.6266921e-07   1.1956942e-06
  3.7533333e+02   2.9539881e-06   2.2633209e-06   5.5558522e-07   1.1808139e-06
  3.7600000e+02   2.9165815e-06   2.2397295e-06   5.4813360e-07   1.1623022e-06
  3.7666667e+02   2.8843825e-06   2.2155033e-06   5.4133299e-07   1.1481550e-06
  3.7733333e+02   2.8545290e-06   2.1883028e-06   5.3461218e-07   1.1311439e-06
  3.7800000e+02   2.8181753e-06   2.1626355e-06   5.2722035e-07   1.1156133e-06
  3.7866667e+02   2.7867279e-06   2.1391442e-06   5.2102423e-07   1.0981614e-06
  3.7933333e+02   2.7571178e-06   2.1087169e-06   5.1502275e-07   1.0830759e-06
  3.8000000e+02   2.7273913e-06   2.0894874e-06   5.0893816e-07   1.0686883e-06
  3.8066667e+02   2.6988524e-06   2.0663356e-06   5.0205482e-07   1.0541742e-06
  3.8133333e+02   2.6701030e-06   2.0442080e-06   4.9503397e-07   1.0374029e-06
  3.8200000e+02   2.6359351e-06   2.0165949e-06   4.8916013e-07   1.0237313e-06
  3.8266667e+02   2.6097573e-06   1.9955761e-06   4.8347922e-07   1.0108324e-06
  3.8333333e+02   2.5791927e-06   1.9729391e-06   4.7679863e-07   9.9611824e-07
  3.8400000e+02   2.5465831e-06   1.9514700e-06   4.7083483e-07   9.8231402e-07
  3.8466667e+02   2.5233043e-06   1.9267209e-06   4.6523590e-07   9.6929407e-07
  3.8533333e+02   2.4924659e-06   1.9067369e-06   4.5909036e-07   9.5506975e-07
  3.8600000e+02   2.4657131e-06   1.8839410e-06   4.5352265e-07   9.4230775e-07
  3.8666667e+02   2.4395137e-06   1.8627425e-06   4.4855116e-07   9.2820093e-07
  3.8733333e+02   2.4115405e-06   1.8396780e-06   4.4263073e-07   9.1451929e-07
  3.8800000e+02   2.3880975e-06   1.8233219e-06   4.3679719e-07   9.0238962e-07
  3.8866667e+02   2.3605355e-06   1.8016320e-06   4.3147450e-07   8.9023112e-07
  3.8933333e+02   2.3301620e-06   1.7793094e-06   4.2620258e-07   8.7724140e-07
  3.9000000e+02   2.3036513e-06   1.7611947e-06   4.2100231e-07   8.6577654e-07
  3.9066667e+02   2.2834157e-06   1.7430776e-06   4.1592166e-07   8.5285374e-07
  3.9133333e+02   2.2631707e-06   1.7246690e-06   4.1107864e-07   8.4066307e-07
  3.9200000e+02   2.2346974e-06   1.7035925e-06   4.0554420e-07   8.2954719e-07
  3.9266667e+02   2.2082761e-06   1.6811873e-06   4.0034846e-07   8.1813150e-07
  3.9333333e+02   2.1850682e-06   1.6647062e-06   3.9583270e-07   8.0694969e-07
  3.9400000e+02   2.1605255e-06   1.6492264e-06   3.9088605e-07   7.9677402e-07
  3.9466667e+02   2.1366372e-06   1.6293264e-06   3.8617173e-07   7.8353739e-07
  3.9533333e+02   2.1149378e-06   1.6120453e-06   3.8095099e-07   7.7425439e-07
  3.9600000e+02   2.0918189e-06   1.5942641e-06   3.7696710e-07   7.6295720e-07
  3.9666667e+02   2.0684874e-06   1.5727540e-06   3.7232312e-07   7.5383285e-07
  3.9733333e+02   2.0459455e-06   1.5573010e-06   3.6756201e-07   7.4346424e-07
  3.9800000e+02   2.0228199e-06   1.5390917e-06   3.6244275e-07   7.3343333e-07
  3.9866667e+02   1.9994249e-06   1.5226048e-06   3.5870447e-07   7.2293725e-07
  3.9933333e+02   1.9837692e-06   1.5035464e-06   3.5431930e-07   7.1260339e-07
  4.0000000e+02   1.9608597e-06   1.4890534e-06   3.5086645e-07   7.0341193e-07
  4.0066667e+02   1.9418975e-06   1.4721284e-06   3.4579656e-07   6.9415389e-07
  4.0133333e+02   1.9173092e-06   1.4577633e-06   3.4227617e-07   6.8357750e-07
  4.0200000e+02   1.8984794e-06   1.4398038e-06   3.3781110e-07   6.7441704e-07
  4.0266667e+02   1.8764378e-06   1.4222824e-06   3.3365371e-07   6.6689248e-07
