     kx              E+_uu           E+_vv           E+_ww           E+_pp
  7.5500000e+01   3.4431113e-04   5.6375071e-04   6.4501159e-04   2.2306821e-03
  7.5750000e+01   3.3860250e-04   5.5775674e-04   6.4054460e-04   2.2064184e-03
  7.6000000e+01   3.3633400e-04   5.5236171e-04   6.4149291e-04   2.1913145e-03
  7.6250000e+01   3.3604322e-04   5.4510766e-04   6.3232726e-04   2.1666413e-03
  7.6500000e+01   3.2999983e-04   5.4465743e-04   6.2532540e-04   2.1539763e-03
  7.6750000e+01   3.2642051e-04   5.4042440e-04   6.2012269e-04   2.1233370e-03
  7.7000000e+01   3.2287759e-04   5.3215654e-04   6.1790926e-04   2.1119889e-03
  7.7250000e+01   3.2002452e-04   5.3064057e-04   6.0459271e-04   2.0892231e-03
  7.7500000e+01   3.1857538e-04   5.2206317e-04   6.0213602e-04   2.0666652e-03
  7.7750000e+01   3.1386123e-04   5.1807728e-04   5.8810785e-04   2.0328165e-03
  7.8000000e+01   3.1112646e-04   5.1466849e-04   5.9352920e-04   2.0295368e-03
  7.8250000e+01   3.0751035e-04   5.1576321e-04   5.8143186e-04   2.0026481e-03
  7.8500000e+01   3.0630720e-04   5.0981152e-04   5.7742028e-04   1.9846715e-03
  7.8750000e+01   3.0243755e-04   5.0582731e-04   5.7352515e-04   1.9439831e-03
  7.9000000e+01   2.9860271e-04   4.9959829e-04   5.6813257e-04   1.9309360e-03
  7.9250000e+01   2.9551410e-04   4.9973178e-04   5.5994509e-04   1.9217019e-03
  7.9500000e+01   2.9180997e-04   4.8880053e-04   5.5855271e-04   1.8937940e-03
  7.9750000e+01   2.9040759e-04   4.8735205e-04   5.5129702e-04   1.8676257e-03
  8.0000000e+01   2.8646523e-04   4.7985907e-04   5.4661091e-04   1.8429549e-03
  8.0250000e+01   2.8588341e-04   4.7622312e-04   5.3920213e-04   1.8422507e-03
  8.0500000e+01   2.8194552e-04   4.7266626e-04   5.3660973e-04   1.8012970e-03
  8.0750000e+01   2.7777384e-04   4.7092689e-04   5.3581795e-04   1.7992443e-03
  8.1000000e+01   2.7597335e-04   4.6573782e-04   5.3011316e-04   1.7879400e-03
  8.1250000e+01   2.7416077e-04   4.6043038e-04   5.2598719e-04   1.7459804e-03
  8.1500000e+01   2.7126668e-04   4.5355674e-04   5.1715986e-04   1.7438824e-03
  8.1750000e+01   2.6808013e-04   4.5316229e-04   5.1655431e-04   1.7285329e-03
  8.2000000e+01   2.6696282e-04   4.4883825e-04   5.1207164e-04   1.7113754e-03
  8.2250000e+01   2.6438247e-04   4.4495457e-04   5.0542325e-04   1.6813921e-03
  8.2500000e+01   2.5942451e-04   4.4020781e-04   5.0407527e-04   1.6634457e-03
  8.2750000e+01   2.5930231e-04   4.3869316e-04   4.9639142e-04   1.6604534e-03
  8.3000000e+01   2.5458364e-04   4.3483499e-04   4.9314622e-04   1.6520289e-03
  8.3250000e+01   2.5334751e-04   4.2919821e-04   4.8694282e-04   1.6303084e-03
  8.3500000e+01   2.5097064e-04   4.2857811e-04   4.8111063e-04   1.6189676e-03
  8.3750000e+01   2.4817764e-04   4.2277868e-04   4.7957166e-04   1.6051484e-03
  8.4000000e+01   2.4799397e-04   4.2068237e-04   4.7513674e-04   1.5719359e-03
  8.4250000e+01   2.4410043e-04   4.1853987e-04   4.7198006e-04   1.5701916e-03
  8.4500000e+01   2.4225163e-04   4.1078303e-04   4.7022892e-04   1.5444386e-03
  8.4750000e+01   2.3982975e-04   4.1047208e-04   4.6317734e-04   1.5403229e-03
  8.5000000e+01   2.3664732e-04   4.0794140e-04   4.5716220e-04   1.5175210e-03
  8.5250000e+01   2.3386862e-04   4.0104400e-04   4.5293075e-04   1.4970483e-03
  8.5500000e+01   2.3268899e-04   3.9934329e-04   4.5100442e-04   1.4788900e-03
  8.5750000e+01   2.2972467e-04   3.9640794e-04   4.4438369e-04   1.4791060e-03
  8.6000000e+01   2.2887418e-04   3.9555768e-04   4.3987497e-04   1.4627865e-03
  8.6250000e+01   2.2586377e-04   3.8989527e-04   4.4009958e-04   1.4499829e-03
  8.6500000e+01   2.2411950e-04   3.8581358e-04   4.3612510e-04   1.4414484e-03
  8.6750000e+01   2.2202270e-04   3.8238801e-04   4.3021369e-04   1.4219524e-03
  8.7000000e+01   2.2011156e-04   3.7766802e-04   4.2760057e-04   1.3956243e-03
  8.7250000e+01   2.1789831e-04   3.7863904e-04   4.2845214e-04   1.3949515e-03
  8.7500000e+01   2.1505802e-04   3.7228675e-04   4.2185006e-04   1.3801063e-03
  8.7750000e+01   2.1273456e-04   3.7034644e-04   4.1413609e-04   1.3591105e-03
  8.8000000e+01   2.1160237e-04   3.6483300e-04   4.1386856e-04   1.3511519e-03
  8.8250000e+01   2.0908740e-04   3.6422212e-04   4.0980221e-04   1.3427539e-03
  8.8500000e+01   2.0954288e-04   3.6150933e-04   4.0457230e-04   1.3224100e-03
  8.8750000e+01   2.0527559e-04   3.5780250e-04   3.9979532e-04   1.3122263e-03
  8.9000000e+01   2.0401575e-04   3.5683339e-04   3.9870484e-04   1.3044124e-03
  8.9250000e+01   2.0201979e-04   3.5274191e-04   3.9357606e-04   1.2866511e-03
  8.9500000e+01   2.0052013e-04   3.5169035e-04   3.9208549e-04   1.2752644e-03
  8.9750000e+01   1.9764808e-04   3.4667076e-04   3.8985509e-04   1.2590615e-03
  9.0000000e+01   1.9468891e-04   3.4341506e-04   3.8680679e-04   1.2513585e-03
  9.0250000e+01   1.9340650e-04   3.4216678e-04   3.8185765e-04   1.2385576e-03
  9.0500000e+01   1.9194804e-04   3.3761257e-04   3.7679136e-04   1.2247292e-03
  9.0750000e+01   1.9182779e-04   3.3584665e-04   3.7505629e-04   1.2182720e-03
  9.1000000e+01   1.8904295e-04   3.3126571e-04   3.7009175e-04   1.1939488e-03
  9.1250000e+01   1.8744538e-04   3.2978787e-04   3.6797233e-04   1.1916459e-03
  9.1500000e+01   1.8561986e-04   3.2807331e-04   3.6703701e-04   1.1733225e-03
  9.1750000e+01   1.8399925e-04   3.2359196e-04   3.6381752e-04   1.1593105e-03
  9.2000000e+01   1.8277212e-04   3.2270065e-04   3.5820352e-04   1.1588017e-03
  9.2250000e+01   1.8034950e-04   3.1916488e-04   3.5586184e-04   1.1450543e-03
  9.2500000e+01   1.7871585e-04   3.1688535e-04   3.5527392e-04   1.1282581e-03
  9.2750000e+01   1.7666586e-04   3.1450815e-04   3.5042459e-04   1.1259209e-03
  9.3000000e+01   1.7618844e-04   3.1097849e-04   3.4962107e-04   1.1038491e-03
  9.3250000e+01   1.7382846e-04   3.0998041e-04   3.4640386e-04   1.1051978e-03
  9.3500000e+01   1.7190393e-04   3.0655036e-04   3.4121877e-04   1.0905439e-03
  9.3750000e+01   1.7028195e-04   3.0120960e-04   3.3664401e-04   1.0768012e-03
  9.4000000e+01   1.6892841e-04   3.0038562e-04   3.3682579e-04   1.0673541e-03
  9.4250000e+01   1.6733235e-04   2.9861665e-04   3.3339217e-04   1.0571579e-03
  9.4500000e+01   1.6598169e-04   2.9601358e-04   3.2856559e-04   1.0507757e-03
  9.4750000e+01   1.6556213e-04   2.9306315e-04   3.2674170e-04   1.0376193e-03
  9.5000000e+01   1.6366823e-04   2.9146647e-04   3.2315542e-04   1.0305126e-03
  9.5250000e+01   1.6127337e-04   2.9045937e-04   3.2090925e-04   1.0162472e-03
  9.5500000e+01   1.6073590e-04   2.8775489e-04   3.1956376e-04   1.0044427e-03
  9.5750000e+01   1.5886287e-04   2.8263534e-04   3.1711915e-04   1.0000483e-03
  9.6000000e+01   1.5734635e-04   2.8233564e-04   3.1514094e-04   9.9066667e-04
  9.6250000e+01   1.5561989e-04   2.8089160e-04   3.0855078e-04   9.8205034e-04
  9.6500000e+01   1.5495814e-04   2.7740394e-04   3.0886598e-04   9.7351826e-04
  9.6750000e+01   1.5344025e-04   2.7575517e-04   3.0643697e-04   9.6085233e-04
  9.7000000e+01   1.5186024e-04   2.7381722e-04   3.0336511e-04   9.5898799e-04
  9.7250000e+01   1.5072978e-04   2.7005993e-04   3.0272385e-04   9.4226531e-04
  9.7500000e+01   1.4926044e-04   2.6937000e-04   2.9691754e-04   9.3352413e-04
  9.7750000e+01   1.4793591e-04   2.6720493e-04   2.9467736e-04   9.2686185e-04
  9.8000000e+01   1.4603489e-04   2.6453366e-04   2.9310873e-04   9.2176359e-04
  9.8250000e+01   1.4457484e-04   2.6281614e-04   2.9140260e-04   9.1100291e-04
  9.8500000e+01   1.4359225e-04   2.6000505e-04   2.8736209e-04   9.0082154e-04
  9.8750000e+01   1.4300327e-04   2.5967140e-04   2.8789718e-04   8.9705495e-04
  9.9000000e+01   1.4195378e-04   2.5563166e-04   2.8469109e-04   8.8279244e-04
  9.9250000e+01   1.4037630e-04   2.5541218e-04   2.8105641e-04   8.7524112e-04
  9.9500000e+01   1.3984063e-04   2.5150510e-04   2.7973886e-04   8.6494397e-04
  9.9750000e+01   1.3787773e-04   2.5051801e-04   2.7765946e-04   8.5531734e-04
  1.0000000e+02   1.3739066e-04   2.4991225e-04   2.7442215e-04   8.5086087e-04
  1.0025000e+02   1.3534187e-04   2.4686962e-04   2.7191837e-04   8.4415394e-04
  1.0050000e+02   1.3420853e-04   2.4419798e-04   2.6993468e-04   8.3088173e-04
  1.0075000e+02   1.3362353e-04   2.4247051e-04   2.6739370e-04   8.2956279e-04
  1.0100000e+02   1.3226219e-04   2.4078161e-04   2.6560563e-04   8.1584626e-04
  1.0125000e+02   1.3069521e-04   2.3859933e-04   2.6365492e-04   8.1082836e-04
  1.0150000e+02   1.2979368e-04   2.3706738e-04   2.6016194e-04   8.0234845e-04
  1.0175000e+02   1.2828418e-04   2.3537086e-04   2.5917033e-04   8.0081418e-04
  1.0200000e+02   1.2744147e-04   2.3282703e-04   2.5671656e-04   7.9024281e-04
  1.0225000e+02   1.2657124e-04   2.3236401e-04   2.5629312e-04   7.7894826e-04
  1.0250000e+02   1.2536648e-04   2.2950212e-04   2.5165589e-04   7.7370183e-04
  1.0275000e+02   1.2427751e-04   2.2843183e-04   2.5063015e-04   7.6799086e-04
  1.0300000e+02   1.2328875e-04   2.2666293e-04   2.4720225e-04   7.6122113e-04
  1.0325000e+02   1.2252824e-04   2.2482339e-04   2.4700360e-04   7.5498012e-04
  1.0350000e+02   1.2093038e-04   2.2195938e-04   2.4513993e-04   7.4562330e-04
  1.0375000e+02   1.1970817e-04   2.2140889e-04   2.4344902e-04   7.4105964e-04
  1.0400000e+02   1.1946614e-04   2.1944145e-04   2.4136454e-04   7.2966910e-04
  1.0425000e+02   1.1804145e-04   2.1709592e-04   2.3941415e-04   7.2667890e-04
  1.0450000e+02   1.1630554e-04   2.1580741e-04   2.3651506e-04   7.2398745e-04
  1.0475000e+02   1.1596861e-04   2.1315222e-04   2.3494686e-04   7.1006085e-04
  1.0500000e+02   1.1446467e-04   2.1176673e-04   2.3425141e-04   7.0775694e-04
  1.0525000e+02   1.1382190e-04   2.1073599e-04   2.3239471e-04   7.0487536e-04
  1.0550000e+02   1.1294086e-04   2.0884768e-04   2.2996283e-04   6.9131755e-04
  1.0575000e+02   1.1241777e-04   2.0812209e-04   2.2756224e-04   6.8372084e-04
  1.0600000e+02   1.1083415e-04   2.0628557e-04   2.2593195e-04   6.8260785e-04
  1.0625000e+02   1.0983455e-04   2.0537742e-04   2.2472874e-04   6.7467969e-04
  1.0650000e+02   1.0873674e-04   2.0203828e-04   2.2171613e-04   6.6611367e-04
  1.0675000e+02   1.0805797e-04   2.0051717e-04   2.2007974e-04   6.5930508e-04
  1.0700000e+02   1.0720167e-04   1.9997777e-04   2.1781129e-04   6.5435714e-04
  1.0725000e+02   1.0618049e-04   1.9830853e-04   2.1563605e-04   6.4965646e-04
  1.0750000e+02   1.0548043e-04   1.9629472e-04   2.1570801e-04   6.4427566e-04
  1.0775000e+02   1.0442888e-04   1.9521279e-04   2.1254117e-04   6.3484863e-04
  1.0800000e+02   1.0410643e-04   1.9436001e-04   2.1139115e-04   6.3211911e-04
  1.0825000e+02   1.0285467e-04   1.9145687e-04   2.0925693e-04   6.2769513e-04
  1.0850000e+02   1.0180536e-04   1.9022675e-04   2.0920603e-04   6.2105921e-04
  1.0875000e+02   1.0116032e-04   1.8900457e-04   2.0885285e-04   6.1351094e-04
  1.0900000e+02   1.0026281e-04   1.8666447e-04   2.0478793e-04   6.0620770e-04
  1.0925000e+02   9.9633979e-05   1.8590842e-04   2.0395695e-04   6.0516920e-04
  1.0950000e+02   9.8692100e-05   1.8534975e-04   2.0299130e-04   6.0044451e-04
  1.0975000e+02   9.7603164e-05   1.8297528e-04   2.0015897e-04   5.9223886e-04
  1.1000000e+02   9.6757671e-05   1.8147683e-04   1.9939802e-04   5.8610662e-04
  1.1025000e+02   9.5544749e-05   1.8074918e-04   1.9725843e-04   5.8092022e-04
  1.1050000e+02   9.5156827e-05   1.7888248e-04   1.9533152e-04   5.7413813e-04
  1.1075000e+02   9.4545319e-05   1.7742311e-04   1.9420225e-04   5.6860210e-04
  1.1100000e+02   9.3863282e-05   1.7625907e-04   1.9212895e-04   5.6629555e-04
  1.1125000e+02   9.2989352e-05   1.7550446e-04   1.9137549e-04   5.6191316e-04
  1.1150000e+02   9.1738444e-05   1.7322874e-04   1.8952988e-04   5.5363721e-04
  1.1175000e+02   9.1522731e-05   1.7283389e-04   1.8833908e-04   5.5058435e-04
  1.1200000e+02   9.0705542e-05   1.7119619e-04   1.8649283e-04   5.4661285e-04
  1.1225000e+02   8.9655427e-05   1.6987739e-04   1.8449732e-04   5.4326437e-04
  1.1250000e+02   8.8937936e-05   1.6787394e-04   1.8352336e-04   5.3792357e-04
  1.1275000e+02   8.7994252e-05   1.6719171e-04   1.8174531e-04   5.3151256e-04
  1.1300000e+02   8.7671643e-05   1.6609448e-04   1.8061837e-04   5.2382355e-04
  1.1325000e+02   8.6814510e-05   1.6497783e-04   1.7958381e-04   5.2038131e-04
  1.1350000e+02   8.6264701e-05   1.6405604e-04   1.7895709e-04   5.1510058e-04
  1.1375000e+02   8.5359388e-05   1.6207332e-04   1.7601599e-04   5.1112544e-04
  1.1400000e+02   8.4835488e-05   1.6066524e-04   1.7552498e-04   5.0582803e-04
  1.1425000e+02   8.4112806e-05   1.6003568e-04   1.7331341e-04   5.0296951e-04
  1.1450000e+02   8.3163244e-05   1.5872921e-04   1.7295364e-04   4.9678875e-04
  1.1475000e+02   8.2549940e-05   1.5730424e-04   1.7067053e-04   4.9278159e-04
  1.1500000e+02   8.2101061e-05   1.5539200e-04   1.6966199e-04   4.9157868e-04
  1.1525000e+02   8.1399750e-05   1.5503834e-04   1.6861971e-04   4.8664021e-04
  1.1550000e+02   8.0719129e-05   1.5365790e-04   1.6736672e-04   4.8180356e-04
  1.1575000e+02   7.9933662e-05   1.5308463e-04   1.6530846e-04   4.7481205e-04
  1.1600000e+02   7.9324481e-05   1.5105673e-04   1.6434483e-04   4.7049716e-04
  1.1625000e+02   7.8568121e-05   1.5042373e-04   1.6336772e-04   4.6520501e-04
  1.1650000e+02   7.8062731e-05   1.4906358e-04   1.6220078e-04   4.6358355e-04
  1.1675000e+02   7.7654652e-05   1.4865566e-04   1.6054022e-04   4.5832881e-04
  1.1700000e+02   7.6635679e-05   1.4652994e-04   1.5983727e-04   4.5470031e-04
  1.1725000e+02   7.5977811e-05   1.4567353e-04   1.5839797e-04   4.5221524e-04
  1.1750000e+02   7.5403012e-05   1.4444169e-04   1.5753637e-04   4.4501109e-04
  1.1775000e+02   7.4858800e-05   1.4390813e-04   1.5552146e-04   4.4419541e-04
  1.1800000e+02   7.4675293e-05   1.4323365e-04   1.5501600e-04   4.3968598e-04
  1.1825000e+02   7.3721277e-05   1.4109726e-04   1.5434948e-04   4.3469209e-04
  1.1850000e+02   7.2874529e-05   1.4069755e-04   1.5324310e-04   4.3013385e-04
  1.1875000e+02   7.2630130e-05   1.3965229e-04   1.5238290e-04   4.2601950e-04
  1.1900000e+02   7.2071387e-05   1.3877649e-04   1.5042288e-04   4.2318197e-04
  1.1925000e+02   7.1191822e-05   1.3726206e-04   1.4870924e-04   4.2099617e-04
  1.1950000e+02   7.0761949e-05   1.3672727e-04   1.4748166e-04   4.1626805e-04
  1.1975000e+02   7.0352660e-05   1.3523144e-04   1.4708434e-04   4.1155956e-04
  1.2000000e+02   6.9581795e-05   1.3483189e-04   1.4535139e-04   4.0783416e-04
  1.2025000e+02   6.9193333e-05   1.3309690e-04   1.4513630e-04   4.0328694e-04
  1.2050000e+02   6.8705108e-05   1.3244843e-04   1.4360706e-04   3.9967114e-04
  1.2075000e+02   6.7971037e-05   1.3112835e-04   1.4226129e-04   3.9604547e-04
  1.2100000e+02   6.7548215e-05   1.3017421e-04   1.4126258e-04   3.9519437e-04
  1.2125000e+02   6.6917278e-05   1.2975570e-04   1.3998625e-04   3.9080677e-04
  1.2150000e+02   6.6376395e-05   1.2820915e-04   1.3963763e-04   3.8860204e-04
  1.2175000e+02   6.5914766e-05   1.2780641e-04   1.3837024e-04   3.8556200e-04
  1.2200000e+02   6.5154213e-05   1.2704856e-04   1.3699230e-04   3.8138813e-04
  1.2225000e+02   6.4760523e-05   1.2540472e-04   1.3574838e-04   3.7556730e-04
  1.2250000e+02   6.4224150e-05   1.2465153e-04   1.3563745e-04   3.7346583e-04
  1.2275000e+02   6.3576276e-05   1.2371312e-04   1.3425702e-04   3.7235188e-04
  1.2300000e+02   6.3179502e-05   1.2309253e-04   1.3282716e-04   3.6898232e-04
  1.2325000e+02   6.2876437e-05   1.2245931e-04   1.3278929e-04   3.6502703e-04
  1.2350000e+02   6.2356069e-05   1.2163287e-04   1.3165254e-04   3.6068110e-04
  1.2375000e+02   6.1791198e-05   1.2081556e-04   1.3083810e-04   3.6088841e-04
  1.2400000e+02   6.1391333e-05   1.1949039e-04   1.2996163e-04   3.5561162e-04
  1.2425000e+02   6.0801303e-05   1.1882680e-04   1.2823061e-04   3.5179000e-04
  1.2450000e+02   6.0563463e-05   1.1802955e-04   1.2801321e-04   3.5017124e-04
  1.2475000e+02   5.9918243e-05   1.1743996e-04   1.2656966e-04   3.4644639e-04
  1.2500000e+02   5.9561778e-05   1.1645015e-04   1.2573028e-04   3.4359325e-04
  1.2525000e+02   5.9050180e-05   1.1526138e-04   1.2455118e-04   3.4045679e-04
  1.2550000e+02   5.8574708e-05   1.1450789e-04   1.2378862e-04   3.3755053e-04
  1.2575000e+02   5.8292457e-05   1.1405970e-04   1.2291967e-04   3.3558827e-04
  1.2600000e+02   5.7546439e-05   1.1293080e-04   1.2190877e-04   3.3261062e-04
  1.2625000e+02   5.7076598e-05   1.1214139e-04   1.2095964e-04   3.2875906e-04
  1.2650000e+02   5.6607690e-05   1.1166062e-04   1.2014081e-04   3.2502696e-04
  1.2675000e+02   5.6317754e-05   1.0999728e-04   1.1929257e-04   3.2043704e-04
  1.2700000e+02   5.5872407e-05   1.0915906e-04   1.1796680e-04   3.2031808e-04
  1.2725000e+02   5.5234159e-05   1.0832180e-04   1.1746031e-04   3.1876667e-04
  1.2750000e+02   5.4818449e-05   1.0765835e-04   1.1618801e-04   3.1417945e-04
  1.2775000e+02   5.4622719e-05   1.0708984e-04   1.1601255e-04   3.1208929e-04
  1.2800000e+02   5.4180087e-05   1.0633329e-04   1.1501921e-04   3.0942051e-04
  1.2825000e+02   5.3551580e-05   1.0578656e-04   1.1426294e-04   3.0532439e-04
  1.2850000e+02   5.3250693e-05   1.0494844e-04   1.1380844e-04   3.0360209e-04
  1.2875000e+02   5.2857460e-05   1.0443575e-04   1.1238501e-04   3.0030754e-04
  1.2900000e+02   5.2217819e-05   1.0340633e-04   1.1196745e-04   2.9919581e-04
  1.2925000e+02   5.2096368e-05   1.0309073e-04   1.1102529e-04   2.9574994e-04
  1.2950000e+02   5.1539444e-05   1.0214148e-04   1.1029972e-04   2.9276338e-04
  1.2975000e+02   5.1244141e-05   1.0186374e-04   1.0935381e-04   2.9183462e-04
  1.3000000e+02   5.0698540e-05   1.0015738e-04   1.0811074e-04   2.8782979e-04
  1.3025000e+02   5.0450957e-05   9.9701908e-05   1.0757389e-04   2.8562601e-04
  1.3050000e+02   5.0144892e-05   9.9220804e-05   1.0690695e-04   2.8302013e-04
  1.3075000e+02   4.9769932e-05   9.8767592e-05   1.0636028e-04   2.8108673e-04
  1.3100000e+02   4.9273929e-05   9.7652318e-05   1.0544433e-04   2.7819634e-04
  1.3125000e+02   4.8978756e-05   9.7040225e-05   1.0434615e-04   2.7528503e-04
  1.3150000e+02   4.8704254e-05   9.6254013e-05   1.0404245e-04   2.7323065e-04
  1.3175000e+02   4.8326447e-05   9.5541211e-05   1.0314924e-04   2.7040124e-04
  1.3200000e+02   4.7906950e-05   9.5290769e-05   1.0321061e-04   2.6913486e-04
  1.3225000e+02   4.7550830e-05   9.4222602e-05   1.0174439e-04   2.6614002e-04
  1.3250000e+02   4.6894759e-05   9.4186098e-05   1.0115221e-04   2.6363978e-04
  1.3275000e+02   4.6902245e-05   9.3246590e-05   9.9883302e-05   2.6209806e-04
  1.3300000e+02   4.6361986e-05   9.2450073e-05   9.9563349e-05   2.6101898e-04
  1.3325000e+02   4.6179910e-05   9.1964818e-05   9.9000954e-05   2.5787648e-04
  1.3350000e+02   4.5773336e-05   9.1143012e-05   9.7835314e-05   2.5480437e-04
  1.3375000e+02   4.5294791e-05   9.0436626e-05   9.7023438e-05   2.5410366e-04
  1.3400000e+02   4.5159847e-05   8.9680907e-05   9.6977815e-05   2.5161038e-04
  1.3425000e+02   4.4653318e-05   8.9234081e-05   9.6478923e-05   2.4919179e-04
  1.3450000e+02   4.4310852e-05   8.8477504e-05   9.5015502e-05   2.4540062e-04
  1.3475000e+02   4.3899634e-05   8.7915293e-05   9.4808706e-05   2.4541594e-04
  1.3500000e+02   4.3712728e-05   8.7608742e-05   9.3768250e-05   2.4319555e-04
  1.3525000e+02   4.3491012e-05   8.6808187e-05   9.3145671e-05   2.4146995e-04
  1.3550000e+02   4.3159948e-05   8.6183415e-05   9.2677362e-05   2.3927471e-04
  1.3575000e+02   4.2690964e-05   8.5734326e-05   9.1539932e-05   2.3712039e-04
  1.3600000e+02   4.2434750e-05   8.4963832e-05   9.1378262e-05   2.3437235e-04
  1.3625000e+02   4.2125146e-05   8.4666296e-05   9.0944945e-05   2.3371144e-04
  1.3650000e+02   4.1804104e-05   8.3996179e-05   9.0195945e-05   2.3163942e-04
  1.3675000e+02   4.1489494e-05   8.3138024e-05   8.9565986e-05   2.2865560e-04
  1.3700000e+02   4.1213575e-05   8.2950303e-05   8.9062994e-05   2.2723084e-04
  1.3725000e+02   4.0649117e-05   8.2068656e-05   8.8039198e-05   2.2510134e-04
  1.3750000e+02   4.0470826e-05   8.1261405e-05   8.7437953e-05   2.2155725e-04
  1.3775000e+02   4.0109385e-05   8.0802088e-05   8.6696122e-05   2.2222560e-04
  1.3800000e+02   3.9913854e-05   8.0074464e-05   8.6317299e-05   2.1996651e-04
  1.3825000e+02   3.9692247e-05   7.9768265e-05   8.5635715e-05   2.1767798e-04
  1.3850000e+02   3.9269683e-05   7.9225837e-05   8.5044542e-05   2.1569438e-04
  1.3875000e+02   3.9026538e-05   7.8899052e-05   8.4783254e-05   2.1386945e-04
  1.3900000e+02   3.8671818e-05   7.8486580e-05   8.3897598e-05   2.1266568e-04
  1.3925000e+02   3.8524667e-05   7.7455300e-05   8.3277472e-05   2.1063336e-04
  1.3950000e+02   3.8130387e-05   7.7294928e-05   8.3146266e-05   2.0916752e-04
  1.3975000e+02   3.7887546e-05   7.6772028e-05   8.2031492e-05   2.0674361e-04
  1.4000000e+02   3.7631752e-05   7.6112846e-05   8.1436944e-05   2.0509615e-04
  1.4025000e+02   3.7459200e-05   7.5572716e-05   8.1229381e-05   2.0277557e-04
  1.4050000e+02   3.7001376e-05   7.5328194e-05   8.0339755e-05   2.0131468e-04
  1.4075000e+02   3.6681121e-05   7.4723966e-05   7.9752490e-05   2.0073520e-04
  1.4100000e+02   3.6471529e-05   7.4163140e-05   7.9443037e-05   1.9870980e-04
  1.4125000e+02   3.6254363e-05   7.3587136e-05   7.8690923e-05   1.9695213e-04
  1.4150000e+02   3.6032805e-05   7.3063299e-05   7.8271351e-05   1.9506850e-04
  1.4175000e+02   3.5798316e-05   7.2438274e-05   7.7778581e-05   1.9407523e-04
  1.4200000e+02   3.5538690e-05   7.1938896e-05   7.6912035e-05   1.9092172e-04
  1.4225000e+02   3.5184715e-05   7.1637520e-05   7.6094657e-05   1.9061928e-04
  1.4250000e+02   3.4874390e-05   7.0934862e-05   7.5841666e-05   1.8917673e-04
  1.4275000e+02   3.4711016e-05   7.0024399e-05   7.5420733e-05   1.8690786e-04
  1.4300000e+02   3.4504851e-05   7.0359166e-05   7.5225627e-05   1.8574231e-04
  1.4325000e+02   3.4259467e-05   6.9737895e-05   7.3988895e-05   1.8439173e-04
  1.4350000e+02   3.3923883e-05   6.9360524e-05   7.4249886e-05   1.8273994e-04
  1.4375000e+02   3.3743314e-05   6.8745670e-05   7.3496522e-05   1.8120609e-04
  1.4400000e+02   3.3474966e-05   6.8366497e-05   7.3048281e-05   1.7980156e-04
  1.4425000e+02   3.3248772e-05   6.7643478e-05   7.2327415e-05   1.7854753e-04
  1.4450000e+02   3.2991712e-05   6.7367484e-05   7.2090315e-05   1.7736099e-04
  1.4475000e+02   3.2699073e-05   6.6933756e-05   7.1605105e-05   1.7572528e-04
  1.4500000e+02   3.2510931e-05   6.6085466e-05   7.0765680e-05   1.7351059e-04
  1.4525000e+02   3.2215570e-05   6.6004084e-05   7.0526064e-05   1.7250620e-04
  1.4550000e+02   3.2035875e-05   6.5530502e-05   7.0445497e-05   1.7158450e-04
  1.4575000e+02   3.1802920e-05   6.5173677e-05   6.9254013e-05   1.6999583e-04
  1.4600000e+02   3.1613358e-05   6.4683618e-05   6.8998926e-05   1.6790443e-04
  1.4625000e+02   3.1427420e-05   6.4089248e-05   6.8619033e-05   1.6699789e-04
  1.4650000e+02   3.1129276e-05   6.3631835e-05   6.8403942e-05   1.6534571e-04
  1.4675000e+02   3.0946904e-05   6.3374655e-05   6.7864943e-05   1.6296223e-04
  1.4700000e+02   3.0716194e-05   6.2826545e-05   6.7334636e-05   1.6282210e-04
  1.4725000e+02   3.0483668e-05   6.2466643e-05   6.6802784e-05   1.6125652e-04
  1.4750000e+02   3.0262413e-05   6.2270939e-05   6.6407132e-05   1.6049162e-04
  1.4775000e+02   2.9965322e-05   6.1883645e-05   6.6106181e-05   1.5912991e-04
  1.4800000e+02   2.9784910e-05   6.1358397e-05   6.5516278e-05   1.5725682e-04
  1.4825000e+02   2.9625177e-05   6.1049296e-05   6.5125017e-05   1.5655567e-04
  1.4850000e+02   2.9452423e-05   6.0566044e-05   6.4831160e-05   1.5455326e-04
  1.4875000e+02   2.9247136e-05   6.0267586e-05   6.4154473e-05   1.5360464e-04
  1.4900000e+02   2.9133326e-05   5.9786010e-05   6.3739876e-05   1.5211104e-04
  1.4925000e+02   2.8800686e-05   5.9432797e-05   6.3695630e-05   1.5114907e-04
  1.4950000e+02   2.8545849e-05   5.9013723e-05   6.2838156e-05   1.5017080e-04
  1.4975000e+02   2.8348426e-05   5.8536838e-05   6.2373456e-05   1.4872051e-04
  1.5000000e+02   2.8113609e-05   5.8048252e-05   6.1955286e-05   1.4710078e-04
  1.5025000e+02   2.7989459e-05   5.7849183e-05   6.1876215e-05   1.4661727e-04
  1.5050000e+02   2.7798614e-05   5.7458007e-05   6.1340457e-05   1.4584231e-04
  1.5075000e+02   2.7548086e-05   5.6968583e-05   6.0992692e-05   1.4385706e-04
  1.5100000e+02   2.7394665e-05   5.6808147e-05   6.0861264e-05   1.4311440e-04
