     kz              E+_uu           E+_vv           E+_ww           E+_pp
  4.0200000e+02   3.3689073e-05   9.1206687e-06   2.6163468e-06   9.8048615e-06
  4.0266667e+02   3.3392156e-05   9.0302792e-06   2.5926202e-06   9.6939939e-06
  4.0333333e+02   3.3065961e-05   8.9382592e-06   2.5667852e-06   9.5642023e-06
  4.0400000e+02   3.2816604e-05   8.8604533e-06   2.5454457e-06   9.4245955e-06
  4.0466667e+02   3.2533063e-05   8.7818287e-06   2.5206608e-06   9.3219634e-06
  4.0533333e+02   3.2272637e-05   8.7003439e-06   2.4993625e-06   9.2144228e-06
  4.0600000e+02   3.2010401e-05   8.6146765e-06   2.4755963e-06   9.0873399e-06
  4.0666667e+02   3.1744061e-05   8.5506726e-06   2.4513530e-06   8.9874091e-06
  4.0733333e+02   3.1444305e-05   8.4548740e-06   2.4255243e-06   8.8695705e-06
  4.0800000e+02   3.1170937e-05   8.4089403e-06   2.4045105e-06   8.7681024e-06
  4.0866667e+02   3.0907839e-05   8.3123118e-06   2.3820899e-06   8.6541414e-06
  4.0933333e+02   3.0698875e-05   8.2392877e-06   2.3641996e-06   8.5502363e-06
  4.1000000e+02   3.0402896e-05   8.1638527e-06   2.3370139e-06   8.4423881e-06
  4.1066667e+02   3.0119674e-05   8.0890389e-06   2.3186895e-06   8.3292883e-06
  4.1133333e+02   2.9863414e-05   8.0201008e-06   2.2977203e-06   8.2430753e-06
  4.1200000e+02   2.9649989e-05   7.9579702e-06   2.2759533e-06   8.1340625e-06
  4.1266667e+02   2.9394378e-05   7.8799793e-06   2.2576150e-06   8.0395855e-06
  4.1333333e+02   2.9178915e-05   7.8143508e-06   2.2375318e-06   7.9403928e-06
  4.1400000e+02   2.9002946e-05   7.7494293e-06   2.2168492e-06   7.8335660e-06
  4.1466667e+02   2.8705574e-05   7.6908515e-06   2.1947799e-06   7.7434891e-06
  4.1533333e+02   2.8482269e-05   7.6019877e-06   2.1734933e-06   7.6503506e-06
  4.1600000e+02   2.8357906e-05   7.5514848e-06   2.1560577e-06   7.5641692e-06
  4.1666667e+02   2.8019749e-05   7.4907541e-06   2.1362515e-06   7.4678067e-06
  4.1733333e+02   2.7837179e-05   7.4363945e-06   2.1183858e-06   7.3846538e-06
  4.1800000e+02   2.7614716e-05   7.3510767e-06   2.1022719e-06   7.2810977e-06
  4.1866667e+02   2.7420011e-05   7.3058209e-06   2.0822412e-06   7.1989902e-06
  4.1933333e+02   2.7162047e-05   7.2419892e-06   2.0634203e-06   7.1062527e-06
  4.2000000e+02   2.6974007e-05   7.1904841e-06   2.0465506e-06   7.0167145e-06
  4.2066667e+02   2.6786539e-05   7.1185153e-06   2.0299820e-06   6.9373251e-06
  4.2133333e+02   2.6573888e-05   7.0613911e-06   2.0115067e-06   6.8512407e-06
  4.2200000e+02   2.6326090e-05   7.0058803e-06   1.9950739e-06   6.7636557e-06
  4.2266667e+02   2.6171400e-05   6.9516197e-06   1.9799474e-06   6.6785240e-06
  4.2333333e+02   2.5917382e-05   6.8918254e-06   1.9626314e-06   6.6011234e-06
  4.2400000e+02   2.5777100e-05   6.8508297e-06   1.9459220e-06   6.5262168e-06
  4.2466667e+02   2.5571380e-05   6.7932025e-06   1.9325248e-06   6.4423993e-06
  4.2533333e+02   2.5392274e-05   6.7324220e-06   1.9157470e-06   6.3687034e-06
  4.2600000e+02   2.5195565e-05   6.6860275e-06   1.8971731e-06   6.2925610e-06
  4.2666667e+02   2.5021936e-05   6.6221196e-06   1.8832695e-06   6.2214641e-06
  4.2733333e+02   2.4822624e-05   6.5657020e-06   1.8689697e-06   6.1429152e-06
  4.2800000e+02   2.4658905e-05   6.5220285e-06   1.8525475e-06   6.0674905e-06
  4.2866667e+02   2.4495266e-05   6.4870219e-06   1.8391210e-06   5.9916353e-06
  4.2933333e+02   2.4278962e-05   6.4278371e-06   1.8242538e-06   5.9241178e-06
  4.3000000e+02   2.4116421e-05   6.3780281e-06   1.8083763e-06   5.8432594e-06
  4.3066667e+02   2.3979016e-05   6.3353544e-06   1.7954216e-06   5.7725825e-06
  4.3133333e+02   2.3821550e-05   6.2919847e-06   1.7813519e-06   5.7179636e-06
  4.3200000e+02   2.3599993e-05   6.2343457e-06   1.7694465e-06   5.6385458e-06
  4.3266667e+02   2.3449908e-05   6.2009673e-06   1.7541036e-06   5.5718510e-06
  4.3333333e+02   2.3301709e-05   6.1409327e-06   1.7410153e-06   5.4958901e-06
  4.3400000e+02   2.3186865e-05   6.1021195e-06   1.7283462e-06   5.4355473e-06
  4.3466667e+02   2.3008968e-05   6.0645945e-06   1.7152903e-06   5.3750729e-06
  4.3533333e+02   2.2889928e-05   6.0248462e-06   1.7041315e-06   5.3125954e-06
  4.3600000e+02   2.2720681e-05   5.9850199e-06   1.6907602e-06   5.2479276e-06
  4.3666667e+02   2.2590063e-05   5.9446522e-06   1.6781012e-06   5.1855721e-06
  4.3733333e+02   2.2428189e-05   5.9034255e-06   1.6655157e-06   5.1223163e-06
  4.3800000e+02   2.2286292e-05   5.8682882e-06   1.6522193e-06   5.0714804e-06
  4.3866667e+02   2.2180882e-05   5.8292310e-06   1.6415592e-06   4.9997238e-06
  4.3933333e+02   2.2053992e-05   5.7952336e-06   1.6298612e-06   4.9423314e-06
  4.4000000e+02   2.1835537e-05   5.7541856e-06   1.6176155e-06   4.8935906e-06
  4.4066667e+02   2.1738601e-05   5.7123176e-06   1.6082648e-06   4.8299467e-06
  4.4133333e+02   2.1648636e-05   5.6905187e-06   1.5962141e-06   4.7744717e-06
  4.4200000e+02   2.1461221e-05   5.6566275e-06   1.5851097e-06   4.7184598e-06
  4.4266667e+02   2.1370802e-05   5.6189574e-06   1.5755008e-06   4.6584012e-06
  4.4333333e+02   2.1261660e-05   5.5852625e-06   1.5657965e-06   4.6035804e-06
  4.4400000e+02   2.1158707e-05   5.5414731e-06   1.5539458e-06   4.5584151e-06
  4.4466667e+02   2.1014494e-05   5.5201268e-06   1.5467260e-06   4.4911849e-06
  4.4533333e+02   2.0857280e-05   5.4892162e-06   1.5334901e-06   4.4452518e-06
  4.4600000e+02   2.0757230e-05   5.4497470e-06   1.5257131e-06   4.3863235e-06
  4.4666667e+02   2.0668753e-05   5.4217605e-06   1.5154010e-06   4.3415669e-06
  4.4733333e+02   2.0541064e-05   5.3971766e-06   1.5064905e-06   4.2896867e-06
  4.4800000e+02   2.0449918e-05   5.3663049e-06   1.4943485e-06   4.2405860e-06
  4.4866667e+02   2.0347508e-05   5.3278401e-06   1.4885651e-06   4.1923081e-06
  4.4933333e+02   2.0240427e-05   5.3075388e-06   1.4795762e-06   4.1369770e-06
  4.5000000e+02   2.0118356e-05   5.2732716e-06   1.4684759e-06   4.0846244e-06
  4.5066667e+02   2.0073828e-05   5.2567101e-06   1.4642751e-06   4.0415720e-06
  4.5133333e+02   1.9962162e-05   5.2298681e-06   1.4528323e-06   3.9937720e-06
  4.5200000e+02   1.9819769e-05   5.2013889e-06   1.4448272e-06   3.9471771e-06
  4.5266667e+02   1.9756940e-05   5.1762972e-06   1.4352148e-06   3.8976438e-06
  4.5333333e+02   1.9677238e-05   5.1546952e-06   1.4275574e-06   3.8533747e-06
  4.5400000e+02   1.9599434e-05   5.1326032e-06   1.4224418e-06   3.8108260e-06
  4.5466667e+02   1.9526564e-05   5.1034449e-06   1.4134582e-06   3.7650478e-06
  4.5533333e+02   1.9410633e-05   5.0861523e-06   1.4048082e-06   3.7178574e-06
  4.5600000e+02   1.9363472e-05   5.0623596e-06   1.3985449e-06   3.6792905e-06
  4.5666667e+02   1.9289971e-05   5.0455135e-06   1.3912111e-06   3.6330543e-06
  4.5733333e+02   1.9218290e-05   5.0229859e-06   1.3846834e-06   3.5863517e-06
  4.5800000e+02   1.9141296e-05   5.0038658e-06   1.3795156e-06   3.5462606e-06
  4.5866667e+02   1.9088817e-05   4.9843174e-06   1.3712514e-06   3.5055135e-06
  4.5933333e+02   1.9026149e-05   4.9721444e-06   1.3669470e-06   3.4662594e-06
  4.6000000e+02   1.8961804e-05   4.9493911e-06   1.3602505e-06   3.4289165e-06
  4.6066667e+02   1.8889192e-05   4.9275196e-06   1.3547967e-06   3.3879195e-06
  4.6133333e+02   1.8808831e-05   4.9141380e-06   1.3458099e-06   3.3433564e-06
  4.6200000e+02   1.8781515e-05   4.9015542e-06   1.3405223e-06   3.3030361e-06
  4.6266667e+02   1.8729386e-05   4.8853143e-06   1.3351859e-06   3.2687642e-06
  4.6333333e+02   1.8650163e-05   4.8692031e-06   1.3289472e-06   3.2323731e-06
  4.6400000e+02   1.8570553e-05   4.8522786e-06   1.3238918e-06   3.1920471e-06
  4.6466667e+02   1.8579865e-05   4.8404345e-06   1.3181770e-06   3.1587173e-06
  4.6533333e+02   1.8502388e-05   4.8304190e-06   1.3131710e-06   3.1192060e-06
  4.6600000e+02   1.8472415e-05   4.8069842e-06   1.3082528e-06   3.0852013e-06
  4.6666667e+02   1.8475633e-05   4.8013883e-06   1.3035514e-06   3.0473292e-06
  4.6733333e+02   1.8413210e-05   4.7890743e-06   1.2973668e-06   3.0134596e-06
  4.6800000e+02   1.8349177e-05   4.7813449e-06   1.2926420e-06   2.9799695e-06
  4.6866667e+02   1.8336267e-05   4.7636412e-06   1.2882463e-06   2.9412953e-06
  4.6933333e+02   1.8256496e-05   4.7578590e-06   1.2840494e-06   2.9068426e-06
  4.7000000e+02   1.8269930e-05   4.7398225e-06   1.2809150e-06   2.8774933e-06
  4.7066667e+02   1.8212227e-05   4.7420487e-06   1.2745364e-06   2.8476532e-06
  4.7133333e+02   1.8221717e-05   4.7261205e-06   1.2701898e-06   2.8086880e-06
  4.7200000e+02   1.8161827e-05   4.7232518e-06   1.2676026e-06   2.7771023e-06
  4.7266667e+02   1.8204822e-05   4.7153617e-06   1.2637367e-06   2.7496042e-06
  4.7333333e+02   1.8173360e-05   4.7119592e-06   1.2573483e-06   2.7123608e-06
  4.7400000e+02   1.8195400e-05   4.7007795e-06   1.2547855e-06   2.6910969e-06
  4.7466667e+02   1.8127699e-05   4.6947013e-06   1.2483514e-06   2.6565983e-06
  4.7533333e+02   1.8110115e-05   4.6972694e-06   1.2469489e-06   2.6256442e-06
  4.7600000e+02   1.8138637e-05   4.6736413e-06   1.2444109e-06   2.5932768e-06
  4.7666667e+02   1.8126195e-05   4.6751153e-06   1.2405073e-06   2.5594301e-06
  4.7733333e+02   1.8089991e-05   4.6671168e-06   1.2359892e-06   2.5312975e-06
  4.7800000e+02   1.8112917e-05   4.6600450e-06   1.2343122e-06   2.5068100e-06
  4.7866667e+02   1.8083065e-05   4.6531899e-06   1.2291526e-06   2.4745889e-06
  4.7933333e+02   1.8101725e-05   4.6545540e-06   1.2283214e-06   2.4465930e-06
  4.8000000e+02   1.8095785e-05   4.6550068e-06   1.2236789e-06   2.4207005e-06
  4.8066667e+02   1.8102912e-05   4.6528124e-06   1.2190895e-06   2.3934059e-06
  4.8133333e+02   1.8125627e-05   4.6439110e-06   1.2173856e-06   2.3687935e-06
  4.8200000e+02   1.8096327e-05   4.6486586e-06   1.2121659e-06   2.3370455e-06
  4.8266667e+02   1.8173971e-05   4.6387282e-06   1.2131270e-06   2.3107842e-06
  4.8333333e+02   1.8173092e-05   4.6455237e-06   1.2110044e-06   2.2836052e-06
  4.8400000e+02   1.8159399e-05   4.6438350e-06   1.2044116e-06   2.2628336e-06
  4.8466667e+02   1.8174136e-05   4.6328958e-06   1.2020265e-06   2.2343259e-06
  4.8533333e+02   1.8204978e-05   4.6403479e-06   1.1985540e-06   2.2060047e-06
  4.8600000e+02   1.8192957e-05   4.6289246e-06   1.1970088e-06   2.1853271e-06
  4.8666667e+02   1.8206636e-05   4.6329545e-06   1.1927895e-06   2.1594706e-06
  4.8733333e+02   1.8276879e-05   4.6323964e-06   1.1914256e-06   2.1362871e-06
  4.8800000e+02   1.8267654e-05   4.6348335e-06   1.1884608e-06   2.1115764e-06
  4.8866667e+02   1.8288332e-05   4.6387217e-06   1.1848446e-06   2.0868210e-06
  4.8933333e+02   1.8301782e-05   4.6278192e-06   1.1817243e-06   2.0659289e-06
  4.9000000e+02   1.8281918e-05   4.6221435e-06   1.1758306e-06   2.0409522e-06
  4.9066667e+02   1.8332821e-05   4.6329182e-06   1.1745418e-06   2.0133201e-06
  4.9133333e+02   1.8354444e-05   4.6237115e-06   1.1714339e-06   1.9940535e-06
  4.9200000e+02   1.8375332e-05   4.6257594e-06   1.1665312e-06   1.9712299e-06
  4.9266667e+02   1.8400852e-05   4.6268816e-06   1.1652517e-06   1.9478327e-06
  4.9333333e+02   1.8414906e-05   4.6179050e-06   1.1599723e-06   1.9287956e-06
  4.9400000e+02   1.8429874e-05   4.6179764e-06   1.1559048e-06   1.9062844e-06
  4.9466667e+02   1.8449330e-05   4.6105805e-06   1.1533296e-06   1.8828508e-06
  4.9533333e+02   1.8474564e-05   4.6101487e-06   1.1492980e-06   1.8633666e-06
  4.9600000e+02   1.8495887e-05   4.6055514e-06   1.1442194e-06   1.8403334e-06
  4.9666667e+02   1.8482685e-05   4.5974046e-06   1.1392277e-06   1.8236537e-06
  4.9733333e+02   1.8464983e-05   4.5931709e-06   1.1354520e-06   1.8016721e-06
  4.9800000e+02   1.8520893e-05   4.5865632e-06   1.1283852e-06   1.7788715e-06
  4.9866667e+02   1.8473478e-05   4.5771711e-06   1.1230963e-06   1.7600262e-06
  4.9933333e+02   1.8489675e-05   4.5707450e-06   1.1180603e-06   1.7386885e-06
  5.0000000e+02   1.8474585e-05   4.5565490e-06   1.1120291e-06   1.7185981e-06
  5.0066667e+02   1.8470323e-05   4.5424881e-06   1.1051235e-06   1.7006559e-06
  5.0133333e+02   1.8441526e-05   4.5406110e-06   1.0969637e-06   1.6808716e-06
  5.0200000e+02   1.8410746e-05   4.5076773e-06   1.0926239e-06   1.6608561e-06
  5.0266667e+02   1.8317351e-05   4.4924986e-06   1.0812993e-06   1.6423653e-06
  5.0333333e+02   1.8255033e-05   4.4755605e-06   1.0738127e-06   1.6258266e-06
  5.0400000e+02   1.8188689e-05   4.4519505e-06   1.0648112e-06   1.6056527e-06
  5.0466667e+02   1.8118643e-05   4.4164048e-06   1.0532598e-06   1.5867298e-06
  5.0533333e+02   1.8061074e-05   4.3884333e-06   1.0458268e-06   1.5654078e-06
  5.0600000e+02   1.7958039e-05   4.3590064e-06   1.0338191e-06   1.5508943e-06
  5.0666667e+02   1.7862228e-05   4.3231817e-06   1.0226250e-06   1.5324663e-06
  5.0733333e+02   1.7690602e-05   4.2784956e-06   1.0076676e-06   1.5148061e-06
  5.0800000e+02   1.7553549e-05   4.2344914e-06   9.9472144e-07   1.4966753e-06
  5.0866667e+02   1.7420244e-05   4.1973926e-06   9.8464103e-07   1.4801404e-06
  5.0933333e+02   1.7269253e-05   4.1593839e-06   9.7190398e-07   1.4604222e-06
  5.1000000e+02   1.7129550e-05   4.1204452e-06   9.6124176e-07   1.4432558e-06
  5.1066667e+02   1.7018846e-05   4.0936904e-06   9.5046307e-07   1.4270417e-06
  5.1133333e+02   1.6944488e-05   4.0736722e-06   9.4368313e-07   1.4101148e-06
