     kz              E+_uu           E+_vv           E+_ww           E+_pp
  4.0333333e+02   6.9607975e-10   6.5787089e-10   1.0162124e-10   5.1171727e-11
  4.0400000e+02   6.8523458e-10   6.4549926e-10   1.0002189e-10   5.0182170e-11
  4.0466667e+02   6.7175839e-10   6.3368379e-10   9.7661206e-11   4.9226357e-11
  4.0533333e+02   6.5877895e-10   6.2165124e-10   9.6050864e-11   4.8282238e-11
  4.0600000e+02   6.4599889e-10   6.1267452e-10   9.4227230e-11   4.7297110e-11
  4.0666667e+02   6.3527611e-10   6.0085492e-10   9.2119646e-11   4.6503603e-11
  4.0733333e+02   6.2330495e-10   5.8734628e-10   9.0424744e-11   4.5514128e-11
  4.0800000e+02   6.1251021e-10   5.7752512e-10   8.8408370e-11   4.4681836e-11
  4.0866667e+02   6.0216287e-10   5.6804626e-10   8.6843720e-11   4.3725262e-11
  4.0933333e+02   5.8914987e-10   5.5583441e-10   8.5468196e-11   4.2975965e-11
  4.1000000e+02   5.7867814e-10   5.4708457e-10   8.3542772e-11   4.2142329e-11
  4.1066667e+02   5.6839006e-10   5.4066513e-10   8.2171247e-11   4.1366713e-11
  4.1133333e+02   5.5780154e-10   5.2835407e-10   8.0489560e-11   4.0695483e-11
  4.1200000e+02   5.4736970e-10   5.1798324e-10   7.8748134e-11   3.9890704e-11
  4.1266667e+02   5.3785072e-10   5.0911067e-10   7.7154616e-11   3.9181069e-11
  4.1333333e+02   5.2910758e-10   5.0048145e-10   7.5597489e-11   3.8446071e-11
  4.1400000e+02   5.2050259e-10   4.9161315e-10   7.4195126e-11   3.7756059e-11
  4.1466667e+02   5.0931436e-10   4.8398377e-10   7.2758926e-11   3.7022083e-11
  4.1533333e+02   4.9887409e-10   4.7483326e-10   7.1329454e-11   3.6371053e-11
  4.1600000e+02   4.9068941e-10   4.6541741e-10   6.9881594e-11   3.5719107e-11
  4.1666667e+02   4.8262591e-10   4.5823949e-10   6.8548730e-11   3.5032738e-11
  4.1733333e+02   4.7421938e-10   4.5048430e-10   6.7289315e-11   3.4383845e-11
  4.1800000e+02   4.6468988e-10   4.4210617e-10   6.5848324e-11   3.3754710e-11
  4.1866667e+02   4.5638771e-10   4.3438148e-10   6.4723307e-11   3.3059933e-11
  4.1933333e+02   4.4948251e-10   4.2428822e-10   6.3414841e-11   3.2546684e-11
  4.2000000e+02   4.4034322e-10   4.1802118e-10   6.2162290e-11   3.1963608e-11
  4.2066667e+02   4.3395130e-10   4.1045842e-10   6.1065946e-11   3.1388577e-11
  4.2133333e+02   4.2442122e-10   4.0203744e-10   5.9777439e-11   3.0813445e-11
  4.2200000e+02   4.1677306e-10   3.9540352e-10   5.8538009e-11   3.0253177e-11
  4.2266667e+02   4.1160418e-10   3.8880365e-10   5.7448524e-11   2.9596498e-11
  4.2333333e+02   4.0147795e-10   3.8013022e-10   5.6414269e-11   2.9095183e-11
  4.2400000e+02   3.9429463e-10   3.7500682e-10   5.5313752e-11   2.8561023e-11
  4.2466667e+02   3.8802548e-10   3.6767153e-10   5.4206126e-11   2.7984829e-11
  4.2533333e+02   3.8122616e-10   3.6174050e-10   5.3242574e-11   2.7487109e-11
  4.2600000e+02   3.7400932e-10   3.5503887e-10   5.2158954e-11   2.6992224e-11
  4.2666667e+02   3.6816641e-10   3.4817792e-10   5.1224889e-11   2.6467117e-11
  4.2733333e+02   3.6143217e-10   3.4181679e-10   5.0252257e-11   2.5988144e-11
  4.2800000e+02   3.5519429e-10   3.3518062e-10   4.9285890e-11   2.5506191e-11
  4.2866667e+02   3.4831860e-10   3.3069027e-10   4.8433508e-11   2.5073426e-11
  4.2933333e+02   3.4229495e-10   3.2325455e-10   4.7442024e-11   2.4594701e-11
  4.3000000e+02   3.3615784e-10   3.1741905e-10   4.6596173e-11   2.4184850e-11
  4.3066667e+02   3.2974597e-10   3.1129254e-10   4.5713315e-11   2.3750168e-11
  4.3133333e+02   3.2299385e-10   3.0599047e-10   4.4751886e-11   2.3337326e-11
  4.3200000e+02   3.1853314e-10   3.0075502e-10   4.3997363e-11   2.2967878e-11
  4.3266667e+02   3.1210054e-10   2.9545219e-10   4.3004772e-11   2.2524161e-11
  4.3333333e+02   3.0684291e-10   2.9067294e-10   4.2273170e-11   2.2153219e-11
  4.3400000e+02   3.0264025e-10   2.8582699e-10   4.1499923e-11   2.1723685e-11
  4.3466667e+02   2.9705206e-10   2.8103751e-10   4.0709888e-11   2.1407612e-11
  4.3533333e+02   2.9157236e-10   2.7619762e-10   3.9945949e-11   2.1009737e-11
  4.3600000e+02   2.8706033e-10   2.7187785e-10   3.9141669e-11   2.0645335e-11
  4.3666667e+02   2.8179813e-10   2.6730587e-10   3.8377971e-11   2.0279654e-11
  4.3733333e+02   2.7634629e-10   2.6204511e-10   3.7776605e-11   1.9900158e-11
  4.3800000e+02   2.7155452e-10   2.5816292e-10   3.7037611e-11   1.9578024e-11
  4.3866667e+02   2.6659254e-10   2.5332469e-10   3.6390458e-11   1.9226000e-11
  4.3933333e+02   2.6160253e-10   2.4934090e-10   3.5721418e-11   1.8928306e-11
  4.4000000e+02   2.5762651e-10   2.4512061e-10   3.4955050e-11   1.8577775e-11
  4.4066667e+02   2.5311343e-10   2.4105912e-10   3.4317985e-11   1.8259848e-11
  4.4133333e+02   2.4888519e-10   2.3615951e-10   3.3665736e-11   1.7949482e-11
  4.4200000e+02   2.4422781e-10   2.3238801e-10   3.3069900e-11   1.7616528e-11
  4.4266667e+02   2.4046591e-10   2.2853815e-10   3.2449073e-11   1.7336087e-11
  4.4333333e+02   2.3560733e-10   2.2471820e-10   3.1760454e-11   1.7033960e-11
  4.4400000e+02   2.3213659e-10   2.2006901e-10   3.1223438e-11   1.6718118e-11
  4.4466667e+02   2.2840417e-10   2.1629928e-10   3.0709859e-11   1.6419218e-11
  4.4533333e+02   2.2400677e-10   2.1275148e-10   3.0190768e-11   1.6121338e-11
  4.4600000e+02   2.1957786e-10   2.0871864e-10   2.9558703e-11   1.5852745e-11
  4.4666667e+02   2.1575756e-10   2.0579573e-10   2.8949259e-11   1.5582271e-11
  4.4733333e+02   2.1226028e-10   2.0263935e-10   2.8504948e-11   1.5321705e-11
  4.4800000e+02   2.0863957e-10   1.9900846e-10   2.7964680e-11   1.5012601e-11
  4.4866667e+02   2.0576628e-10   1.9500815e-10   2.7448776e-11   1.4785265e-11
  4.4933333e+02   2.0234281e-10   1.9199694e-10   2.6970443e-11   1.4564821e-11
  4.5000000e+02   1.9841175e-10   1.8926955e-10   2.6467991e-11   1.4296364e-11
  4.5066667e+02   1.9550804e-10   1.8589946e-10   2.6083850e-11   1.4063904e-11
  4.5133333e+02   1.9209102e-10   1.8297628e-10   2.5567324e-11   1.3824789e-11
  4.5200000e+02   1.8888113e-10   1.7985149e-10   2.5106524e-11   1.3563323e-11
  4.5266667e+02   1.8598333e-10   1.7673618e-10   2.4667043e-11   1.3354229e-11
  4.5333333e+02   1.8272047e-10   1.7391363e-10   2.4231174e-11   1.3164708e-11
  4.5400000e+02   1.7982426e-10   1.7129151e-10   2.3770545e-11   1.2943386e-11
  4.5466667e+02   1.7714936e-10   1.6787391e-10   2.3386512e-11   1.2684157e-11
  4.5533333e+02   1.7436742e-10   1.6527211e-10   2.2907774e-11   1.2473399e-11
  4.5600000e+02   1.7187628e-10   1.6206993e-10   2.2495028e-11   1.2262744e-11
  4.5666667e+02   1.6866125e-10   1.5907302e-10   2.2132359e-11   1.2037750e-11
  4.5733333e+02   1.6646569e-10   1.5663810e-10   2.1740375e-11   1.1859801e-11
  4.5800000e+02   1.6380066e-10   1.5438297e-10   2.1347091e-11   1.1668995e-11
  4.5866667e+02   1.6142988e-10   1.5215893e-10   2.0987958e-11   1.1477493e-11
  4.5933333e+02   1.5895189e-10   1.4964504e-10   2.0685065e-11   1.1266018e-11
  4.6000000e+02   1.5604021e-10   1.4702532e-10   2.0263252e-11   1.1085391e-11
  4.6066667e+02   1.5398252e-10   1.4479132e-10   1.9914741e-11   1.0910380e-11
  4.6133333e+02   1.5179491e-10   1.4257756e-10   1.9628170e-11   1.0735767e-11
  4.6200000e+02   1.4940491e-10   1.4089593e-10   1.9246359e-11   1.0583517e-11
  4.6266667e+02   1.4720313e-10   1.3815075e-10   1.8964260e-11   1.0409935e-11
  4.6333333e+02   1.4463310e-10   1.3604548e-10   1.8619584e-11   1.0237546e-11
  4.6400000e+02   1.4262947e-10   1.3409288e-10   1.8350375e-11   1.0080145e-11
  4.6466667e+02   1.4054165e-10   1.3241371e-10   1.8044217e-11   9.9203177e-12
  4.6533333e+02   1.3847444e-10   1.3020625e-10   1.7815324e-11   9.7565617e-12
  4.6600000e+02   1.3671451e-10   1.2883514e-10   1.7535088e-11   9.6077297e-12
  4.6666667e+02   1.3468783e-10   1.2740350e-10   1.7320672e-11   9.4370364e-12
  4.6733333e+02   1.3288139e-10   1.2556649e-10   1.7062019e-11   9.2693623e-12
  4.6800000e+02   1.3121896e-10   1.2397099e-10   1.6790367e-11   9.1217995e-12
  4.6866667e+02   1.2948221e-10   1.2184646e-10   1.6596748e-11   8.9755597e-12
  4.6933333e+02   1.2775755e-10   1.2098572e-10   1.6327418e-11   8.8206571e-12
  4.7000000e+02   1.2610751e-10   1.1920220e-10   1.6147987e-11   8.6828777e-12
  4.7066667e+02   1.2484347e-10   1.1822862e-10   1.5870824e-11   8.5483943e-12
  4.7133333e+02   1.2316039e-10   1.1669331e-10   1.5660173e-11   8.3942682e-12
  4.7200000e+02   1.2177989e-10   1.1476751e-10   1.5476207e-11   8.2619352e-12
  4.7266667e+02   1.2018740e-10   1.1364455e-10   1.5249372e-11   8.1664808e-12
  4.7333333e+02   1.1923395e-10   1.1253949e-10   1.5088100e-11   8.0254648e-12
  4.7400000e+02   1.1809033e-10   1.1154453e-10   1.4889103e-11   7.9108052e-12
  4.7466667e+02   1.1656355e-10   1.0988526e-10   1.4677960e-11   7.7686724e-12
  4.7533333e+02   1.1543898e-10   1.0919818e-10   1.4491655e-11   7.6558861e-12
  4.7600000e+02   1.1418646e-10   1.0795716e-10   1.4332768e-11   7.5223970e-12
  4.7666667e+02   1.1306851e-10   1.0641946e-10   1.4164431e-11   7.4163444e-12
  4.7733333e+02   1.1181844e-10   1.0564234e-10   1.3972474e-11   7.3148722e-12
  4.7800000e+02   1.1070756e-10   1.0477913e-10   1.3826130e-11   7.1979785e-12
  4.7866667e+02   1.0970130e-10   1.0362602e-10   1.3653111e-11   7.0988081e-12
  4.7933333e+02   1.0861958e-10   1.0258960e-10   1.3543817e-11   6.9680538e-12
  4.8000000e+02   1.0830386e-10   1.0268709e-10   1.3441703e-11   6.8643387e-12
  4.8066667e+02   1.0763926e-10   1.0166247e-10   1.3335822e-11   6.7684792e-12
  4.8133333e+02   1.0695174e-10   1.0104540e-10   1.3216964e-11   6.6534956e-12
  4.8200000e+02   1.0603787e-10   1.0045220e-10   1.3118741e-11   6.5577434e-12
  4.8266667e+02   1.0550561e-10   9.9587953e-11   1.3007599e-11   6.4434793e-12
  4.8333333e+02   1.0477929e-10   9.8757455e-11   1.2905287e-11   6.3390032e-12
  4.8400000e+02   1.0401143e-10   9.8251019e-11   1.2811406e-11   6.2340720e-12
  4.8466667e+02   1.0308370e-10   9.7760508e-11   1.2694994e-11   6.1512893e-12
  4.8533333e+02   1.0248904e-10   9.6966040e-11   1.2597689e-11   6.0381241e-12
  4.8600000e+02   1.0173403e-10   9.6554510e-11   1.2518704e-11   5.9511701e-12
  4.8666667e+02   1.0115788e-10   9.6720223e-11   1.2462117e-11   5.8950338e-12
  4.8733333e+02   1.0084246e-10   9.6109965e-11   1.2392391e-11   5.7854412e-12
  4.8800000e+02   1.0024461e-10   9.5836866e-11   1.2317238e-11   5.6850295e-12
  4.8866667e+02   9.9826494e-11   9.5669349e-11   1.2240953e-11   5.5987556e-12
  4.8933333e+02   9.9831348e-11   9.5435905e-11   1.2195837e-11   5.4944641e-12
  4.9000000e+02   9.9313569e-11   9.5510673e-11   1.2114383e-11   5.4172953e-12
  4.9066667e+02   9.9282050e-11   9.5415249e-11   1.2150395e-11   5.3189127e-12
  4.9133333e+02   9.9083026e-11   9.5312136e-11   1.2067116e-11   5.2329809e-12
  4.9200000e+02   9.9243338e-11   9.4983947e-11   1.2060683e-11   5.1605622e-12
  4.9266667e+02   9.9570816e-11   9.5394609e-11   1.2059262e-11   5.0671247e-12
  4.9333333e+02   9.9782179e-11   9.6015574e-11   1.2064449e-11   4.9840606e-12
  4.9400000e+02   1.0074033e-10   9.6939968e-11   1.2144510e-11   4.9328262e-12
  4.9466667e+02   1.0180207e-10   9.8204061e-11   1.2226661e-11   4.8767917e-12
  4.9533333e+02   1.0266277e-10   9.9008992e-11   1.2259196e-11   4.7970911e-12
  4.9600000e+02   1.0284222e-10   9.8292512e-11   1.2227277e-11   4.7258924e-12
  4.9666667e+02   1.0315642e-10   9.8377859e-11   1.2266472e-11   4.6586196e-12
  4.9733333e+02   1.0406718e-10   9.9275250e-11   1.2309339e-11   4.5848301e-12
  4.9800000e+02   1.0501695e-10   9.9925308e-11   1.2392094e-11   4.5216849e-12
  4.9866667e+02   1.0587207e-10   1.0107942e-10   1.2442963e-11   4.4425835e-12
  4.9933333e+02   1.0737284e-10   1.0295988e-10   1.2587900e-11   4.3690224e-12
  5.0000000e+02   1.0832576e-10   1.0386116e-10   1.2677414e-11   4.2987176e-12
  5.0066667e+02   1.0950593e-10   1.0517412e-10   1.2768975e-11   4.2178424e-12
  5.0133333e+02   1.1065038e-10   1.0552583e-10   1.2836385e-11   4.1222762e-12
  5.0200000e+02   1.1315015e-10   1.0877371e-10   1.3159568e-11   4.0786558e-12
  5.0266667e+02   1.1504208e-10   1.1095718e-10   1.3345057e-11   4.0120015e-12
  5.0333333e+02   1.1625294e-10   1.1190376e-10   1.3448642e-11   3.9218904e-12
  5.0400000e+02   1.1759266e-10   1.1300262e-10   1.3638157e-11   3.8482700e-12
  5.0466667e+02   1.1954249e-10   1.1519780e-10   1.3878134e-11   3.7633559e-12
  5.0533333e+02   1.2072069e-10   1.1606271e-10   1.3883012e-11   3.7060263e-12
  5.0600000e+02   1.2243155e-10   1.1877800e-10   1.4040129e-11   3.6539074e-12
  5.0666667e+02   1.2502553e-10   1.2204327e-10   1.4434610e-11   3.6035454e-12
  5.0733333e+02   1.2735562e-10   1.2324719e-10   1.4548083e-11   3.5607887e-12
  5.0800000e+02   1.2907262e-10   1.2449276e-10   1.4713944e-11   3.5099702e-12
  5.0866667e+02   1.3414506e-10   1.3077793e-10   1.5334484e-11   3.4611546e-12
  5.0933333e+02   1.3667518e-10   1.3289238e-10   1.5410287e-11   3.4059105e-12
  5.1000000e+02   1.3597314e-10   1.3109916e-10   1.5270514e-11   3.3608199e-12
  5.1066667e+02   1.3687066e-10   1.3245089e-10   1.5218479e-11   3.3153194e-12
  5.1133333e+02   1.3973409e-10   1.3788299e-10   1.5598427e-11   3.2612060e-12
