     kz              E+_uu           E+_vv           E+_ww           E+_pp
  2.0133333e+02   1.0882585e-03   1.4782099e-04   1.0981877e-04   6.8654559e-04
  2.0200000e+02   1.0723606e-03   1.4585996e-04   1.0855166e-04   6.7499268e-04
  2.0266667e+02   1.0567580e-03   1.4467934e-04   1.0685568e-04   6.6725743e-04
  2.0333333e+02   1.0483777e-03   1.4316919e-04   1.0534323e-04   6.6091785e-04
  2.0400000e+02   1.0324003e-03   1.4120150e-04   1.0337412e-04   6.5103508e-04
  2.0466667e+02   1.0111485e-03   1.3984954e-04   1.0164567e-04   6.3974347e-04
  2.0533333e+02   9.9899557e-04   1.3824351e-04   9.9992056e-05   6.3116619e-04
  2.0600000e+02   9.9165177e-04   1.3735909e-04   9.8758782e-05   6.2370759e-04
  2.0666667e+02   9.7544027e-04   1.3592633e-04   9.7611463e-05   6.1456561e-04
  2.0733333e+02   9.5767377e-04   1.3339913e-04   9.5367201e-05   6.0472035e-04
  2.0800000e+02   9.4493020e-04   1.3205847e-04   9.4170529e-05   5.9682894e-04
  2.0866667e+02   9.3305289e-04   1.3081505e-04   9.3136342e-05   5.8717677e-04
  2.0933333e+02   9.1193467e-04   1.2901304e-04   9.1006605e-05   5.7973548e-04
  2.1000000e+02   9.0508926e-04   1.2819261e-04   9.0200765e-05   5.7323511e-04
  2.1066667e+02   8.8846734e-04   1.2604799e-04   8.8334656e-05   5.6349237e-04
  2.1133333e+02   8.7822225e-04   1.2518030e-04   8.7336526e-05   5.5626643e-04
  2.1200000e+02   8.6780428e-04   1.2397091e-04   8.5918189e-05   5.5104595e-04
  2.1266667e+02   8.4948523e-04   1.2150536e-04   8.4233840e-05   5.3967623e-04
  2.1333333e+02   8.4299438e-04   1.2042745e-04   8.3162858e-05   5.3221414e-04
  2.1400000e+02   8.3298027e-04   1.1879774e-04   8.1799009e-05   5.2492352e-04
  2.1466667e+02   8.1584742e-04   1.1806635e-04   8.0592827e-05   5.1920236e-04
  2.1533333e+02   8.0644949e-04   1.1647871e-04   7.9391176e-05   5.1110452e-04
  2.1600000e+02   7.9676548e-04   1.1563733e-04   7.8246880e-05   5.0458194e-04
  2.1666667e+02   7.8071902e-04   1.1384808e-04   7.6785254e-05   4.9769987e-04
  2.1733333e+02   7.7279642e-04   1.1274238e-04   7.5896143e-05   4.9043269e-04
  2.1800000e+02   7.6445394e-04   1.1164301e-04   7.4583362e-05   4.8260791e-04
  2.1866667e+02   7.5359444e-04   1.1019733e-04   7.3462621e-05   4.7566093e-04
  2.1933333e+02   7.4147758e-04   1.0849003e-04   7.2277706e-05   4.6927844e-04
  2.2000000e+02   7.3581248e-04   1.0760408e-04   7.1507604e-05   4.6349732e-04
  2.2066667e+02   7.2364154e-04   1.0662057e-04   7.0242691e-05   4.5691218e-04
  2.2133333e+02   7.1425452e-04   1.0568557e-04   6.9341956e-05   4.5053593e-04
  2.2200000e+02   7.0299005e-04   1.0396366e-04   6.8091282e-05   4.4376380e-04
  2.2266667e+02   6.9601607e-04   1.0282962e-04   6.7333316e-05   4.3743449e-04
  2.2333333e+02   6.8308934e-04   1.0137305e-04   6.6081509e-05   4.3105080e-04
  2.2400000e+02   6.7657940e-04   1.0047107e-04   6.5088870e-05   4.2460246e-04
  2.2466667e+02   6.6437499e-04   9.9387605e-05   6.4062358e-05   4.2017222e-04
  2.2533333e+02   6.5813570e-04   9.8682541e-05   6.3469005e-05   4.1406059e-04
  2.2600000e+02   6.4701956e-04   9.7198842e-05   6.2211032e-05   4.0795223e-04
  2.2666667e+02   6.4046260e-04   9.6396500e-05   6.1448082e-05   4.0450067e-04
  2.2733333e+02   6.2909008e-04   9.5287713e-05   6.0464343e-05   3.9625389e-04
  2.2800000e+02   6.2049978e-04   9.3791469e-05   5.9424821e-05   3.9144982e-04
  2.2866667e+02   6.1371174e-04   9.2950770e-05   5.8702594e-05   3.8556584e-04
  2.2933333e+02   6.0565668e-04   9.1837537e-05   5.7693844e-05   3.8062399e-04
  2.3000000e+02   5.9831540e-04   9.0527505e-05   5.6819914e-05   3.7456683e-04
  2.3066667e+02   5.9216099e-04   8.9852194e-05   5.6176087e-05   3.7021607e-04
  2.3133333e+02   5.8177581e-04   8.8561127e-05   5.5189803e-05   3.6469189e-04
  2.3200000e+02   5.7621156e-04   8.7788508e-05   5.4490580e-05   3.6072615e-04
  2.3266667e+02   5.6526681e-04   8.6936037e-05   5.3741175e-05   3.5441090e-04
  2.3333333e+02   5.5873321e-04   8.5767572e-05   5.2905755e-05   3.4988659e-04
  2.3400000e+02   5.5607502e-04   8.4946686e-05   5.2229436e-05   3.4468744e-04
  2.3466667e+02   5.4604381e-04   8.3895116e-05   5.1429142e-05   3.4096146e-04
  2.3533333e+02   5.3682682e-04   8.2919448e-05   5.0561532e-05   3.3522770e-04
  2.3600000e+02   5.3165134e-04   8.1891980e-05   4.9840009e-05   3.3083807e-04
  2.3666667e+02   5.2297655e-04   8.1197113e-05   4.9200868e-05   3.2707446e-04
  2.3733333e+02   5.1668576e-04   7.9923064e-05   4.8397349e-05   3.2204679e-04
  2.3800000e+02   5.1168399e-04   7.9320296e-05   4.7709511e-05   3.1828477e-04
  2.3866667e+02   5.0243715e-04   7.8239797e-05   4.7013120e-05   3.1222201e-04
  2.3933333e+02   4.9540961e-04   7.7224408e-05   4.6301674e-05   3.0862898e-04
  2.4000000e+02   4.9090199e-04   7.6507125e-05   4.5589827e-05   3.0509933e-04
  2.4066667e+02   4.8348915e-04   7.5637839e-05   4.5020801e-05   3.0107345e-04
  2.4133333e+02   4.7421965e-04   7.4690038e-05   4.4319940e-05   2.9723741e-04
  2.4200000e+02   4.7122084e-04   7.3750365e-05   4.3666908e-05   2.9264656e-04
  2.4266667e+02   4.6524423e-04   7.3091690e-05   4.3069493e-05   2.8871903e-04
  2.4333333e+02   4.5796984e-04   7.2244463e-05   4.2281173e-05   2.8310485e-04
  2.4400000e+02   4.5209856e-04   7.1284488e-05   4.1732781e-05   2.8067549e-04
  2.4466667e+02   4.4663673e-04   7.0588634e-05   4.1221924e-05   2.7708999e-04
  2.4533333e+02   4.3872738e-04   7.0080075e-05   4.0653025e-05   2.7289751e-04
  2.4600000e+02   4.3318707e-04   6.9299161e-05   4.0084763e-05   2.6984184e-04
  2.4666667e+02   4.2961545e-04   6.8268931e-05   3.9538243e-05   2.6605268e-04
  2.4733333e+02   4.2516997e-04   6.7288660e-05   3.8990492e-05   2.6192933e-04
  2.4800000e+02   4.1909068e-04   6.6508267e-05   3.8266483e-05   2.5814966e-04
  2.4866667e+02   4.1385538e-04   6.6121839e-05   3.7887212e-05   2.5519177e-04
  2.4933333e+02   4.0814874e-04   6.5254730e-05   3.7331682e-05   2.5198577e-04
  2.5000000e+02   4.0418020e-04   6.4448951e-05   3.6853250e-05   2.4837352e-04
  2.5066667e+02   3.9813133e-04   6.3714676e-05   3.6271272e-05   2.4516286e-04
  2.5133333e+02   3.9417880e-04   6.2987204e-05   3.5809859e-05   2.4166619e-04
  2.5200000e+02   3.8657705e-04   6.2234701e-05   3.5211517e-05   2.3895876e-04
  2.5266667e+02   3.8306638e-04   6.1666354e-05   3.4699907e-05   2.3545511e-04
  2.5333333e+02   3.7918779e-04   6.0884089e-05   3.4364332e-05   2.3206225e-04
  2.5400000e+02   3.7155958e-04   6.0094513e-05   3.3790066e-05   2.2910251e-04
  2.5466667e+02   3.6799832e-04   5.9333419e-05   3.3174117e-05   2.2552927e-04
  2.5533333e+02   3.6349477e-04   5.8848207e-05   3.2716971e-05   2.2244777e-04
  2.5600000e+02   3.5825993e-04   5.8145799e-05   3.2313953e-05   2.1995235e-04
  2.5666667e+02   3.5356482e-04   5.7268783e-05   3.1795659e-05   2.1657294e-04
  2.5733333e+02   3.5081636e-04   5.6872507e-05   3.1415125e-05   2.1363813e-04
  2.5800000e+02   3.4466141e-04   5.6350023e-05   3.1011664e-05   2.1011488e-04
  2.5866667e+02   3.3972111e-04   5.5304644e-05   3.0491826e-05   2.0824657e-04
  2.5933333e+02   3.3631911e-04   5.4880385e-05   3.0115887e-05   2.0535107e-04
  2.6000000e+02   3.3154786e-04   5.4221268e-05   2.9634269e-05   2.0272978e-04
  2.6066667e+02   3.2750352e-04   5.3358284e-05   2.9185226e-05   1.9925922e-04
  2.6133333e+02   3.2294541e-04   5.3113828e-05   2.8861048e-05   1.9695328e-04
  2.6200000e+02   3.2009599e-04   5.2504099e-05   2.8456705e-05   1.9405949e-04
  2.6266667e+02   3.1591809e-04   5.1742099e-05   2.8066767e-05   1.9151536e-04
  2.6333333e+02   3.1260888e-04   5.1231040e-05   2.7698113e-05   1.8914433e-04
  2.6400000e+02   3.0859713e-04   5.0655556e-05   2.7241958e-05   1.8647756e-04
  2.6466667e+02   3.0323243e-04   5.0087595e-05   2.6878862e-05   1.8444884e-04
  2.6533333e+02   3.0126467e-04   4.9389061e-05   2.6501351e-05   1.8180434e-04
  2.6600000e+02   2.9575054e-04   4.8861373e-05   2.6179622e-05   1.7898623e-04
  2.6666667e+02   2.9199128e-04   4.8361542e-05   2.5734787e-05   1.7624193e-04
  2.6733333e+02   2.8954619e-04   4.7838803e-05   2.5433626e-05   1.7429479e-04
  2.6800000e+02   2.8472688e-04   4.7371020e-05   2.5098246e-05   1.7271912e-04
  2.6866667e+02   2.8134736e-04   4.6812417e-05   2.4714590e-05   1.6997366e-04
  2.6933333e+02   2.7965072e-04   4.6197480e-05   2.4399219e-05   1.6757325e-04
  2.7000000e+02   2.7509136e-04   4.5656240e-05   2.4013269e-05   1.6551708e-04
  2.7066667e+02   2.7186227e-04   4.5170875e-05   2.3750072e-05   1.6319478e-04
  2.7133333e+02   2.6829327e-04   4.4646510e-05   2.3355506e-05   1.6087242e-04
  2.7200000e+02   2.6504441e-04   4.4298311e-05   2.3059754e-05   1.5868840e-04
  2.7266667e+02   2.6234925e-04   4.3618203e-05   2.2780473e-05   1.5684996e-04
  2.7333333e+02   2.5760544e-04   4.3074390e-05   2.2462632e-05   1.5514797e-04
  2.7400000e+02   2.5562082e-04   4.2696017e-05   2.2063056e-05   1.5224192e-04
  2.7466667e+02   2.5238059e-04   4.2085895e-05   2.1825958e-05   1.5093910e-04
  2.7533333e+02   2.4815219e-04   4.1711481e-05   2.1515512e-05   1.4877378e-04
  2.7600000e+02   2.4542273e-04   4.1293074e-05   2.1239740e-05   1.4673294e-04
  2.7666667e+02   2.4385902e-04   4.0704257e-05   2.0901459e-05   1.4460367e-04
  2.7733333e+02   2.3941506e-04   4.0155317e-05   2.0578752e-05   1.4306261e-04
  2.7800000e+02   2.3697475e-04   3.9783365e-05   2.0349344e-05   1.4062435e-04
  2.7866667e+02   2.3319808e-04   3.9252409e-05   2.0054738e-05   1.3872371e-04
  2.7933333e+02   2.3105808e-04   3.8806844e-05   1.9774221e-05   1.3721647e-04
  2.8000000e+02   2.2847997e-04   3.8520369e-05   1.9558474e-05   1.3530073e-04
  2.8066667e+02   2.2555748e-04   3.8085268e-05   1.9270154e-05   1.3389479e-04
  2.8133333e+02   2.2221493e-04   3.7665117e-05   1.9003798e-05   1.3183377e-04
  2.8200000e+02   2.2017242e-04   3.7116544e-05   1.8738386e-05   1.3000213e-04
  2.8266667e+02   2.1743794e-04   3.6700391e-05   1.8458675e-05   1.2816466e-04
  2.8333333e+02   2.1488137e-04   3.6271749e-05   1.8243732e-05   1.2620189e-04
  2.8400000e+02   2.1127610e-04   3.5898032e-05   1.7963135e-05   1.2503300e-04
  2.8466667e+02   2.0899381e-04   3.5488582e-05   1.7748657e-05   1.2303778e-04
  2.8533333e+02   2.0596425e-04   3.5132782e-05   1.7507293e-05   1.2144898e-04
  2.8600000e+02   2.0470085e-04   3.4766868e-05   1.7258705e-05   1.1999128e-04
  2.8666667e+02   2.0227376e-04   3.4400117e-05   1.7027544e-05   1.1870812e-04
  2.8733333e+02   2.0019953e-04   3.4044609e-05   1.6810321e-05   1.1670033e-04
  2.8800000e+02   1.9708081e-04   3.3500584e-05   1.6542832e-05   1.1547873e-04
  2.8866667e+02   1.9507221e-04   3.3172351e-05   1.6376136e-05   1.1382652e-04
  2.8933333e+02   1.9235926e-04   3.2721392e-05   1.6116788e-05   1.1239026e-04
  2.9000000e+02   1.8979935e-04   3.2475227e-05   1.5889376e-05   1.1079294e-04
  2.9066667e+02   1.8765504e-04   3.2007493e-05   1.5715738e-05   1.0923351e-04
  2.9133333e+02   1.8493519e-04   3.1606254e-05   1.5506838e-05   1.0776481e-04
  2.9200000e+02   1.8374307e-04   3.1348490e-05   1.5286503e-05   1.0674570e-04
  2.9266667e+02   1.8076814e-04   3.0996850e-05   1.5079028e-05   1.0518611e-04
  2.9333333e+02   1.7871275e-04   3.0645303e-05   1.4894000e-05   1.0360590e-04
  2.9400000e+02   1.7743784e-04   3.0208760e-05   1.4669649e-05   1.0245808e-04
  2.9466667e+02   1.7470618e-04   2.9879114e-05   1.4528894e-05   1.0082860e-04
  2.9533333e+02   1.7272088e-04   2.9606261e-05   1.4321127e-05   9.9639312e-05
  2.9600000e+02   1.7119825e-04   2.9208057e-05   1.4142252e-05   9.8268799e-05
  2.9666667e+02   1.6870810e-04   2.8873345e-05   1.3925571e-05   9.7083291e-05
  2.9733333e+02   1.6667020e-04   2.8545856e-05   1.3714811e-05   9.5936352e-05
  2.9800000e+02   1.6404206e-04   2.8258112e-05   1.3540153e-05   9.4536413e-05
  2.9866667e+02   1.6214554e-04   2.7896919e-05   1.3383446e-05   9.3301539e-05
  2.9933333e+02   1.6016067e-04   2.7668641e-05   1.3190980e-05   9.2241605e-05
  3.0000000e+02   1.5857463e-04   2.7353919e-05   1.3006439e-05   9.0953091e-05
  3.0066667e+02   1.5755132e-04   2.6995658e-05   1.2857057e-05   8.9834873e-05
  3.0133333e+02   1.5528684e-04   2.6782298e-05   1.2694221e-05   8.8625710e-05
  3.0200000e+02   1.5319044e-04   2.6472248e-05   1.2506267e-05   8.7589544e-05
  3.0266667e+02   1.5168515e-04   2.6103067e-05   1.2333191e-05   8.6169810e-05
  3.0333333e+02   1.4930506e-04   2.5768127e-05   1.2164533e-05   8.4917309e-05
  3.0400000e+02   1.4766222e-04   2.5513405e-05   1.2024817e-05   8.4042976e-05
  3.0466667e+02   1.4554504e-04   2.5208346e-05   1.1815439e-05   8.2972418e-05
  3.0533333e+02   1.4407713e-04   2.4938575e-05   1.1679134e-05   8.1857016e-05
  3.0600000e+02   1.4256985e-04   2.4771358e-05   1.1551044e-05   8.0781860e-05
  3.0666667e+02   1.4104936e-04   2.4330553e-05   1.1411406e-05   7.9934783e-05
  3.0733333e+02   1.3948796e-04   2.4137646e-05   1.1250066e-05   7.8647566e-05
  3.0800000e+02   1.3774498e-04   2.3804953e-05   1.1121868e-05   7.7651992e-05
  3.0866667e+02   1.3593630e-04   2.3606606e-05   1.0959553e-05   7.6701955e-05
  3.0933333e+02   1.3451611e-04   2.3358663e-05   1.0822165e-05   7.5687997e-05
  3.1000000e+02   1.3325864e-04   2.3050129e-05   1.0678898e-05   7.4769918e-05
  3.1066667e+02   1.3162245e-04   2.2771464e-05   1.0561767e-05   7.3874429e-05
  3.1133333e+02   1.2986952e-04   2.2621227e-05   1.0380329e-05   7.2955037e-05
  3.1200000e+02   1.2838705e-04   2.2294057e-05   1.0261358e-05   7.1828206e-05
  3.1266667e+02   1.2700765e-04   2.2061555e-05   1.0148292e-05   7.1003105e-05
  3.1333333e+02   1.2565142e-04   2.1778559e-05   9.9921748e-06   7.0100946e-05
  3.1400000e+02   1.2420052e-04   2.1541977e-05   9.8814763e-06   6.9119762e-05
  3.1466667e+02   1.2270644e-04   2.1264880e-05   9.7587230e-06   6.8193482e-05
  3.1533333e+02   1.2133688e-04   2.1062981e-05   9.6248130e-06   6.7487684e-05
  3.1600000e+02   1.1937581e-04   2.0862090e-05   9.4949203e-06   6.6514366e-05
  3.1666667e+02   1.1798573e-04   2.0547384e-05   9.3557122e-06   6.5512660e-05
  3.1733333e+02   1.1669645e-04   2.0343423e-05   9.2363251e-06   6.4802800e-05
  3.1800000e+02   1.1584813e-04   2.0087508e-05   9.1391876e-06   6.4124667e-05
  3.1866667e+02   1.1430190e-04   1.9915633e-05   9.0123101e-06   6.2901278e-05
  3.1933333e+02   1.1311361e-04   1.9738383e-05   8.9096832e-06   6.2338352e-05
  3.2000000e+02   1.1165527e-04   1.9461245e-05   8.7946135e-06   6.1498546e-05
  3.2066667e+02   1.1044916e-04   1.9277548e-05   8.6865613e-06   6.0757397e-05
  3.2133333e+02   1.0892124e-04   1.9075455e-05   8.5588536e-06   6.0006334e-05
  3.2200000e+02   1.0826152e-04   1.8840924e-05   8.4636541e-06   5.9268006e-05
  3.2266667e+02   1.0659011e-04   1.8694589e-05   8.3574503e-06   5.8432244e-05
  3.2333333e+02   1.0529167e-04   1.8386564e-05   8.2347990e-06   5.7768553e-05
  3.2400000e+02   1.0415276e-04   1.8218521e-05   8.1326410e-06   5.6913565e-05
  3.2466667e+02   1.0328977e-04   1.7955380e-05   8.0430723e-06   5.6127821e-05
  3.2533333e+02   1.0182014e-04   1.7812233e-05   7.9258032e-06   5.5415781e-05
  3.2600000e+02   1.0045414e-04   1.7579550e-05   7.8366607e-06   5.4730885e-05
  3.2666667e+02   9.9437552e-05   1.7379462e-05   7.7089357e-06   5.4012587e-05
  3.2733333e+02   9.8406494e-05   1.7230430e-05   7.6336306e-06   5.3317993e-05
  3.2800000e+02   9.7152983e-05   1.7017291e-05   7.5365294e-06   5.2500688e-05
  3.2866667e+02   9.6329953e-05   1.6836876e-05   7.4394473e-06   5.1996527e-05
  3.2933333e+02   9.5652509e-05   1.6617906e-05   7.3616223e-06   5.1332960e-05
  3.3000000e+02   9.4043702e-05   1.6464817e-05   7.2652076e-06   5.0727803e-05
  3.3066667e+02   9.2856093e-05   1.6314510e-05   7.1730017e-06   5.0015951e-05
  3.3133333e+02   9.1734147e-05   1.6115757e-05   7.0758337e-06   4.9440158e-05
  3.3200000e+02   9.0590101e-05   1.5967690e-05   6.9862610e-06   4.8739684e-05
  3.3266667e+02   8.9760369e-05   1.5786333e-05   6.8946858e-06   4.8146676e-05
  3.3333333e+02   8.8755727e-05   1.5559765e-05   6.8078361e-06   4.7540160e-05
  3.3400000e+02   8.8071759e-05   1.5369229e-05   6.7177088e-06   4.6882206e-05
  3.3466667e+02   8.6885365e-05   1.5220572e-05   6.6426768e-06   4.6255634e-05
  3.3533333e+02   8.5617802e-05   1.5052288e-05   6.5520443e-06   4.5736688e-05
  3.3600000e+02   8.4512041e-05   1.4887977e-05   6.4755141e-06   4.5097206e-05
  3.3666667e+02   8.3921912e-05   1.4712723e-05   6.3869630e-06   4.4600949e-05
  3.3733333e+02   8.2996636e-05   1.4567153e-05   6.3191387e-06   4.3903899e-05
  3.3800000e+02   8.1852611e-05   1.4403683e-05   6.2356368e-06   4.3512773e-05
  3.3866667e+02   8.1297118e-05   1.4304608e-05   6.1767133e-06   4.2981894e-05
  3.3933333e+02   8.0261726e-05   1.4095450e-05   6.0809041e-06   4.2372913e-05
  3.4000000e+02   7.9417328e-05   1.3947448e-05   6.0082040e-06   4.1817470e-05
  3.4066667e+02   7.8651871e-05   1.3797141e-05   5.9320770e-06   4.1246263e-05
  3.4133333e+02   7.7619522e-05   1.3618818e-05   5.8560816e-06   4.0832353e-05
  3.4200000e+02   7.6638918e-05   1.3500022e-05   5.7883358e-06   4.0293662e-05
  3.4266667e+02   7.5709926e-05   1.3368312e-05   5.7296493e-06   3.9815453e-05
  3.4333333e+02   7.5021074e-05   1.3194741e-05   5.6459729e-06   3.9220652e-05
  3.4400000e+02   7.4172338e-05   1.3071712e-05   5.5855956e-06   3.8799787e-05
  3.4466667e+02   7.3349446e-05   1.2931515e-05   5.5090125e-06   3.8196059e-05
  3.4533333e+02   7.2523490e-05   1.2794814e-05   5.4365435e-06   3.7806969e-05
  3.4600000e+02   7.1630727e-05   1.2637115e-05   5.3814029e-06   3.7289473e-05
  3.4666667e+02   7.1088847e-05   1.2519123e-05   5.3153269e-06   3.6813725e-05
  3.4733333e+02   7.0286540e-05   1.2347878e-05   5.2476863e-06   3.6356067e-05
  3.4800000e+02   6.9500122e-05   1.2222207e-05   5.1872869e-06   3.5945613e-05
  3.4866667e+02   6.8754895e-05   1.2111849e-05   5.1179988e-06   3.5459365e-05
  3.4933333e+02   6.8131443e-05   1.1974014e-05   5.0618875e-06   3.5001075e-05
  3.5000000e+02   6.7120508e-05   1.1840852e-05   5.0069853e-06   3.4587487e-05
  3.5066667e+02   6.6476003e-05   1.1715758e-05   4.9398920e-06   3.4189964e-05
  3.5133333e+02   6.5662131e-05   1.1590297e-05   4.8738499e-06   3.3728598e-05
  3.5200000e+02   6.5046509e-05   1.1419543e-05   4.8234628e-06   3.3329495e-05
  3.5266667e+02   6.4244073e-05   1.1333342e-05   4.7663703e-06   3.2860653e-05
  3.5333333e+02   6.3623917e-05   1.1209528e-05   4.7103961e-06   3.2459295e-05
  3.5400000e+02   6.2745924e-05   1.1076268e-05   4.6493456e-06   3.1975203e-05
  3.5466667e+02   6.2410953e-05   1.0960505e-05   4.5982920e-06   3.1595133e-05
  3.5533333e+02   6.1481329e-05   1.0850248e-05   4.5497629e-06   3.1184628e-05
  3.5600000e+02   6.0827071e-05   1.0719987e-05   4.4837771e-06   3.0832800e-05
  3.5666667e+02   6.0042969e-05   1.0603683e-05   4.4281545e-06   3.0455393e-05
  3.5733333e+02   5.9497742e-05   1.0501976e-05   4.3736640e-06   3.0070985e-05
  3.5800000e+02   5.8992214e-05   1.0378858e-05   4.3250834e-06   2.9654359e-05
  3.5866667e+02   5.8333856e-05   1.0256894e-05   4.2837060e-06   2.9340685e-05
  3.5933333e+02   5.7661671e-05   1.0157630e-05   4.2284404e-06   2.8947927e-05
  3.6000000e+02   5.7089106e-05   1.0057456e-05   4.1769907e-06   2.8581913e-05
  3.6066667e+02   5.6437211e-05   9.9636641e-06   4.1258242e-06   2.8235086e-05
  3.6133333e+02   5.5999630e-05   9.8441480e-06   4.0763819e-06   2.7839137e-05
  3.6200000e+02   5.5285131e-05   9.7254664e-06   4.0344168e-06   2.7530221e-05
  3.6266667e+02   5.4686196e-05   9.6457681e-06   3.9820684e-06   2.7115215e-05
  3.6333333e+02   5.4078113e-05   9.5229941e-06   3.9311798e-06   2.6840700e-05
  3.6400000e+02   5.3584063e-05   9.4279290e-06   3.8872483e-06   2.6485376e-05
  3.6466667e+02   5.2970432e-05   9.3177803e-06   3.8424052e-06   2.6191899e-05
  3.6533333e+02   5.2428472e-05   9.2327579e-06   3.8047512e-06   2.5838554e-05
  3.6600000e+02   5.1946593e-05   9.1462790e-06   3.7516462e-06   2.5473728e-05
  3.6666667e+02   5.1249481e-05   9.0263403e-06   3.7100172e-06   2.5164784e-05
  3.6733333e+02   5.0792709e-05   8.9606547e-06   3.6787579e-06   2.4850082e-05
  3.6800000e+02   5.0382967e-05   8.8396237e-06   3.6253837e-06   2.4540855e-05
  3.6866667e+02   4.9676615e-05   8.7298032e-06   3.5842193e-06   2.4290331e-05
  3.6933333e+02   4.9056326e-05   8.6588024e-06   3.5470579e-06   2.4024248e-05
  3.7000000e+02   4.8782646e-05   8.5577097e-06   3.5100736e-06   2.3720113e-05
  3.7066667e+02   4.8133925e-05   8.4947783e-06   3.4674960e-06   2.3395769e-05
  3.7133333e+02   4.7668287e-05   8.3849146e-06   3.4276911e-06   2.3104895e-05
  3.7200000e+02   4.7110516e-05   8.2953071e-06   3.3856274e-06   2.2729217e-05
  3.7266667e+02   4.6414669e-05   8.2269638e-06   3.3460342e-06   2.2494535e-05
  3.7333333e+02   4.6122251e-05   8.1311266e-06   3.3167213e-06   2.2226563e-05
  3.7400000e+02   4.5817529e-05   8.0470179e-06   3.2741297e-06   2.1968699e-05
  3.7466667e+02   4.5257096e-05   7.9505074e-06   3.2394029e-06   2.1658402e-05
  3.7533333e+02   4.4764840e-05   7.8647531e-06   3.1979301e-06   2.1392288e-05
  3.7600000e+02   4.4114905e-05   7.7795921e-06   3.1600927e-06   2.1160760e-05
  3.7666667e+02   4.3867092e-05   7.7354674e-06   3.1277344e-06   2.0880631e-05
  3.7733333e+02   4.3402107e-05   7.6171108e-06   3.0915658e-06   2.0609594e-05
  3.7800000e+02   4.2916006e-05   7.5560283e-06   3.0598549e-06   2.0336501e-05
  3.7866667e+02   4.2490251e-05   7.4687952e-06   3.0242819e-06   2.0118193e-05
  3.7933333e+02   4.1974018e-05   7.4027861e-06   2.9950164e-06   1.9876197e-05
  3.8000000e+02   4.1718973e-05   7.3164659e-06   2.9580386e-06   1.9582324e-05
  3.8066667e+02   4.1305939e-05   7.2372463e-06   2.9304559e-06   1.9378464e-05
  3.8133333e+02   4.0764694e-05   7.1594986e-06   2.8861531e-06   1.9127491e-05
  3.8200000e+02   4.0322885e-05   7.0910238e-06   2.8557816e-06   1.8928217e-05
  3.8266667e+02   4.0095164e-05   7.0341486e-06   2.8363611e-06   1.8699120e-05
  3.8333333e+02   3.9638685e-05   6.9533935e-06   2.7975532e-06   1.8434451e-05
  3.8400000e+02   3.9081942e-05   6.8779254e-06   2.7667875e-06   1.8232632e-05
  3.8466667e+02   3.8791729e-05   6.8128320e-06   2.7361215e-06   1.7954778e-05
  3.8533333e+02   3.8540865e-05   6.7335620e-06   2.7115052e-06   1.7760472e-05
  3.8600000e+02   3.8151660e-05   6.6823317e-06   2.6783468e-06   1.7545543e-05
  3.8666667e+02   3.7594322e-05   6.6055177e-06   2.6495459e-06   1.7323598e-05
  3.8733333e+02   3.7350749e-05   6.5404961e-06   2.6234803e-06   1.7095749e-05
  3.8800000e+02   3.6993029e-05   6.4806468e-06   2.5973122e-06   1.6906779e-05
  3.8866667e+02   3.6712702e-05   6.3955375e-06   2.5667633e-06   1.6696854e-05
  3.8933333e+02   3.6301351e-05   6.3504012e-06   2.5404584e-06   1.6467449e-05
  3.9000000e+02   3.5931655e-05   6.2776731e-06   2.5143287e-06   1.6292564e-05
  3.9066667e+02   3.5495677e-05   6.2158727e-06   2.4861201e-06   1.6090273e-05
  3.9133333e+02   3.5159782e-05   6.1521264e-06   2.4595411e-06   1.5914278e-05
  3.9200000e+02   3.4826339e-05   6.0924750e-06   2.4345816e-06   1.5707795e-05
  3.9266667e+02   3.4602729e-05   6.0241164e-06   2.4073409e-06   1.5505666e-05
  3.9333333e+02   3.4179888e-05   5.9714482e-06   2.3848473e-06   1.5321409e-05
  3.9400000e+02   3.3798518e-05   5.9121605e-06   2.3561147e-06   1.5121254e-05
  3.9466667e+02   3.3512310e-05   5.8442762e-06   2.3334939e-06   1.4901471e-05
  3.9533333e+02   3.3240619e-05   5.8026855e-06   2.3093772e-06   1.4761603e-05
  3.9600000e+02   3.2903625e-05   5.7321218e-06   2.2901139e-06   1.4586782e-05
  3.9666667e+02   3.2677931e-05   5.6917491e-06   2.2642462e-06   1.4385774e-05
  3.9733333e+02   3.2276782e-05   5.6247150e-06   2.2410423e-06   1.4197039e-05
  3.9800000e+02   3.2043281e-05   5.5667656e-06   2.2198489e-06   1.4060808e-05
  3.9866667e+02   3.1704096e-05   5.5160196e-06   2.1921289e-06   1.3879637e-05
  3.9933333e+02   3.1442554e-05   5.4690004e-06   2.1753446e-06   1.3703596e-05
  4.0000000e+02   3.1169825e-05   5.4106330e-06   2.1537070e-06   1.3539670e-05
  4.0066667e+02   3.0881398e-05   5.3540767e-06   2.1307179e-06   1.3372772e-05
  4.0133333e+02   3.0532929e-05   5.3142374e-06   2.1113927e-06   1.3208303e-05
  4.0200000e+02   3.0192453e-05   5.2579179e-06   2.0868669e-06   1.3034362e-05
  4.0266667e+02   2.9940701e-05   5.2045195e-06   2.0631811e-06   1.2861945e-05
