     y+              U+              uv+             uu+             vv+             ww+           tau_uv/tau_w    tau_nu/tau_w     tau/tau_w        P+              pp+             up+
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  8.0323416e+01	  1.5925112e+01	 -8.9008225e-01	  4.1178283e+00	  1.1640365e+00	  1.9897671e+00	  8.9008225e-01	  2.8718556e-02	  9.1880080e-01	 -1.1640317e+00	  7.1460890e+00	  6.9787965e-01
  8.2759624e+01	  1.5994125e+01	 -8.8839054e-01	  4.0824705e+00	  1.1660086e+00	  1.9775454e+00	  8.8839054e-01	  2.7946732e-02	  9.1633727e-01	 -1.1660033e+00	  7.0567633e+00	  6.8465314e-01
  8.5230612e+01	  1.6062270e+01	 -8.8662181e-01	  4.0489144e+00	  1.1675125e+00	  1.9651849e+00	  8.8662181e-01	  2.7217655e-02	  9.1383947e-01	 -1.1675065e+00	  6.9685653e+00	  6.7165697e-01
  8.7736287e+01	  1.6129593e+01	 -8.8478118e-01	  4.0170240e+00	  1.1685932e+00	  1.9526981e+00	  8.8478118e-01	  2.6526548e-02	  9.1130773e-01	 -1.1685866e+00	  6.8815697e+00	  6.5891799e-01
  9.0276554e+01	  1.6196134e+01	 -8.8287369e-01	  3.9866578e+00	  1.1692929e+00	  1.9401062e+00	  8.8287369e-01	  2.5868708e-02	  9.0874240e-01	 -1.1692856e+00	  6.7958635e+00	  6.4646530e-01
  9.2851315e+01	  1.6261923e+01	 -8.8090365e-01	  3.9576718e+00	  1.1696499e+00	  1.9274254e+00	  8.8090365e-01	  2.5240330e-02	  9.0614398e-01	 -1.1696418e+00	  6.7115602e+00	  6.3433342e-01
  9.5460475e+01	  1.6326987e+01	 -8.7887455e-01	  3.9299353e+00	  1.1696989e+00	  1.9146720e+00	  8.7887455e-01	  2.4638755e-02	  9.0351330e-01	 -1.1696900e+00	  6.6287692e+00	  6.2255118e-01
  9.8103932e+01	  1.6391350e+01	 -8.7678817e-01	  3.9033236e+00	  1.1694711e+00	  1.9018737e+00	  8.7678817e-01	  2.4062865e-02	  9.0085104e-01	 -1.1694612e+00	  6.5475680e+00	  6.1112597e-01
  1.0078159e+02	  1.6455038e+01	 -8.7464518e-01	  3.8777108e+00	  1.1689930e+00	  1.8890822e+00	  8.7464518e-01	  2.3512643e-02	  8.9815782e-01	 -1.1689821e+00	  6.4679976e+00	  6.0004266e-01
  1.0349334e+02	  1.6518078e+01	 -8.7244799e-01	  3.8529890e+00	  1.1682861e+00	  1.8763666e+00	  8.7244799e-01	  2.2986260e-02	  8.9543425e-01	 -1.1682743e+00	  6.3900516e+00	  5.8927938e-01
  1.0623909e+02	  1.6580492e+01	 -8.7020095e-01	  3.8290795e+00	  1.1673687e+00	  1.8637819e+00	  8.7020095e-01	  2.2480219e-02	  8.9268117e-01	 -1.1673556e+00	  6.3136526e+00	  5.7882772e-01
  1.0901872e+02	  1.6642296e+01	 -8.6790688e-01	  3.8059077e+00	  1.1662566e+00	  1.8513741e+00	  8.6790688e-01	  2.1992630e-02	  8.8989951e-01	 -1.1662423e+00	  6.2386661e+00	  5.6869470e-01
  1.1183214e+02	  1.6703504e+01	 -8.6556699e-01	  3.7833852e+00	  1.1649646e+00	  1.8391911e+00	  8.6556699e-01	  2.1523417e-02	  8.8709041e-01	 -1.1649490e+00	  6.1649379e+00	  5.5889635e-01
  1.1467924e+02	  1.6764136e+01	 -8.6318243e-01	  3.7614317e+00	  1.1635062e+00	  1.8272485e+00	  8.6318243e-01	  2.1072299e-02	  8.8425473e-01	 -1.1634892e+00	  6.0923480e+00	  5.4945575e-01
  1.1755991e+02	  1.6824209e+01	 -8.6075424e-01	  3.7399865e+00	  1.1618933e+00	  1.8155131e+00	  8.6075424e-01	  2.0638858e-02	  8.8139310e-01	 -1.1618748e+00	  6.0208409e+00	  5.4038534e-01
  1.2047404e+02	  1.6883742e+01	 -8.5828233e-01	  3.7189956e+00	  1.1601352e+00	  1.8039373e+00	  8.5828233e-01	  2.0223629e-02	  8.7850596e-01	 -1.1601150e+00	  5.9503898e+00	  5.3168226e-01
  1.2342152e+02	  1.6942761e+01	 -8.5576659e-01	  3.6984091e+00	  1.1582393e+00	  1.7924860e+00	  8.5576659e-01	  1.9827048e-02	  8.7559364e-01	 -1.1582173e+00	  5.8809445e+00	  5.2334749e-01
  1.2640223e+02	  1.7001289e+01	 -8.5320834e-01	  3.6781848e+00	  1.1562126e+00	  1.7811401e+00	  8.5320834e-01	  1.9447974e-02	  8.7265631e-01	 -1.1561887e+00	  5.8124375e+00	  5.1539928e-01
  1.2941607e+02	  1.7059351e+01	 -8.5060870e-01	  3.6582825e+00	  1.1540632e+00	  1.7699100e+00	  8.5060870e-01	  1.9085260e-02	  8.6969396e-01	 -1.1540373e+00	  5.7448650e+00	  5.0786998e-01
  1.3246292e+02	  1.7116968e+01	 -8.4796748e-01	  3.6386581e+00	  1.1517992e+00	  1.7588220e+00	  8.4796748e-01	  1.8738607e-02	  8.6670609e-01	 -1.1517712e+00	  5.6783123e+00	  5.0076545e-01
  1.3554267e+02	  1.7174162e+01	 -8.4528605e-01	  3.6192809e+00	  1.1494275e+00	  1.7478818e+00	  8.4528605e-01	  1.8406041e-02	  8.6369209e-01	 -1.1493973e+00	  5.6128777e+00	  4.9403922e-01
  1.3865519e+02	  1.7230947e+01	 -8.4256738e-01	  3.6001352e+00	  1.1469546e+00	  1.7370756e+00	  8.4256738e-01	  1.8084111e-02	  8.6065149e-01	 -1.1469220e+00	  5.5486101e+00	  4.8762770e-01
  1.4180038e+02	  1.7287329e+01	 -8.3981352e-01	  3.5812095e+00	  1.1443898e+00	  1.7263912e+00	  8.3981352e-01	  1.7770864e-02	  8.5758439e-01	 -1.1443547e+00	  5.4855280e+00	  4.8150629e-01
  1.4497811e+02	  1.7343312e+01	 -8.3702531e-01	  3.5624766e+00	  1.1417454e+00	  1.7158219e+00	  8.3702531e-01	  1.7465750e-02	  8.5449107e-01	 -1.1417076e+00	  5.4236702e+00	  4.7569318e-01
  1.4818825e+02	  1.7398899e+01	 -8.3420397e-01	  3.5439011e+00	  1.1390320e+00	  1.7053549e+00	  8.3420397e-01	  1.7168051e-02	  8.5137202e-01	 -1.1389913e+00	  5.3630636e+00	  4.7020457e-01
  1.5143070e+02	  1.7454092e+01	 -8.3135032e-01	  3.5254595e+00	  1.1362550e+00	  1.6949691e+00	  8.3135032e-01	  1.6877467e-02	  8.4822779e-01	 -1.1362113e+00	  5.3036980e+00	  4.6503836e-01
  1.5470532e+02	  1.7508892e+01	 -8.2846518e-01	  3.5071445e+00	  1.1334150e+00	  1.6846299e+00	  8.2846518e-01	  1.6593936e-02	  8.4505912e-01	 -1.1333682e+00	  5.2455535e+00	  4.6017919e-01
  1.5801199e+02	  1.7563303e+01	 -8.2554950e-01	  3.4889563e+00	  1.1305117e+00	  1.6742940e+00	  8.2554950e-01	  1.6317086e-02	  8.4186659e-01	 -1.1304615e+00	  5.1885996e+00	  4.5560877e-01
  1.6135058e+02	  1.7617326e+01	 -8.2260291e-01	  3.4709182e+00	  1.1275458e+00	  1.6639301e+00	  8.2260291e-01	  1.6047672e-02	  8.3865058e-01	 -1.1274922e+00	  5.1327518e+00	  4.5129119e-01
  1.6472098e+02	  1.7670970e+01	 -8.1962497e-01	  3.4530658e+00	  1.1245194e+00	  1.6535436e+00	  8.1962497e-01	  1.5786111e-02	  8.3541108e-01	 -1.1244621e+00	  5.0778679e+00	  4.4717737e-01
  1.6812305e+02	  1.7724238e+01	 -8.1661753e-01	  3.4354075e+00	  1.1214341e+00	  1.6431735e+00	  8.1661753e-01	  1.5530103e-02	  8.3214763e-01	 -1.1213729e+00	  5.0238126e+00	  4.4325789e-01
  1.7155666e+02	  1.7777127e+01	 -8.1358165e-01	  3.4179135e+00	  1.1182922e+00	  1.6328516e+00	  8.1358165e-01	  1.5277591e-02	  8.2885924e-01	 -1.1182270e+00	  4.9705091e+00	  4.3957407e-01
  1.7502168e+02	  1.7829630e+01	 -8.1051691e-01	  3.4005466e+00	  1.1150967e+00	  1.6225796e+00	  8.1051691e-01	  1.5027876e-02	  8.2554478e-01	 -1.1150273e+00	  4.9179491e+00	  4.3617206e-01
  1.7851799e+02	  1.7881739e+01	 -8.0742253e-01	  3.3832899e+00	  1.1118493e+00	  1.6123431e+00	  8.0742253e-01	  1.4781141e-02	  8.2220367e-01	 -1.1117755e+00	  4.8661532e+00	  4.3308816e-01
  1.8204544e+02	  1.7933451e+01	 -8.0429583e-01	  3.3661330e+00	  1.1085484e+00	  1.6021475e+00	  8.0429583e-01	  1.4539765e-02	  8.1883559e-01	 -1.1084701e+00	  4.8150742e+00	  4.3035049e-01
  1.8560390e+02	  1.7984772e+01	 -8.0113358e-01	  3.3490628e+00	  1.1051890e+00	  1.5920161e+00	  8.0113358e-01	  1.4307037e-02	  8.1544061e-01	 -1.1051058e+00	  4.7645516e+00	  4.2796149e-01
  1.8919325e+02	  1.8035720e+01	 -7.9793562e-01	  3.3320888e+00	  1.1017652e+00	  1.5819524e+00	  7.9793562e-01	  1.4082693e-02	  8.1201831e-01	 -1.1016770e+00	  4.7143901e+00	  4.2589516e-01
  1.9281334e+02	  1.8086301e+01	 -7.9470610e-01	  3.3152378e+00	  1.0982747e+00	  1.5719300e+00	  7.9470610e-01	  1.3862643e-02	  8.0856874e-01	 -1.0981814e+00	  4.6644702e+00	  4.2410834e-01
  1.9646403e+02	  1.8136511e+01	 -7.9144690e-01	  3.2985003e+00	  1.0947211e+00	  1.5619333e+00	  7.9144690e-01	  1.3645177e-02	  8.0509207e-01	 -1.0946225e+00	  4.6147903e+00	  4.2254374e-01
  2.0014520e+02	  1.8186343e+01	 -7.8816009e-01	  3.2818486e+00	  1.0911118e+00	  1.5519809e+00	  7.8816009e-01	  1.3429024e-02	  8.0158911e-01	 -1.0910075e+00	  4.5654005e+00	  4.2113551e-01
  2.0385669e+02	  1.8235781e+01	 -7.8484848e-01	  3.2652551e+00	  1.0874547e+00	  1.5420961e+00	  7.8484848e-01	  1.3212036e-02	  7.9806052e-01	 -1.0873446e+00	  4.5163222e+00	  4.1983970e-01
  2.0759836e+02	  1.8284813e+01	 -7.8150911e-01	  3.2486655e+00	  1.0837571e+00	  1.5323000e+00	  7.8150911e-01	  1.2997235e-02	  7.9450634e-01	 -1.0836411e+00	  4.4675684e+00	  4.1863988e-01
  2.1137009e+02	  1.8333439e+01	 -7.7813659e-01	  3.2320017e+00	  1.0800259e+00	  1.5226286e+00	  7.7813659e-01	  1.2789221e-02	  7.9092582e-01	 -1.0799037e+00	  4.4192227e+00	  4.1752638e-01
