     kx              E+_uu           E+_vv           E+_ww           E+_pp
  1.5050000e+02   5.7785236e-05   4.7687008e-05   5.4655771e-05   2.9457587e-04
  1.5075000e+02   5.7287787e-05   4.7342243e-05   5.4159671e-05   2.9254377e-04
  1.5100000e+02   5.7096746e-05   4.7052038e-05   5.3801747e-05   2.9012182e-04
  1.5125000e+02   5.6526545e-05   4.6792460e-05   5.3382487e-05   2.8917668e-04
  1.5150000e+02   5.6080600e-05   4.6356440e-05   5.3222117e-05   2.8536463e-04
  1.5175000e+02   5.5844551e-05   4.6248675e-05   5.2712127e-05   2.8338886e-04
  1.5200000e+02   5.5496998e-05   4.5806191e-05   5.2529496e-05   2.8135577e-04
  1.5225000e+02   5.5118858e-05   4.5673986e-05   5.2143090e-05   2.7896644e-04
  1.5250000e+02   5.4678433e-05   4.5206702e-05   5.1841970e-05   2.7750239e-04
  1.5275000e+02   5.4249104e-05   4.5030700e-05   5.1360697e-05   2.7524321e-04
  1.5300000e+02   5.4028717e-05   4.4734910e-05   5.0983825e-05   2.7395849e-04
  1.5325000e+02   5.3481682e-05   4.4459147e-05   5.0545979e-05   2.7006776e-04
  1.5350000e+02   5.3276171e-05   4.4191377e-05   5.0367718e-05   2.6804929e-04
  1.5375000e+02   5.2672120e-05   4.3864743e-05   4.9948939e-05   2.6690575e-04
  1.5400000e+02   5.2616485e-05   4.3632858e-05   4.9813714e-05   2.6333218e-04
  1.5425000e+02   5.2118757e-05   4.3377798e-05   4.9308485e-05   2.6191608e-04
  1.5450000e+02   5.1673290e-05   4.3129989e-05   4.9015908e-05   2.5984505e-04
  1.5475000e+02   5.1424914e-05   4.2793264e-05   4.8598215e-05   2.5777060e-04
  1.5500000e+02   5.1080770e-05   4.2571971e-05   4.8387495e-05   2.5545944e-04
  1.5525000e+02   5.0712560e-05   4.2278785e-05   4.8002959e-05   2.5346632e-04
  1.5550000e+02   5.0386466e-05   4.1942773e-05   4.7778161e-05   2.5196797e-04
  1.5575000e+02   4.9886518e-05   4.1789221e-05   4.7349092e-05   2.4958369e-04
  1.5600000e+02   4.9606786e-05   4.1554284e-05   4.7078087e-05   2.4762594e-04
  1.5625000e+02   4.9368419e-05   4.1236723e-05   4.6687865e-05   2.4600443e-04
  1.5650000e+02   4.8974517e-05   4.0906659e-05   4.6566564e-05   2.4366581e-04
  1.5675000e+02   4.8575570e-05   4.0734211e-05   4.6297527e-05   2.4158998e-04
  1.5700000e+02   4.8406123e-05   4.0570198e-05   4.5733497e-05   2.4084971e-04
  1.5725000e+02   4.8087201e-05   4.0174570e-05   4.5532384e-05   2.3891683e-04
  1.5750000e+02   4.7634536e-05   3.9931338e-05   4.5314896e-05   2.3652102e-04
  1.5775000e+02   4.7271996e-05   3.9748220e-05   4.4937381e-05   2.3557533e-04
  1.5800000e+02   4.7013860e-05   3.9455131e-05   4.4703977e-05   2.3294490e-04
  1.5825000e+02   4.6714203e-05   3.9262994e-05   4.4359626e-05   2.3094210e-04
  1.5850000e+02   4.6464967e-05   3.9064535e-05   4.4120289e-05   2.2971066e-04
  1.5875000e+02   4.6124600e-05   3.8751922e-05   4.3903953e-05   2.2694737e-04
  1.5900000e+02   4.5843531e-05   3.8597079e-05   4.3544075e-05   2.2527266e-04
  1.5925000e+02   4.5476209e-05   3.8263020e-05   4.3344302e-05   2.2293303e-04
  1.5950000e+02   4.4973429e-05   3.8096684e-05   4.3010696e-05   2.2268980e-04
  1.5975000e+02   4.4851247e-05   3.7724230e-05   4.2673166e-05   2.1976714e-04
  1.6000000e+02   4.4530448e-05   3.7567428e-05   4.2430985e-05   2.1861919e-04
  1.6025000e+02   4.4354987e-05   3.7354098e-05   4.2197382e-05   2.1642676e-04
  1.6050000e+02   4.3991845e-05   3.7193754e-05   4.1894420e-05   2.1603571e-04
  1.6075000e+02   4.3813847e-05   3.6947919e-05   4.1613024e-05   2.1405178e-04
  1.6100000e+02   4.3424923e-05   3.6687303e-05   4.1358495e-05   2.1186628e-04
  1.6125000e+02   4.3216590e-05   3.6541972e-05   4.0953946e-05   2.1051535e-04
  1.6150000e+02   4.2848409e-05   3.6244437e-05   4.0726604e-05   2.0859612e-04
  1.6175000e+02   4.2510574e-05   3.6076332e-05   4.0567789e-05   2.0736485e-04
  1.6200000e+02   4.2366758e-05   3.5757675e-05   4.0275482e-05   2.0534000e-04
  1.6225000e+02   4.2015306e-05   3.5524353e-05   3.9937477e-05   2.0397623e-04
  1.6250000e+02   4.1712913e-05   3.5350414e-05   3.9865139e-05   2.0159491e-04
  1.6275000e+02   4.1467129e-05   3.5140943e-05   3.9607889e-05   2.0057264e-04
  1.6300000e+02   4.1093277e-05   3.5022175e-05   3.9400470e-05   1.9961849e-04
  1.6325000e+02   4.0954378e-05   3.4808914e-05   3.9006943e-05   1.9829465e-04
  1.6350000e+02   4.0698991e-05   3.4526978e-05   3.8894516e-05   1.9629962e-04
  1.6375000e+02   4.0380688e-05   3.4347662e-05   3.8513090e-05   1.9466656e-04
  1.6400000e+02   4.0176016e-05   3.4099768e-05   3.8454751e-05   1.9287933e-04
  1.6425000e+02   3.9868887e-05   3.3905141e-05   3.7977802e-05   1.9242145e-04
  1.6450000e+02   3.9644233e-05   3.3725967e-05   3.7899504e-05   1.9077714e-04
  1.6475000e+02   3.9450432e-05   3.3470268e-05   3.7719569e-05   1.8900207e-04
  1.6500000e+02   3.9126196e-05   3.3356766e-05   3.7289325e-05   1.8726785e-04
  1.6525000e+02   3.8856083e-05   3.3130400e-05   3.7148590e-05   1.8551145e-04
  1.6550000e+02   3.8572877e-05   3.2933824e-05   3.6959612e-05   1.8481855e-04
  1.6575000e+02   3.8333300e-05   3.2713275e-05   3.6668396e-05   1.8261248e-04
  1.6600000e+02   3.8046546e-05   3.2607611e-05   3.6413163e-05   1.8184195e-04
  1.6625000e+02   3.7870435e-05   3.2320740e-05   3.6174460e-05   1.8013836e-04
  1.6650000e+02   3.7556881e-05   3.2250013e-05   3.5978302e-05   1.7891951e-04
  1.6675000e+02   3.7295529e-05   3.1963075e-05   3.5838525e-05   1.7708439e-04
  1.6700000e+02   3.7069421e-05   3.1765904e-05   3.5428560e-05   1.7636670e-04
  1.6725000e+02   3.6772124e-05   3.1578514e-05   3.5339893e-05   1.7474883e-04
  1.6750000e+02   3.6634452e-05   3.1402028e-05   3.5194630e-05   1.7331735e-04
  1.6775000e+02   3.6495896e-05   3.1205957e-05   3.4918437e-05   1.7236264e-04
  1.6800000e+02   3.6187077e-05   3.1005007e-05   3.4671990e-05   1.7062216e-04
  1.6825000e+02   3.6011154e-05   3.0889455e-05   3.4488710e-05   1.6966734e-04
  1.6850000e+02   3.5747286e-05   3.0619378e-05   3.4169420e-05   1.6870573e-04
  1.6875000e+02   3.5543066e-05   3.0595698e-05   3.4027829e-05   1.6725875e-04
  1.6900000e+02   3.5275314e-05   3.0339133e-05   3.3985684e-05   1.6590658e-04
  1.6925000e+02   3.5128691e-05   3.0127421e-05   3.3748716e-05   1.6445187e-04
  1.6950000e+02   3.4788315e-05   2.9946483e-05   3.3497466e-05   1.6291462e-04
  1.6975000e+02   3.4717774e-05   2.9774271e-05   3.3250028e-05   1.6207711e-04
  1.7000000e+02   3.4425958e-05   2.9592417e-05   3.3077125e-05   1.6057691e-04
  1.7025000e+02   3.4128544e-05   2.9410629e-05   3.2885865e-05   1.5996642e-04
  1.7050000e+02   3.4001726e-05   2.9281024e-05   3.2622412e-05   1.5811812e-04
  1.7075000e+02   3.3720309e-05   2.9059831e-05   3.2366574e-05   1.5724527e-04
  1.7100000e+02   3.3572586e-05   2.8972484e-05   3.2261851e-05   1.5659626e-04
  1.7125000e+02   3.3289129e-05   2.8764087e-05   3.1999304e-05   1.5507723e-04
  1.7150000e+02   3.3099532e-05   2.8662172e-05   3.1928604e-05   1.5402715e-04
  1.7175000e+02   3.2902263e-05   2.8440864e-05   3.1624253e-05   1.5259581e-04
  1.7200000e+02   3.2718178e-05   2.8372852e-05   3.1422334e-05   1.5162340e-04
  1.7225000e+02   3.2553792e-05   2.8093502e-05   3.1327447e-05   1.5063923e-04
  1.7250000e+02   3.2299549e-05   2.7966217e-05   3.1078347e-05   1.4901034e-04
  1.7275000e+02   3.2079520e-05   2.7843642e-05   3.0842009e-05   1.4828022e-04
  1.7300000e+02   3.1911394e-05   2.7611392e-05   3.0726313e-05   1.4695431e-04
  1.7325000e+02   3.1700777e-05   2.7535800e-05   3.0562011e-05   1.4640614e-04
  1.7350000e+02   3.1509667e-05   2.7284001e-05   3.0395119e-05   1.4500956e-04
  1.7375000e+02   3.1279910e-05   2.7229592e-05   3.0248274e-05   1.4414287e-04
  1.7400000e+02   3.1094194e-05   2.6991419e-05   2.9996179e-05   1.4256404e-04
  1.7425000e+02   3.0901878e-05   2.6883241e-05   2.9875371e-05   1.4198200e-04
  1.7450000e+02   3.0768737e-05   2.6727943e-05   2.9754937e-05   1.4027901e-04
  1.7475000e+02   3.0469381e-05   2.6611034e-05   2.9515007e-05   1.3954663e-04
  1.7500000e+02   3.0365717e-05   2.6399098e-05   2.9388802e-05   1.3831672e-04
  1.7525000e+02   3.0194206e-05   2.6295719e-05   2.9108374e-05   1.3711782e-04
  1.7550000e+02   3.0000121e-05   2.6146067e-05   2.9057050e-05   1.3665944e-04
  1.7575000e+02   2.9808028e-05   2.5958586e-05   2.8802263e-05   1.3543729e-04
  1.7600000e+02   2.9625883e-05   2.5759068e-05   2.8695321e-05   1.3437672e-04
  1.7625000e+02   2.9453044e-05   2.5654206e-05   2.8497950e-05   1.3334624e-04
  1.7650000e+02   2.9235100e-05   2.5523534e-05   2.8334408e-05   1.3224994e-04
  1.7675000e+02   2.9082928e-05   2.5364309e-05   2.8220929e-05   1.3121268e-04
  1.7700000e+02   2.8866308e-05   2.5277933e-05   2.7984090e-05   1.3055201e-04
  1.7725000e+02   2.8754823e-05   2.5124281e-05   2.7787297e-05   1.2958040e-04
  1.7750000e+02   2.8560075e-05   2.4966709e-05   2.7722598e-05   1.2838363e-04
  1.7775000e+02   2.8403268e-05   2.4873703e-05   2.7541079e-05   1.2788807e-04
  1.7800000e+02   2.8243200e-05   2.4701981e-05   2.7384152e-05   1.2693324e-04
  1.7825000e+02   2.8069252e-05   2.4550704e-05   2.7295982e-05   1.2586046e-04
  1.7850000e+02   2.7852589e-05   2.4420393e-05   2.6991102e-05   1.2486069e-04
  1.7875000e+02   2.7714973e-05   2.4271851e-05   2.6837237e-05   1.2358166e-04
  1.7900000e+02   2.7618840e-05   2.4127099e-05   2.6782015e-05   1.2316451e-04
  1.7925000e+02   2.7449064e-05   2.4067803e-05   2.6621744e-05   1.2197342e-04
  1.7950000e+02   2.7319458e-05   2.3822504e-05   2.6392051e-05   1.2153388e-04
  1.7975000e+02   2.7044668e-05   2.3772910e-05   2.6267180e-05   1.2017380e-04
  1.8000000e+02   2.6890431e-05   2.3697711e-05   2.6106838e-05   1.1972571e-04
  1.8025000e+02   2.6766712e-05   2.3536648e-05   2.6012761e-05   1.1885290e-04
  1.8050000e+02   2.6574032e-05   2.3414676e-05   2.5878852e-05   1.1730225e-04
  1.8075000e+02   2.6439096e-05   2.3270739e-05   2.5740565e-05   1.1701688e-04
  1.8100000e+02   2.6336231e-05   2.3187054e-05   2.5561074e-05   1.1589535e-04
  1.8125000e+02   2.6119204e-05   2.3018045e-05   2.5365616e-05   1.1498990e-04
  1.8150000e+02   2.6031859e-05   2.2881344e-05   2.5375370e-05   1.1431241e-04
  1.8175000e+02   2.5856022e-05   2.2801354e-05   2.5099976e-05   1.1357634e-04
  1.8200000e+02   2.5625417e-05   2.2694571e-05   2.5034268e-05   1.1304551e-04
  1.8225000e+02   2.5514313e-05   2.2523268e-05   2.4805355e-05   1.1211647e-04
  1.8250000e+02   2.5374098e-05   2.2424401e-05   2.4669523e-05   1.1137206e-04
  1.8275000e+02   2.5261190e-05   2.2299699e-05   2.4546589e-05   1.1043243e-04
  1.8300000e+02   2.5059992e-05   2.2180770e-05   2.4499349e-05   1.0963188e-04
  1.8325000e+02   2.4907094e-05   2.2059497e-05   2.4293172e-05   1.0880495e-04
  1.8350000e+02   2.4839655e-05   2.1888502e-05   2.4209757e-05   1.0772206e-04
  1.8375000e+02   2.4647607e-05   2.1797871e-05   2.4068123e-05   1.0715662e-04
  1.8400000e+02   2.4505739e-05   2.1650533e-05   2.3936798e-05   1.0624613e-04
  1.8425000e+02   2.4396548e-05   2.1560533e-05   2.3789078e-05   1.0580095e-04
  1.8450000e+02   2.4261546e-05   2.1462827e-05   2.3639986e-05   1.0459866e-04
  1.8475000e+02   2.4123795e-05   2.1363720e-05   2.3534658e-05   1.0379217e-04
  1.8500000e+02   2.3996441e-05   2.1230074e-05   2.3403614e-05   1.0327568e-04
  1.8525000e+02   2.3826443e-05   2.1114817e-05   2.3226401e-05   1.0235899e-04
  1.8550000e+02   2.3707358e-05   2.0962711e-05   2.3202380e-05   1.0169198e-04
  1.8575000e+02   2.3579205e-05   2.0929380e-05   2.3017117e-05   1.0108572e-04
  1.8600000e+02   2.3389167e-05   2.0762167e-05   2.2921257e-05   1.0032785e-04
  1.8625000e+02   2.3320634e-05   2.0691888e-05   2.2800132e-05   9.9676549e-05
  1.8650000e+02   2.3143610e-05   2.0508248e-05   2.2662799e-05   9.8744499e-05
  1.8675000e+02   2.3053031e-05   2.0483897e-05   2.2514817e-05   9.8342126e-05
  1.8700000e+02   2.2920389e-05   2.0391910e-05   2.2426367e-05   9.7385053e-05
  1.8725000e+02   2.2759475e-05   2.0264548e-05   2.2299920e-05   9.6738343e-05
  1.8750000e+02   2.2648089e-05   2.0175059e-05   2.2166479e-05   9.6283713e-05
  1.8775000e+02   2.2473449e-05   2.0003553e-05   2.2014667e-05   9.5063596e-05
  1.8800000e+02   2.2366801e-05   1.9910848e-05   2.1908118e-05   9.4695271e-05
  1.8825000e+02   2.2292906e-05   1.9838374e-05   2.1791536e-05   9.4100205e-05
  1.8850000e+02   2.2137418e-05   1.9694329e-05   2.1715844e-05   9.3431875e-05
  1.8875000e+02   2.2027563e-05   1.9633850e-05   2.1584042e-05   9.2715033e-05
  1.8900000e+02   2.1928540e-05   1.9540624e-05   2.1507374e-05   9.2182850e-05
  1.8925000e+02   2.1812156e-05   1.9435218e-05   2.1326857e-05   9.1189319e-05
  1.8950000e+02   2.1668250e-05   1.9343408e-05   2.1264642e-05   9.0403783e-05
  1.8975000e+02   2.1576593e-05   1.9241264e-05   2.1127183e-05   9.0191741e-05
  1.9000000e+02   2.1458228e-05   1.9152887e-05   2.1063103e-05   8.9670710e-05
  1.9025000e+02   2.1324068e-05   1.9041199e-05   2.0965118e-05   8.8499202e-05
  1.9050000e+02   2.1210181e-05   1.8975725e-05   2.0814851e-05   8.8140430e-05
  1.9075000e+02   2.1109714e-05   1.8867593e-05   2.0704290e-05   8.7346138e-05
  1.9100000e+02   2.0997110e-05   1.8742791e-05   2.0569729e-05   8.6868829e-05
  1.9125000e+02   2.0869876e-05   1.8676848e-05   2.0493274e-05   8.6458630e-05
  1.9150000e+02   2.0745812e-05   1.8557457e-05   2.0450200e-05   8.5774129e-05
  1.9175000e+02   2.0654367e-05   1.8481155e-05   2.0274435e-05   8.5324971e-05
  1.9200000e+02   2.0566810e-05   1.8368991e-05   2.0222418e-05   8.4205613e-05
  1.9225000e+02   2.0474555e-05   1.8327769e-05   2.0155398e-05   8.3900266e-05
  1.9250000e+02   2.0314417e-05   1.8232942e-05   2.0005402e-05   8.3429264e-05
  1.9275000e+02   2.0211499e-05   1.8126304e-05   1.9963933e-05   8.2586637e-05
  1.9300000e+02   2.0161483e-05   1.7991652e-05   1.9842475e-05   8.2164004e-05
  1.9325000e+02   2.0017579e-05   1.7913718e-05   1.9644529e-05   8.1431311e-05
  1.9350000e+02   1.9884886e-05   1.7793846e-05   1.9630598e-05   8.0878752e-05
  1.9375000e+02   1.9805506e-05   1.7729974e-05   1.9543367e-05   8.0382942e-05
  1.9400000e+02   1.9709984e-05   1.7676271e-05   1.9382325e-05   7.9747591e-05
  1.9425000e+02   1.9589875e-05   1.7577200e-05   1.9298195e-05   7.9324508e-05
  1.9450000e+02   1.9480665e-05   1.7475823e-05   1.9225982e-05   7.8818956e-05
  1.9475000e+02   1.9376655e-05   1.7410024e-05   1.9161564e-05   7.7991677e-05
  1.9500000e+02   1.9300099e-05   1.7329124e-05   1.9051671e-05   7.7513337e-05
  1.9525000e+02   1.9191708e-05   1.7261951e-05   1.8935278e-05   7.7223443e-05
  1.9550000e+02   1.9074806e-05   1.7122634e-05   1.8794512e-05   7.6223037e-05
  1.9575000e+02   1.9009749e-05   1.7068863e-05   1.8738593e-05   7.5872781e-05
  1.9600000e+02   1.8906973e-05   1.6977284e-05   1.8663989e-05   7.5562973e-05
  1.9625000e+02   1.8801390e-05   1.6902633e-05   1.8529452e-05   7.4849020e-05
  1.9650000e+02   1.8707783e-05   1.6877310e-05   1.8506991e-05   7.4533056e-05
  1.9675000e+02   1.8620113e-05   1.6715345e-05   1.8382223e-05   7.3575978e-05
  1.9700000e+02   1.8524363e-05   1.6632773e-05   1.8269883e-05   7.3145869e-05
  1.9725000e+02   1.8413860e-05   1.6614462e-05   1.8241550e-05   7.2778681e-05
  1.9750000e+02   1.8303441e-05   1.6527944e-05   1.8106765e-05   7.2155632e-05
  1.9775000e+02   1.8258987e-05   1.6432118e-05   1.8059825e-05   7.1513872e-05
  1.9800000e+02   1.8142516e-05   1.6337986e-05   1.7934887e-05   7.1105922e-05
  1.9825000e+02   1.8085914e-05   1.6256773e-05   1.7891303e-05   7.0756064e-05
  1.9850000e+02   1.7977728e-05   1.6194513e-05   1.7730822e-05   7.0077429e-05
  1.9875000e+02   1.7880934e-05   1.6118933e-05   1.7696715e-05   6.9804344e-05
  1.9900000e+02   1.7804825e-05   1.6052310e-05   1.7619693e-05   6.9076979e-05
  1.9925000e+02   1.7702045e-05   1.5967997e-05   1.7511844e-05   6.8678986e-05
  1.9950000e+02   1.7652498e-05   1.5918363e-05   1.7474168e-05   6.8179441e-05
  1.9975000e+02   1.7569097e-05   1.5849972e-05   1.7383628e-05   6.7633202e-05
  2.0000000e+02   1.7471028e-05   1.5740410e-05   1.7304636e-05   6.6926910e-05
  2.0025000e+02   1.7363099e-05   1.5713049e-05   1.7180233e-05   6.6595151e-05
  2.0050000e+02   1.7266773e-05   1.5568429e-05   1.7115083e-05   6.6232123e-05
  2.0075000e+02   1.7175811e-05   1.5530268e-05   1.7038758e-05   6.5692401e-05
  2.0100000e+02   1.7118818e-05   1.5494646e-05   1.6944918e-05   6.5319685e-05
  2.0125000e+02   1.7040486e-05   1.5398445e-05   1.6884628e-05   6.4907019e-05
  2.0150000e+02   1.6946195e-05   1.5361018e-05   1.6781099e-05   6.4557176e-05
  2.0175000e+02   1.6834312e-05   1.5264747e-05   1.6690486e-05   6.4059441e-05
  2.0200000e+02   1.6792849e-05   1.5203354e-05   1.6654785e-05   6.3661220e-05
  2.0225000e+02   1.6687738e-05   1.5134349e-05   1.6520328e-05   6.2929595e-05
  2.0250000e+02   1.6658674e-05   1.5036539e-05   1.6479972e-05   6.2627271e-05
  2.0275000e+02   1.6547266e-05   1.5016361e-05   1.6411237e-05   6.2348071e-05
  2.0300000e+02   1.6447788e-05   1.4901462e-05   1.6353961e-05   6.1734204e-05
  2.0325000e+02   1.6405110e-05   1.4835321e-05   1.6277060e-05   6.1559112e-05
  2.0350000e+02   1.6317333e-05   1.4776285e-05   1.6195823e-05   6.0687800e-05
  2.0375000e+02   1.6236128e-05   1.4703287e-05   1.6156877e-05   6.0378740e-05
  2.0400000e+02   1.6197056e-05   1.4695149e-05   1.6032013e-05   6.0192298e-05
  2.0425000e+02   1.6085578e-05   1.4597155e-05   1.5979624e-05   5.9661698e-05
  2.0450000e+02   1.6042360e-05   1.4534839e-05   1.5910641e-05   5.9043468e-05
  2.0475000e+02   1.5959146e-05   1.4459571e-05   1.5836760e-05   5.8902414e-05
  2.0500000e+02   1.5839038e-05   1.4396782e-05   1.5744464e-05   5.8545802e-05
  2.0525000e+02   1.5816395e-05   1.4352083e-05   1.5729641e-05   5.8070963e-05
  2.0550000e+02   1.5731547e-05   1.4279309e-05   1.5585389e-05   5.7653595e-05
  2.0575000e+02   1.5648747e-05   1.4191440e-05   1.5532734e-05   5.7148179e-05
  2.0600000e+02   1.5610685e-05   1.4171602e-05   1.5479551e-05   5.6740012e-05
  2.0625000e+02   1.5518704e-05   1.4126837e-05   1.5415883e-05   5.6619605e-05
  2.0650000e+02   1.5439924e-05   1.4043295e-05   1.5325321e-05   5.5831593e-05
  2.0675000e+02   1.5385502e-05   1.3970204e-05   1.5293097e-05   5.5485941e-05
  2.0700000e+02   1.5308061e-05   1.3954818e-05   1.5204115e-05   5.5273267e-05
  2.0725000e+02   1.5257010e-05   1.3865095e-05   1.5185195e-05   5.4836366e-05
  2.0750000e+02   1.5190736e-05   1.3819620e-05   1.5069009e-05   5.4455774e-05
  2.0775000e+02   1.5139371e-05   1.3727038e-05   1.5052020e-05   5.4037078e-05
  2.0800000e+02   1.5033832e-05   1.3695415e-05   1.4974869e-05   5.3575138e-05
  2.0825000e+02   1.4976539e-05   1.3639221e-05   1.4865767e-05   5.3263161e-05
  2.0850000e+02   1.4923793e-05   1.3601710e-05   1.4771301e-05   5.2889906e-05
  2.0875000e+02   1.4860237e-05   1.3497284e-05   1.4739688e-05   5.2748548e-05
  2.0900000e+02   1.4807626e-05   1.3473384e-05   1.4699944e-05   5.2227321e-05
  2.0925000e+02   1.4728898e-05   1.3427167e-05   1.4662867e-05   5.1815635e-05
  2.0950000e+02   1.4657504e-05   1.3367204e-05   1.4610247e-05   5.1513466e-05
  2.0975000e+02   1.4612583e-05   1.3322738e-05   1.4518732e-05   5.1131130e-05
  2.1000000e+02   1.4544863e-05   1.3228710e-05   1.4458215e-05   5.0863476e-05
  2.1025000e+02   1.4480010e-05   1.3202412e-05   1.4386222e-05   5.0382301e-05
  2.1050000e+02   1.4429806e-05   1.3158577e-05   1.4325372e-05   5.0171732e-05
  2.1075000e+02   1.4375675e-05   1.3106962e-05   1.4288946e-05   4.9776855e-05
  2.1100000e+02   1.4313842e-05   1.3035109e-05   1.4248385e-05   4.9352103e-05
  2.1125000e+02   1.4251883e-05   1.2985950e-05   1.4158363e-05   4.8968590e-05
  2.1150000e+02   1.4218371e-05   1.2935464e-05   1.4094346e-05   4.8800448e-05
  2.1175000e+02   1.4127171e-05   1.2894316e-05   1.4048128e-05   4.8436020e-05
  2.1200000e+02   1.4076914e-05   1.2848936e-05   1.3989893e-05   4.8077649e-05
  2.1225000e+02   1.4036163e-05   1.2790954e-05   1.3936295e-05   4.7649417e-05
  2.1250000e+02   1.4005566e-05   1.2721977e-05   1.3861112e-05   4.7331002e-05
  2.1275000e+02   1.3913285e-05   1.2687732e-05   1.3826534e-05   4.7035717e-05
  2.1300000e+02   1.3860451e-05   1.2627897e-05   1.3769915e-05   4.6690410e-05
  2.1325000e+02   1.3805020e-05   1.2579524e-05   1.3736037e-05   4.6451368e-05
  2.1350000e+02   1.3763195e-05   1.2547781e-05   1.3646867e-05   4.6024408e-05
  2.1375000e+02   1.3703022e-05   1.2477772e-05   1.3598328e-05   4.5634943e-05
  2.1400000e+02   1.3685497e-05   1.2440796e-05   1.3542524e-05   4.5444415e-05
  2.1425000e+02   1.3591768e-05   1.2395104e-05   1.3506915e-05   4.5069424e-05
  2.1450000e+02   1.3547110e-05   1.2331943e-05   1.3406610e-05   4.4748190e-05
  2.1475000e+02   1.3471291e-05   1.2299600e-05   1.3365807e-05   4.4462762e-05
  2.1500000e+02   1.3455171e-05   1.2270060e-05   1.3327368e-05   4.4170088e-05
  2.1525000e+02   1.3373792e-05   1.2216665e-05   1.3319937e-05   4.3675589e-05
  2.1550000e+02   1.3335742e-05   1.2167176e-05   1.3218722e-05   4.3607148e-05
  2.1575000e+02   1.3293748e-05   1.2117050e-05   1.3223751e-05   4.3303196e-05
  2.1600000e+02   1.3263670e-05   1.2063656e-05   1.3119516e-05   4.3084394e-05
  2.1625000e+02   1.3191967e-05   1.2004366e-05   1.3103000e-05   4.2620692e-05
  2.1650000e+02   1.3166395e-05   1.1970988e-05   1.3055308e-05   4.2408047e-05
  2.1675000e+02   1.3120830e-05   1.1963188e-05   1.2957041e-05   4.1992624e-05
  2.1700000e+02   1.3054585e-05   1.1884506e-05   1.2928198e-05   4.1782771e-05
  2.1725000e+02   1.3015585e-05   1.1828208e-05   1.2860703e-05   4.1405931e-05
  2.1750000e+02   1.2932900e-05   1.1820282e-05   1.2820688e-05   4.1131531e-05
  2.1775000e+02   1.2942049e-05   1.1754416e-05   1.2812541e-05   4.0808458e-05
  2.1800000e+02   1.2874409e-05   1.1725809e-05   1.2759863e-05   4.0602983e-05
  2.1825000e+02   1.2843362e-05   1.1693797e-05   1.2700050e-05   4.0242882e-05
  2.1850000e+02   1.2795466e-05   1.1653529e-05   1.2643471e-05   4.0096251e-05
  2.1875000e+02   1.2759318e-05   1.1602708e-05   1.2586673e-05   3.9844326e-05
  2.1900000e+02   1.2697822e-05   1.1544983e-05   1.2552039e-05   3.9454398e-05
  2.1925000e+02   1.2663589e-05   1.1531363e-05   1.2531539e-05   3.9125561e-05
  2.1950000e+02   1.2633389e-05   1.1461526e-05   1.2466244e-05   3.8904358e-05
  2.1975000e+02   1.2573396e-05   1.1444731e-05   1.2391147e-05   3.8602695e-05
  2.2000000e+02   1.2543506e-05   1.1418646e-05   1.2380798e-05   3.8311597e-05
  2.2025000e+02   1.2509709e-05   1.1373492e-05   1.2318340e-05   3.8057738e-05
  2.2050000e+02   1.2452733e-05   1.1344478e-05   1.2276648e-05   3.7904519e-05
  2.2075000e+02   1.2435505e-05   1.1323017e-05   1.2241029e-05   3.7608943e-05
  2.2100000e+02   1.2375516e-05   1.1256092e-05   1.2198763e-05   3.7272045e-05
  2.2125000e+02   1.2341457e-05   1.1210217e-05   1.2174757e-05   3.7050190e-05
  2.2150000e+02   1.2293763e-05   1.1174406e-05   1.2138370e-05   3.6772222e-05
  2.2175000e+02   1.2272031e-05   1.1156689e-05   1.2093611e-05   3.6485185e-05
  2.2200000e+02   1.2229263e-05   1.1102643e-05   1.2019012e-05   3.6315470e-05
  2.2225000e+02   1.2198015e-05   1.1071959e-05   1.1996860e-05   3.6023119e-05
  2.2250000e+02   1.2156005e-05   1.1041805e-05   1.1966156e-05   3.5832866e-05
  2.2275000e+02   1.2133748e-05   1.1007143e-05   1.1934873e-05   3.5558375e-05
  2.2300000e+02   1.2114977e-05   1.0986271e-05   1.1892267e-05   3.5285597e-05
  2.2325000e+02   1.2073181e-05   1.0920654e-05   1.1836207e-05   3.4953916e-05
  2.2350000e+02   1.2035785e-05   1.0914787e-05   1.1793184e-05   3.4805303e-05
  2.2375000e+02   1.2003728e-05   1.0855643e-05   1.1759542e-05   3.4464276e-05
  2.2400000e+02   1.1947663e-05   1.0846493e-05   1.1736864e-05   3.4352675e-05
  2.2425000e+02   1.1938043e-05   1.0795827e-05   1.1697839e-05   3.4095654e-05
  2.2450000e+02   1.1927105e-05   1.0753611e-05   1.1660679e-05   3.3749567e-05
  2.2475000e+02   1.1874436e-05   1.0751551e-05   1.1625340e-05   3.3560985e-05
  2.2500000e+02   1.1850928e-05   1.0717402e-05   1.1588335e-05   3.3376193e-05
  2.2525000e+02   1.1802030e-05   1.0667591e-05   1.1577130e-05   3.3012414e-05
  2.2550000e+02   1.1794486e-05   1.0628921e-05   1.1512313e-05   3.2854061e-05
  2.2575000e+02   1.1745589e-05   1.0633982e-05   1.1459708e-05   3.2660759e-05
  2.2600000e+02   1.1716339e-05   1.0572809e-05   1.1445360e-05   3.2420241e-05
