     kx              E+_uu           E+_vv           E+_ww           E+_pp
  7.5500000e+01   7.2673679e-05   1.5895995e-04   1.6173986e-04   2.2564563e-04
  7.5750000e+01   7.1358790e-05   1.5734582e-04   1.5840138e-04   2.2220206e-04
  7.6000000e+01   7.0080904e-05   1.5623705e-04   1.5856998e-04   2.2054757e-04
  7.6250000e+01   6.9992498e-05   1.5371213e-04   1.5544280e-04   2.1718318e-04
  7.6500000e+01   6.8615522e-05   1.5100753e-04   1.5419953e-04   2.1518010e-04
  7.6750000e+01   6.7963105e-05   1.4927222e-04   1.5179548e-04   2.1159648e-04
  7.7000000e+01   6.7128875e-05   1.4700499e-04   1.5033475e-04   2.0868976e-04
  7.7250000e+01   6.6337970e-05   1.4722547e-04   1.5001147e-04   2.0469169e-04
  7.7500000e+01   6.5588703e-05   1.4584426e-04   1.4720615e-04   2.0374174e-04
  7.7750000e+01   6.4751285e-05   1.4405537e-04   1.4402318e-04   2.0199531e-04
  7.8000000e+01   6.3701552e-05   1.4220553e-04   1.4351482e-04   1.9673639e-04
  7.8250000e+01   6.3312642e-05   1.4018780e-04   1.4225186e-04   1.9473751e-04
  7.8500000e+01   6.2201159e-05   1.3985511e-04   1.4122435e-04   1.9314443e-04
  7.8750000e+01   6.1572522e-05   1.3740876e-04   1.3949476e-04   1.8889642e-04
  7.9000000e+01   6.0897371e-05   1.3500925e-04   1.3755280e-04   1.8712343e-04
  7.9250000e+01   6.0234418e-05   1.3577953e-04   1.3729182e-04   1.8401521e-04
  7.9500000e+01   5.9837163e-05   1.3250035e-04   1.3398958e-04   1.8359730e-04
  7.9750000e+01   5.8660108e-05   1.3067291e-04   1.3212627e-04   1.7885287e-04
  8.0000000e+01   5.7957691e-05   1.2982995e-04   1.3129859e-04   1.7725462e-04
  8.0250000e+01   5.7670454e-05   1.2932341e-04   1.2873108e-04   1.7518896e-04
  8.0500000e+01   5.6905140e-05   1.2783324e-04   1.2967452e-04   1.7190269e-04
  8.0750000e+01   5.5529225e-05   1.2618135e-04   1.2702413e-04   1.7121643e-04
  8.1000000e+01   5.5284794e-05   1.2399216e-04   1.2700023e-04   1.6826267e-04
  8.1250000e+01   5.4969751e-05   1.2270328e-04   1.2399317e-04   1.6710602e-04
  8.1500000e+01   5.3994654e-05   1.2200860e-04   1.2262896e-04   1.6369190e-04
  8.1750000e+01   5.3609708e-05   1.1970556e-04   1.2236400e-04   1.6303437e-04
  8.2000000e+01   5.2668263e-05   1.1960947e-04   1.2171088e-04   1.6115529e-04
  8.2250000e+01   5.2202211e-05   1.1826155e-04   1.1832039e-04   1.5859700e-04
  8.2500000e+01   5.1356494e-05   1.1644875e-04   1.1745561e-04   1.5736021e-04
  8.2750000e+01   5.0911718e-05   1.1560222e-04   1.1655023e-04   1.5450030e-04
  8.3000000e+01   5.0894604e-05   1.1433364e-04   1.1614728e-04   1.5200548e-04
  8.3250000e+01   4.9643317e-05   1.1280456e-04   1.1430878e-04   1.4843035e-04
  8.3500000e+01   4.9094063e-05   1.1177437e-04   1.1121294e-04   1.4874671e-04
  8.3750000e+01   4.8585802e-05   1.1045350e-04   1.1251441e-04   1.4668971e-04
  8.4000000e+01   4.8063851e-05   1.0856738e-04   1.1151791e-04   1.4307140e-04
  8.4250000e+01   4.7711258e-05   1.0831644e-04   1.0860056e-04   1.4275315e-04
  8.4500000e+01   4.7185567e-05   1.0737374e-04   1.0809859e-04   1.4087008e-04
  8.4750000e+01   4.6423855e-05   1.0567336e-04   1.0717218e-04   1.3895214e-04
  8.5000000e+01   4.5847092e-05   1.0398238e-04   1.0604496e-04   1.3640746e-04
  8.5250000e+01   4.5488941e-05   1.0326467e-04   1.0465674e-04   1.3519253e-04
  8.5500000e+01   4.4843351e-05   1.0336884e-04   1.0416364e-04   1.3429625e-04
  8.5750000e+01   4.4228715e-05   1.0189033e-04   1.0217124e-04   1.3095771e-04
  8.6000000e+01   4.3708435e-05   9.9539420e-05   1.0196931e-04   1.2806820e-04
  8.6250000e+01   4.3316199e-05   9.8531078e-05   1.0148833e-04   1.2828303e-04
  8.6500000e+01   4.2669915e-05   9.8878273e-05   9.9355833e-05   1.2646683e-04
  8.6750000e+01   4.2257861e-05   9.7253488e-05   9.8105183e-05   1.2486997e-04
  8.7000000e+01   4.1720433e-05   9.6190436e-05   9.7299121e-05   1.2313764e-04
  8.7250000e+01   4.1213318e-05   9.5762579e-05   9.6790561e-05   1.2126973e-04
  8.7500000e+01   4.0592909e-05   9.3924466e-05   9.5476491e-05   1.1950484e-04
  8.7750000e+01   4.0184775e-05   9.2589195e-05   9.4350667e-05   1.1923995e-04
  8.8000000e+01   3.9678000e-05   9.2062354e-05   9.3832893e-05   1.1712334e-04
  8.8250000e+01   3.9428791e-05   9.0836931e-05   9.1993577e-05   1.1622295e-04
  8.8500000e+01   3.8742893e-05   9.0537799e-05   9.1298048e-05   1.1439636e-04
  8.8750000e+01   3.8533283e-05   8.9331981e-05   9.0498706e-05   1.1392796e-04
  8.9000000e+01   3.7992302e-05   8.7806936e-05   8.9063412e-05   1.1235563e-04
  8.9250000e+01   3.7597306e-05   8.7660755e-05   8.8639699e-05   1.0990165e-04
  8.9500000e+01   3.7266558e-05   8.6641186e-05   8.7721491e-05   1.0972058e-04
  8.9750000e+01   3.6905183e-05   8.4956673e-05   8.7128155e-05   1.0731339e-04
  9.0000000e+01   3.6063877e-05   8.5219254e-05   8.5756987e-05   1.0622987e-04
  9.0250000e+01   3.6337514e-05   8.3957574e-05   8.5124145e-05   1.0578339e-04
  9.0500000e+01   3.5525875e-05   8.3467815e-05   8.4004565e-05   1.0365286e-04
  9.0750000e+01   3.5000457e-05   8.2535493e-05   8.3526537e-05   1.0205486e-04
  9.1000000e+01   3.4851250e-05   8.1731227e-05   8.1964542e-05   1.0138936e-04
  9.1250000e+01   3.4336802e-05   8.0377197e-05   8.1272591e-05   1.0030544e-04
  9.1500000e+01   3.4025481e-05   7.9791586e-05   8.0839300e-05   9.9026715e-05
  9.1750000e+01   3.3620282e-05   7.9144164e-05   7.9503232e-05   9.7045116e-05
  9.2000000e+01   3.3130880e-05   7.7785220e-05   7.8515753e-05   9.6541257e-05
  9.2250000e+01   3.2829806e-05   7.7352653e-05   7.8167648e-05   9.4436324e-05
  9.2500000e+01   3.2423326e-05   7.6595522e-05   7.7085041e-05   9.3172376e-05
  9.2750000e+01   3.2138068e-05   7.5466241e-05   7.6685614e-05   9.3165225e-05
  9.3000000e+01   3.1909830e-05   7.5203432e-05   7.5795403e-05   9.1488708e-05
  9.3250000e+01   3.1132217e-05   7.4009614e-05   7.5353904e-05   9.0495793e-05
  9.3500000e+01   3.1137658e-05   7.3357161e-05   7.4743366e-05   8.9327956e-05
  9.3750000e+01   3.0685341e-05   7.2597784e-05   7.2952057e-05   8.8181819e-05
  9.4000000e+01   3.0119382e-05   7.1601074e-05   7.3352447e-05   8.7231318e-05
  9.4250000e+01   2.9992928e-05   7.1316504e-05   7.1626918e-05   8.6229087e-05
  9.4500000e+01   2.9751052e-05   7.0584279e-05   7.1045267e-05   8.5078011e-05
  9.4750000e+01   2.9523775e-05   6.9918800e-05   7.0652124e-05   8.4289162e-05
  9.5000000e+01   2.9147088e-05   6.8774408e-05   7.0326086e-05   8.3884502e-05
  9.5250000e+01   2.8694643e-05   6.8786726e-05   6.9291349e-05   8.1919903e-05
  9.5500000e+01   2.8015102e-05   6.7650171e-05   6.8384781e-05   8.0103159e-05
  9.5750000e+01   2.8084433e-05   6.7261595e-05   6.7325660e-05   8.0006238e-05
  9.6000000e+01   2.7811789e-05   6.6481764e-05   6.7437927e-05   7.9246476e-05
  9.6250000e+01   2.7409163e-05   6.5860802e-05   6.6149278e-05   7.7793211e-05
  9.6500000e+01   2.7160568e-05   6.5107028e-05   6.5528149e-05   7.7592152e-05
  9.6750000e+01   2.6844568e-05   6.4556389e-05   6.4643353e-05   7.6747452e-05
  9.7000000e+01   2.6623901e-05   6.4178141e-05   6.4362516e-05   7.5277812e-05
  9.7250000e+01   2.6321897e-05   6.2946361e-05   6.3249987e-05   7.4246139e-05
  9.7500000e+01   2.5990607e-05   6.2692707e-05   6.3134735e-05   7.3729442e-05
  9.7750000e+01   2.5662889e-05   6.2122892e-05   6.2780331e-05   7.2237318e-05
  9.8000000e+01   2.5441043e-05   6.1315619e-05   6.1884027e-05   7.1507114e-05
  9.8250000e+01   2.5210907e-05   6.0499715e-05   6.1172936e-05   7.0671140e-05
  9.8500000e+01   2.4947332e-05   5.9806938e-05   6.0830496e-05   7.0226036e-05
  9.8750000e+01   2.4634032e-05   5.9903203e-05   5.9665873e-05   6.8944949e-05
  9.9000000e+01   2.4354906e-05   5.8642229e-05   5.9343420e-05   6.8689428e-05
  9.9250000e+01   2.4135370e-05   5.8243723e-05   5.8823367e-05   6.7769396e-05
  9.9500000e+01   2.3688330e-05   5.7607794e-05   5.7849881e-05   6.6399666e-05
  9.9750000e+01   2.3434505e-05   5.7409772e-05   5.7409915e-05   6.5874105e-05
  1.0000000e+02   2.3320877e-05   5.6697989e-05   5.7192732e-05   6.5006517e-05
  1.0025000e+02   2.3042984e-05   5.6237469e-05   5.6556691e-05   6.3487054e-05
  1.0050000e+02   2.2838696e-05   5.5580923e-05   5.5970359e-05   6.3615382e-05
  1.0075000e+02   2.2593792e-05   5.4871408e-05   5.5443428e-05   6.2208570e-05
  1.0100000e+02   2.2343318e-05   5.4573665e-05   5.5220039e-05   6.1827098e-05
  1.0125000e+02   2.2078348e-05   5.3738396e-05   5.4339959e-05   6.1031783e-05
  1.0150000e+02   2.1883891e-05   5.3082718e-05   5.3493101e-05   6.0136465e-05
  1.0175000e+02   2.1608379e-05   5.2885627e-05   5.2997934e-05   5.9777958e-05
  1.0200000e+02   2.1274378e-05   5.2487091e-05   5.2600984e-05   5.8972426e-05
  1.0225000e+02   2.1184102e-05   5.1490314e-05   5.2618028e-05   5.8297923e-05
  1.0250000e+02   2.0941842e-05   5.1417668e-05   5.1932695e-05   5.7312928e-05
  1.0275000e+02   2.0676463e-05   5.0846377e-05   5.1302196e-05   5.6806023e-05
  1.0300000e+02   2.0510536e-05   5.0601527e-05   5.0927959e-05   5.5853551e-05
  1.0325000e+02   2.0107458e-05   4.9873542e-05   4.9974821e-05   5.5490196e-05
  1.0350000e+02   2.0188034e-05   4.9439167e-05   4.9782143e-05   5.4862719e-05
  1.0375000e+02   1.9873058e-05   4.8677948e-05   4.9176326e-05   5.3897920e-05
  1.0400000e+02   1.9648124e-05   4.8354514e-05   4.8794654e-05   5.3603339e-05
  1.0425000e+02   1.9396593e-05   4.7813949e-05   4.8195239e-05   5.2313187e-05
  1.0450000e+02   1.9368207e-05   4.7425627e-05   4.7487371e-05   5.2584345e-05
  1.0475000e+02   1.9036069e-05   4.7007634e-05   4.6888797e-05   5.1798703e-05
  1.0500000e+02   1.8767219e-05   4.6415718e-05   4.6785219e-05   5.1003280e-05
  1.0525000e+02   1.8517207e-05   4.6135173e-05   4.6062832e-05   5.0959498e-05
  1.0550000e+02   1.8393745e-05   4.5684620e-05   4.5940008e-05   4.9991368e-05
  1.0575000e+02   1.8230532e-05   4.5068195e-05   4.5510257e-05   4.9473905e-05
  1.0600000e+02   1.8066949e-05   4.4761430e-05   4.4992027e-05   4.8798628e-05
  1.0625000e+02   1.7850140e-05   4.4618296e-05   4.4518071e-05   4.8189660e-05
  1.0650000e+02   1.7737113e-05   4.4002535e-05   4.3805437e-05   4.7582801e-05
  1.0675000e+02   1.7493120e-05   4.3449328e-05   4.3420112e-05   4.7347295e-05
  1.0700000e+02   1.7334187e-05   4.3155002e-05   4.3344330e-05   4.6462348e-05
  1.0725000e+02   1.7034008e-05   4.2633797e-05   4.2499138e-05   4.6223546e-05
  1.0750000e+02   1.6899535e-05   4.2091284e-05   4.2446438e-05   4.5447851e-05
  1.0775000e+02   1.6876777e-05   4.1625706e-05   4.2406210e-05   4.4947682e-05
  1.0800000e+02   1.6665352e-05   4.1596693e-05   4.2131294e-05   4.4350214e-05
  1.0825000e+02   1.6496403e-05   4.0979755e-05   4.1543794e-05   4.4112744e-05
  1.0850000e+02   1.6185889e-05   4.0517684e-05   4.0558634e-05   4.3431484e-05
  1.0875000e+02   1.5983789e-05   4.0478784e-05   4.0666487e-05   4.3011715e-05
  1.0900000e+02   1.5870782e-05   4.0047168e-05   4.0144118e-05   4.2461410e-05
  1.0925000e+02   1.5772462e-05   3.9552290e-05   3.9711811e-05   4.1340303e-05
  1.0950000e+02   1.5517820e-05   3.9156760e-05   3.9384573e-05   4.1206083e-05
  1.0975000e+02   1.5307977e-05   3.8766194e-05   3.8864987e-05   4.0751237e-05
  1.1000000e+02   1.5202396e-05   3.8229923e-05   3.8305988e-05   4.0245905e-05
  1.1025000e+02   1.5079189e-05   3.7959992e-05   3.8146966e-05   3.9811498e-05
  1.1050000e+02   1.4976359e-05   3.7713674e-05   3.7606646e-05   3.9566715e-05
  1.1075000e+02   1.4849902e-05   3.7530324e-05   3.7553720e-05   3.9139942e-05
  1.1100000e+02   1.4629431e-05   3.6748178e-05   3.7073273e-05   3.8389453e-05
  1.1125000e+02   1.4485763e-05   3.6586534e-05   3.6722723e-05   3.8160607e-05
  1.1150000e+02   1.4359074e-05   3.6270201e-05   3.6517887e-05   3.7695907e-05
  1.1175000e+02   1.4191406e-05   3.6036573e-05   3.6006899e-05   3.7262595e-05
  1.1200000e+02   1.4063094e-05   3.5485722e-05   3.5703403e-05   3.6992272e-05
  1.1225000e+02   1.3900019e-05   3.5334972e-05   3.5273456e-05   3.6504423e-05
  1.1250000e+02   1.3676970e-05   3.4947707e-05   3.4803583e-05   3.6055158e-05
  1.1275000e+02   1.3573674e-05   3.4537839e-05   3.4649935e-05   3.5601083e-05
  1.1300000e+02   1.3435558e-05   3.4140234e-05   3.4427526e-05   3.5429913e-05
  1.1325000e+02   1.3305489e-05   3.3871636e-05   3.4093228e-05   3.4841203e-05
  1.1350000e+02   1.3206765e-05   3.3698192e-05   3.3687356e-05   3.4741698e-05
  1.1375000e+02   1.3037211e-05   3.3376747e-05   3.3428437e-05   3.3885059e-05
  1.1400000e+02   1.2940390e-05   3.3058684e-05   3.3165996e-05   3.3943493e-05
  1.1425000e+02   1.2866610e-05   3.2626336e-05   3.2786091e-05   3.3152713e-05
  1.1450000e+02   1.2748553e-05   3.2303568e-05   3.2516930e-05   3.2941927e-05
  1.1475000e+02   1.2574119e-05   3.1926009e-05   3.2324303e-05   3.2339526e-05
  1.1500000e+02   1.2431575e-05   3.1680758e-05   3.1852488e-05   3.2060943e-05
  1.1525000e+02   1.2339234e-05   3.1503471e-05   3.1764986e-05   3.1636246e-05
  1.1550000e+02   1.2157470e-05   3.1146357e-05   3.1104139e-05   3.1278446e-05
  1.1575000e+02   1.2103497e-05   3.0751881e-05   3.0941726e-05   3.1122808e-05
  1.1600000e+02   1.1892838e-05   3.0601474e-05   3.0541613e-05   3.0626753e-05
  1.1625000e+02   1.1858182e-05   3.0323588e-05   3.0480528e-05   3.0428383e-05
  1.1650000e+02   1.1686798e-05   3.0082968e-05   3.0125166e-05   3.0005923e-05
  1.1675000e+02   1.1631196e-05   2.9713535e-05   3.0184015e-05   2.9607911e-05
  1.1700000e+02   1.1421874e-05   2.9465088e-05   2.9604309e-05   2.9273038e-05
  1.1725000e+02   1.1379506e-05   2.9352945e-05   2.9354512e-05   2.8875110e-05
  1.1750000e+02   1.1248546e-05   2.8901527e-05   2.9153486e-05   2.8714986e-05
  1.1775000e+02   1.1133686e-05   2.8791009e-05   2.9064648e-05   2.8254595e-05
  1.1800000e+02   1.1029761e-05   2.8493985e-05   2.8655035e-05   2.7981123e-05
  1.1825000e+02   1.0893601e-05   2.8204973e-05   2.8443259e-05   2.7656166e-05
  1.1850000e+02   1.0801360e-05   2.8118707e-05   2.8143328e-05   2.7612863e-05
  1.1875000e+02   1.0659212e-05   2.7758780e-05   2.7827878e-05   2.7065213e-05
  1.1900000e+02   1.0563939e-05   2.7353060e-05   2.7454356e-05   2.6833491e-05
  1.1925000e+02   1.0499555e-05   2.7279340e-05   2.7285463e-05   2.6468857e-05
  1.1950000e+02   1.0394254e-05   2.6889688e-05   2.7106860e-05   2.6098133e-05
  1.1975000e+02   1.0299635e-05   2.6577229e-05   2.6683411e-05   2.5969363e-05
  1.2000000e+02   1.0190874e-05   2.6317322e-05   2.6524713e-05   2.5495382e-05
  1.2025000e+02   1.0059261e-05   2.6049623e-05   2.6317876e-05   2.5313337e-05
  1.2050000e+02   9.9470262e-06   2.6032245e-05   2.5926647e-05   2.5120038e-05
  1.2075000e+02   9.8778226e-06   2.5842231e-05   2.5776660e-05   2.4642571e-05
  1.2100000e+02   9.7961185e-06   2.5476077e-05   2.5458414e-05   2.4531123e-05
  1.2125000e+02   9.6618650e-06   2.5103614e-05   2.5268831e-05   2.4267459e-05
  1.2150000e+02   9.5890679e-06   2.4999652e-05   2.5111030e-05   2.3926346e-05
  1.2175000e+02   9.4313342e-06   2.4837982e-05   2.4893394e-05   2.3591900e-05
  1.2200000e+02   9.3933496e-06   2.4476603e-05   2.4538182e-05   2.3412093e-05
  1.2225000e+02   9.3236815e-06   2.4421770e-05   2.4594678e-05   2.3040824e-05
  1.2250000e+02   9.2297834e-06   2.4197330e-05   2.4255979e-05   2.2770801e-05
  1.2275000e+02   9.1118131e-06   2.3980071e-05   2.3969908e-05   2.2640633e-05
  1.2300000e+02   9.0168111e-06   2.3658449e-05   2.3872523e-05   2.2314888e-05
  1.2325000e+02   8.9683969e-06   2.3605268e-05   2.3715543e-05   2.2167385e-05
  1.2350000e+02   8.8725289e-06   2.3274261e-05   2.3349422e-05   2.2050361e-05
  1.2375000e+02   8.7043212e-06   2.3009543e-05   2.3042570e-05   2.1589908e-05
  1.2400000e+02   8.7046619e-06   2.2856372e-05   2.2942479e-05   2.1475941e-05
  1.2425000e+02   8.5857082e-06   2.2703517e-05   2.2638322e-05   2.1276247e-05
  1.2450000e+02   8.5185593e-06   2.2314049e-05   2.2436519e-05   2.0931062e-05
  1.2475000e+02   8.4140140e-06   2.2277925e-05   2.2190653e-05   2.0739294e-05
  1.2500000e+02   8.3436645e-06   2.1988264e-05   2.1971177e-05   2.0388258e-05
  1.2525000e+02   8.2917107e-06   2.1901445e-05   2.2072853e-05   2.0436825e-05
  1.2550000e+02   8.1833064e-06   2.1694970e-05   2.1833896e-05   2.0024695e-05
  1.2575000e+02   8.0836151e-06   2.1364007e-05   2.1521035e-05   1.9861032e-05
  1.2600000e+02   8.0105485e-06   2.1369076e-05   2.1310573e-05   1.9584578e-05
  1.2625000e+02   7.9616489e-06   2.1060579e-05   2.1187109e-05   1.9452750e-05
  1.2650000e+02   7.8516901e-06   2.0898915e-05   2.0922829e-05   1.9109062e-05
  1.2675000e+02   7.7924175e-06   2.0643016e-05   2.0817665e-05   1.8826773e-05
  1.2700000e+02   7.7517837e-06   2.0546465e-05   2.0608599e-05   1.8735757e-05
  1.2725000e+02   7.6614846e-06   2.0309049e-05   2.0468203e-05   1.8489335e-05
  1.2750000e+02   7.6056900e-06   2.0238940e-05   2.0215519e-05   1.8313086e-05
  1.2775000e+02   7.5095683e-06   2.0116763e-05   1.9914242e-05   1.8088518e-05
  1.2800000e+02   7.4177019e-06   1.9912535e-05   1.9923912e-05   1.7882999e-05
  1.2825000e+02   7.3594628e-06   1.9659047e-05   1.9682952e-05   1.7803756e-05
  1.2850000e+02   7.2554682e-06   1.9402865e-05   1.9494504e-05   1.7507690e-05
  1.2875000e+02   7.1804028e-06   1.9174519e-05   1.9424200e-05   1.7347399e-05
  1.2900000e+02   7.1581477e-06   1.9111870e-05   1.9114858e-05   1.7175419e-05
  1.2925000e+02   7.0894648e-06   1.8973174e-05   1.9124800e-05   1.6908557e-05
  1.2950000e+02   7.0185061e-06   1.8696574e-05   1.8723098e-05   1.6752039e-05
  1.2975000e+02   6.9535063e-06   1.8598044e-05   1.8636826e-05   1.6600547e-05
  1.3000000e+02   6.8528067e-06   1.8358976e-05   1.8563117e-05   1.6447713e-05
  1.3025000e+02   6.8493880e-06   1.8180584e-05   1.8345044e-05   1.6267209e-05
  1.3050000e+02   6.7704789e-06   1.8046720e-05   1.8193700e-05   1.6064942e-05
  1.3075000e+02   6.6939775e-06   1.7905654e-05   1.8053369e-05   1.5923442e-05
  1.3100000e+02   6.6236626e-06   1.7764738e-05   1.7914155e-05   1.5697541e-05
  1.3125000e+02   6.5509094e-06   1.7727854e-05   1.7713951e-05   1.5468000e-05
  1.3150000e+02   6.5396862e-06   1.7466175e-05   1.7501002e-05   1.5188804e-05
  1.3175000e+02   6.4312831e-06   1.7283500e-05   1.7350674e-05   1.5202029e-05
  1.3200000e+02   6.3687483e-06   1.7260264e-05   1.7260027e-05   1.4985454e-05
  1.3225000e+02   6.3344720e-06   1.7004377e-05   1.7232309e-05   1.4879467e-05
  1.3250000e+02   6.2496845e-06   1.6924307e-05   1.6841887e-05   1.4593979e-05
  1.3275000e+02   6.2444113e-06   1.6773634e-05   1.6891987e-05   1.4584268e-05
  1.3300000e+02   6.1550777e-06   1.6572706e-05   1.6675376e-05   1.4323894e-05
  1.3325000e+02   6.1002016e-06   1.6482041e-05   1.6612479e-05   1.4192586e-05
  1.3350000e+02   6.0389456e-06   1.6290616e-05   1.6333560e-05   1.4066098e-05
  1.3375000e+02   5.9707686e-06   1.6183049e-05   1.6155740e-05   1.3872630e-05
  1.3400000e+02   5.9310924e-06   1.6101122e-05   1.6060340e-05   1.3758569e-05
  1.3425000e+02   5.8253808e-06   1.5869604e-05   1.5924108e-05   1.3597412e-05
  1.3450000e+02   5.8024680e-06   1.5688173e-05   1.5788595e-05   1.3498948e-05
  1.3475000e+02   5.7335252e-06   1.5635362e-05   1.5589631e-05   1.3330244e-05
  1.3500000e+02   5.6858962e-06   1.5465348e-05   1.5527913e-05   1.3222840e-05
  1.3525000e+02   5.6388312e-06   1.5372044e-05   1.5321131e-05   1.3029483e-05
  1.3550000e+02   5.5854459e-06   1.5230283e-05   1.5292411e-05   1.2901770e-05
  1.3575000e+02   5.5144448e-06   1.5189727e-05   1.5142640e-05   1.2786945e-05
  1.3600000e+02   5.4867531e-06   1.4958671e-05   1.4909062e-05   1.2615348e-05
  1.3625000e+02   5.4265548e-06   1.4814551e-05   1.4737326e-05   1.2530175e-05
  1.3650000e+02   5.4043128e-06   1.4709352e-05   1.4747831e-05   1.2372132e-05
  1.3675000e+02   5.3493852e-06   1.4610362e-05   1.4665553e-05   1.2204656e-05
  1.3700000e+02   5.3132043e-06   1.4437842e-05   1.4502511e-05   1.2077012e-05
  1.3725000e+02   5.2459669e-06   1.4325355e-05   1.4345200e-05   1.1977146e-05
  1.3750000e+02   5.1963329e-06   1.4098450e-05   1.4166871e-05   1.1824137e-05
  1.3775000e+02   5.1391279e-06   1.4089614e-05   1.4125367e-05   1.1781712e-05
  1.3800000e+02   5.0888223e-06   1.3889201e-05   1.3985833e-05   1.1613641e-05
  1.3825000e+02   5.0572942e-06   1.3805537e-05   1.3950344e-05   1.1464067e-05
  1.3850000e+02   5.0108440e-06   1.3705473e-05   1.3744909e-05   1.1373491e-05
  1.3875000e+02   4.9448399e-06   1.3599315e-05   1.3531743e-05   1.1202928e-05
  1.3900000e+02   4.9226632e-06   1.3497900e-05   1.3462841e-05   1.1089052e-05
  1.3925000e+02   4.8628209e-06   1.3411783e-05   1.3385138e-05   1.0997253e-05
  1.3950000e+02   4.8419943e-06   1.3246564e-05   1.3348775e-05   1.0851310e-05
  1.3975000e+02   4.7650701e-06   1.3135933e-05   1.3147844e-05   1.0773376e-05
  1.4000000e+02   4.7068006e-06   1.3021736e-05   1.3112440e-05   1.0629558e-05
  1.4025000e+02   4.6883526e-06   1.2987342e-05   1.2948416e-05   1.0537228e-05
  1.4050000e+02   4.6406101e-06   1.2792713e-05   1.2828894e-05   1.0386489e-05
  1.4075000e+02   4.6072078e-06   1.2767725e-05   1.2681311e-05   1.0347405e-05
  1.4100000e+02   4.5567336e-06   1.2658540e-05   1.2589721e-05   1.0184793e-05
  1.4125000e+02   4.5270317e-06   1.2511374e-05   1.2491149e-05   1.0097679e-05
  1.4150000e+02   4.4622757e-06   1.2431385e-05   1.2307032e-05   9.9709446e-06
  1.4175000e+02   4.4356135e-06   1.2297763e-05   1.2282156e-05   9.8613288e-06
  1.4200000e+02   4.4137520e-06   1.2139794e-05   1.2212545e-05   9.8130893e-06
  1.4225000e+02   4.3720802e-06   1.2124448e-05   1.2109054e-05   9.6587697e-06
  1.4250000e+02   4.3136737e-06   1.2006560e-05   1.1972047e-05   9.6475063e-06
  1.4275000e+02   4.2897105e-06   1.1786258e-05   1.1920866e-05   9.4430326e-06
  1.4300000e+02   4.2363734e-06   1.1748863e-05   1.1752233e-05   9.4768147e-06
  1.4325000e+02   4.2104793e-06   1.1609633e-05   1.1688488e-05   9.2548538e-06
  1.4350000e+02   4.1453246e-06   1.1626746e-05   1.1565649e-05   9.1418704e-06
  1.4375000e+02   4.1213876e-06   1.1441561e-05   1.1498920e-05   9.0485756e-06
  1.4400000e+02   4.0995922e-06   1.1312690e-05   1.1417079e-05   8.9986504e-06
  1.4425000e+02   4.0575869e-06   1.1304671e-05   1.1310456e-05   8.9382459e-06
  1.4450000e+02   4.0100549e-06   1.1214422e-05   1.1202505e-05   8.8073600e-06
  1.4475000e+02   3.9648647e-06   1.1109942e-05   1.1054508e-05   8.7404744e-06
  1.4500000e+02   3.9457369e-06   1.1012632e-05   1.0997406e-05   8.6489441e-06
  1.4525000e+02   3.8887083e-06   1.0859999e-05   1.0920621e-05   8.5758666e-06
  1.4550000e+02   3.8825918e-06   1.0793567e-05   1.0838934e-05   8.4352572e-06
  1.4575000e+02   3.8402633e-06   1.0671858e-05   1.0744850e-05   8.3965629e-06
  1.4600000e+02   3.8191287e-06   1.0645751e-05   1.0650575e-05   8.3234280e-06
  1.4625000e+02   3.7749845e-06   1.0500222e-05   1.0590363e-05   8.1655909e-06
  1.4650000e+02   3.7301370e-06   1.0498690e-05   1.0526466e-05   8.1250826e-06
  1.4675000e+02   3.6859793e-06   1.0325327e-05   1.0369469e-05   8.0445135e-06
  1.4700000e+02   3.6618390e-06   1.0303625e-05   1.0319251e-05   7.9295339e-06
  1.4725000e+02   3.6441160e-06   1.0212527e-05   1.0285993e-05   7.8704803e-06
  1.4750000e+02   3.6064992e-06   1.0132592e-05   1.0133557e-05   7.7462291e-06
  1.4775000e+02   3.5605355e-06   1.0038729e-05   1.0031614e-05   7.6933107e-06
  1.4800000e+02   3.5414034e-06   9.9235115e-06   9.9591362e-06   7.6391926e-06
  1.4825000e+02   3.5092547e-06   9.8507784e-06   9.8602533e-06   7.5185224e-06
  1.4850000e+02   3.4666418e-06   9.8123427e-06   9.7394101e-06   7.4882987e-06
  1.4875000e+02   3.4350959e-06   9.6751247e-06   9.6933349e-06   7.3935670e-06
  1.4900000e+02   3.4120414e-06   9.5983484e-06   9.6453609e-06   7.3301396e-06
  1.4925000e+02   3.3834330e-06   9.5133452e-06   9.5207547e-06   7.2086235e-06
  1.4950000e+02   3.3669247e-06   9.4513014e-06   9.4755489e-06   7.1497075e-06
  1.4975000e+02   3.3184262e-06   9.3245774e-06   9.4298056e-06   7.0544321e-06
  1.5000000e+02   3.2977559e-06   9.2819304e-06   9.3781536e-06   7.0094561e-06
  1.5025000e+02   3.2646160e-06   9.2380472e-06   9.2514388e-06   6.9812402e-06
  1.5050000e+02   3.2429098e-06   9.1688874e-06   9.1753281e-06   6.8614873e-06
  1.5075000e+02   3.2157738e-06   9.0834244e-06   9.1071119e-06   6.8288114e-06
  1.5100000e+02   3.1761133e-06   8.9656031e-06   9.0162389e-06   6.7337590e-06
