     kx              E+_uu           E+_vv           E+_ww           E+_pp
-------------------------------------------------------------------------------
  2.0250000e+01	  1.7514064e-02	  6.4172373e-04	  5.0217941e-03	  3.3037803e-02
  2.0500000e+01	  1.6830341e-02	  6.3112344e-04	  4.8748560e-03	  3.2292968e-02
  2.0750000e+01	  1.6650723e-02	  6.2877175e-04	  4.8343153e-03	  3.2392364e-02
  2.1000000e+01	  1.6344418e-02	  6.2342517e-04	  4.8266059e-03	  3.2232748e-02
  2.1250000e+01	  1.6003242e-02	  6.1703823e-04	  4.7553811e-03	  3.2147379e-02
  2.1500000e+01	  1.5526692e-02	  6.1110163e-04	  4.6419987e-03	  3.1466529e-02
  2.1750000e+01	  1.5138439e-02	  5.9968570e-04	  4.5282144e-03	  3.1417291e-02
  2.2000000e+01	  1.4879852e-02	  5.9462671e-04	  4.4821625e-03	  3.0287670e-02
  2.2250000e+01	  1.4525004e-02	  5.9222101e-04	  4.4398602e-03	  3.0622925e-02
  2.2500000e+01	  1.4200767e-02	  5.8574509e-04	  4.3847662e-03	  3.0188817e-02
  2.2750000e+01	  1.3958647e-02	  5.8446132e-04	  4.3442676e-03	  3.0516246e-02
  2.3000000e+01	  1.3693154e-02	  5.7377338e-04	  4.2330037e-03	  3.0071451e-02
  2.3250000e+01	  1.3328615e-02	  5.6776617e-04	  4.1660897e-03	  2.9830823e-02
  2.3500000e+01	  1.2993411e-02	  5.6629171e-04	  4.1190732e-03	  2.9511026e-02
  2.3750000e+01	  1.2847281e-02	  5.5505627e-04	  4.1395389e-03	  2.9067965e-02
  2.4000000e+01	  1.2415739e-02	  5.4828483e-04	  4.0120886e-03	  2.8835920e-02
  2.4250000e+01	  1.2234875e-02	  5.4504749e-04	  3.9764548e-03	  2.8592508e-02
  2.4500000e+01	  1.1903254e-02	  5.4437340e-04	  3.8747557e-03	  2.8209812e-02
  2.4750000e+01	  1.1767750e-02	  5.4451775e-04	  3.8872809e-03	  2.8195101e-02
  2.5000000e+01	  1.1557010e-02	  5.3477777e-04	  3.7790284e-03	  2.7892824e-02
  2.5250000e+01	  1.1227584e-02	  5.2637090e-04	  3.7331589e-03	  2.7524990e-02
  2.5500000e+01	  1.0911488e-02	  5.2102788e-04	  3.6608635e-03	  2.7440855e-02
  2.5750000e+01	  1.0725333e-02	  5.1575522e-04	  3.6648626e-03	  2.7158207e-02
  2.6000000e+01	  1.0588002e-02	  5.1081532e-04	  3.5637518e-03	  2.7047874e-02
  2.6250000e+01	  1.0317034e-02	  5.0811169e-04	  3.5704660e-03	  2.6983699e-02
  2.6500000e+01	  1.0175736e-02	  5.0430884e-04	  3.5246933e-03	  2.6467620e-02
  2.6750000e+01	  9.9046240e-03	  4.9292251e-04	  3.4297614e-03	  2.6074365e-02
  2.7000000e+01	  9.7416910e-03	  4.9713089e-04	  3.4252678e-03	  2.5736603e-02
  2.7250000e+01	  9.5259078e-03	  4.8710046e-04	  3.3416885e-03	  2.5653698e-02
  2.7500000e+01	  9.3299853e-03	  4.8583792e-04	  3.3124185e-03	  2.5180448e-02
  2.7750000e+01	  9.1377283e-03	  4.7742699e-04	  3.2540542e-03	  2.5133564e-02
  2.8000000e+01	  8.8914239e-03	  4.7350562e-04	  3.2263210e-03	  2.4801354e-02
  2.8250000e+01	  8.7562355e-03	  4.6312660e-04	  3.1877830e-03	  2.4502481e-02
  2.8500000e+01	  8.6333505e-03	  4.6680611e-04	  3.1649884e-03	  2.4847740e-02
  2.8750000e+01	  8.3632926e-03	  4.5779076e-04	  3.0670717e-03	  2.4750642e-02
  2.9000000e+01	  8.2500530e-03	  4.5567901e-04	  3.0573388e-03	  2.4062927e-02
  2.9250000e+01	  8.0462106e-03	  4.5037224e-04	  2.9750646e-03	  2.3621226e-02
