Time	Kin Energy	Mag Energy	Kin Dissip	Mag Dissip	Cross-Hel	Mag-Hel
1.5975	0.076782575	0.084378834	0.010980527	0.021773328	0.0012100731	-0.00071370406
1.6	0.076781585	0.084377469	0.010980006	0.021772521	0.0012094943	-0.00071369887
1.6025	0.076780576	0.084376113	0.010979485	0.021771702	0.0012089075	-0.00071369308
1.605	0.076779572	0.084374757	0.010978967	0.021770871	0.0012083379	-0.00071368803
1.6075	0.076778582	0.084373408	0.010978449	0.021770027	0.00120777	-0.0007136829
1.61	0.076777587	0.084372061	0.010977931	0.021769171	0.0012072041	-0.00071367809
1.6125	0.076776608	0.084370723	0.010977413	0.021768303	0.00120664	-0.00071367355
1.615	0.076775597	0.084369383	0.010976895	0.021767422	0.0012060652	-0.00071366913
1.6175	0.076774585	0.084368046	0.010976376	0.021766531	0.0012054797	-0.00071366426
1.62	0.076773567	0.084366715	0.010975856	0.021765629	0.0012048852	-0.00071365891
1.6225	0.076772561	0.08436539	0.010975335	0.021764716	0.0012042963	-0.00071365387
1.625	0.076771547	0.084364068	0.010974811	0.021763792	0.00120372	-0.00071364847
1.6275	0.076770536	0.084362747	0.010974286	0.021762857	0.001203143	-0.00071364306
1.63	0.076769535	0.084361436	0.01097376	0.021761909	0.001202569	-0.00071363844
1.6325	0.076768524	0.084360127	0.010973232	0.02176095	0.0012019912	-0.00071363353
1.635	0.076767506	0.084358817	0.010972704	0.021759978	0.0012014011	-0.00071362838
1.6375	0.076766486	0.084357513	0.010972175	0.021758995	0.0012008233	-0.00071362294
1.64	0.076765465	0.08435621	0.010971646	0.021758001	0.0012002456	-0.00071361766
1.6425	0.076764446	0.084354916	0.010971115	0.021756996	0.0011996649	-0.00071361259
1.645	0.076763428	0.084353623	0.010970582	0.021755981	0.0011990863	-0.00071360845
1.6475	0.076762436	0.084352332	0.010970049	0.021754956	0.0011985167	-0.00071360497
1.65	0.076761438	0.084351044	0.010969514	0.021753922	0.0011979511	-0.00071360137
1.6525	0.076760445	0.084349762	0.010968977	0.021752878	0.0011973891	-0.00071359759
1.655	0.076759444	0.084348485	0.010968437	0.021751825	0.0011968238	-0.00071359348
1.6575	0.076758469	0.084347211	0.010967895	0.021750764	0.0011962642	-0.0007135892
1.66	0.076757479	0.084345941	0.01096735	0.021749696	0.0011957054	-0.00071358488
1.6625	0.076756486	0.084344671	0.010966803	0.021748621	0.00119513	-0.00071358066
1.665	0.076755481	0.084343407	0.010966253	0.02174754	0.0011945442	-0.00071357659
1.6675	0.076754493	0.084342149	0.010965701	0.021746453	0.0011939637	-0.0007135725
1.67	0.076753506	0.084340893	0.010965148	0.021745358	0.0011933882	-0.00071356933
1.6725	0.076752514	0.084339643	0.010964595	0.021744256	0.0011928272	-0.00071356614
1.675	0.076751511	0.084338389	0.010964041	0.021743147	0.0011922714	-0.00071356289
1.6775	0.076750513	0.084337137	0.010963487	0.02174203	0.0011917121	-0.00071355936
1.68	0.076749509	0.084335897	0.010962934	0.021740907	0.0011911487	-0.00071355645
1.6825	0.0767485	0.084334656	0.01096238	0.021739777	0.0011905806	-0.00071355317
1.685	0.07674749	0.084333418	0.010961827	0.021738642	0.0011900076	-0.00071355024
1.6875	0.076746496	0.084332187	0.010961273	0.0217375	0.0011894407	-0.00071354714
1.69	0.076745506	0.084330958	0.010960718	0.021736354	0.0011888768	-0.00071354368
1.6925	0.07674453	0.084329731	0.010960163	0.021735203	0.0011883133	-0.00071353996
1.695	0.076743553	0.084328508	0.010959607	0.021734048	0.0011877525	-0.0007135371
1.6975	0.076742577	0.084327293	0.010959052	0.021732888	0.0011871889	-0.00071353384
1.7	0.076741697	0.084326194	0.010958554	0.021731837	0.001186685	-0.00071353143
1.7025	0.076740627	0.08432486	0.010957948	0.021730543	0.0011860731	-0.00071352836
1.705	0.076739667	0.08432365	0.010957398	0.021729359	0.0011855178	-0.00071352507
1.7075	0.076738687	0.084322444	0.01095685	0.021728169	0.0011849649	-0.00071352155
1.71	0.076737707	0.084321242	0.010956303	0.021726972	0.0011844091	-0.00071351786
1.7125	0.076736733	0.084320041	0.010955757	0.021725771	0.001183846	-0.00071351386
1.715	0.076735758	0.084318844	0.010955211	0.021724564	0.0011832859	-0.00071351012
1.7175	0.076734793	0.084317647	0.010954665	0.021723353	0.0011827253	-0.00071350615
1.72	0.076733831	0.084316458	0.01095412	0.021722137	0.001182168	-0.00071350277
1.7225	0.076732875	0.084315268	0.010953574	0.021720918	0.0011816118	-0.00071349984
1.725	0.076731918	0.084314083	0.010953028	0.021719696	0.0011810595	-0.0007134969
1.7275	0.076730974	0.084312905	0.010952484	0.021718469	0.001180505	-0.00071349367
1.73	0.076730022	0.084311727	0.01095194	0.021717238	0.0011799562	-0.00071349032
1.7325	0.076729058	0.084310552	0.010951397	0.021716002	0.0011794135	-0.00071348783
1.735	0.076728099	0.084309383	0.010950853	0.021714766	0.0011788573	-0.00071348663
1.7375	0.076727139	0.084308213	0.010950309	0.021713528	0.0011783018	-0.000713485
1.74	0.076726184	0.08430705	0.010949764	0.021712289	0.0011777378	-0.00071348325
1.7425	0.076725218	0.084305887	0.01094922	0.021711046	0.0011771685	-0.00071348107
1.745	0.076724248	0.084304729	0.010948676	0.021709802	0.0011766066	-0.00071347918
1.7475	0.076723285	0.084303576	0.010948132	0.021708555	0.0011760492	-0.00071347762
1.75	0.076722329	0.084302419	0.010947587	0.021707309	0.0011754939	-0.00071347592
1.7525	0.076721368	0.084301271	0.010947041	0.021706064	0.0011749402	-0.00071347385
1.755	0.07672041	0.084300124	0.010946496	0.021704818	0.0011743881	-0.00071347188
1.7575	0.076719453	0.084298983	0.010945951	0.021703571	0.0011738258	-0.0007134697
1.76	0.076718497	0.084297841	0.010945408	0.021702323	0.0011732613	-0.00071346808
1.7625	0.07671756	0.084296706	0.010944866	0.021701074	0.0011727024	-0.00071346732
1.765	0.076716624	0.084295573	0.010944326	0.021699825	0.0011721438	-0.00071346586
1.7675	0.076715691	0.084294442	0.010943787	0.021698576	0.0011715761	-0.00071346421
1.77	0.076714759	0.084293316	0.01094325	0.021697327	0.0011710061	-0.00071346238
1.7725	0.076713816	0.084292193	0.010942715	0.021696079	0.001170438	-0.00071346069
1.775	0.076712882	0.084291072	0.010942181	0.02169483	0.0011698748	-0.00071345856
1.7775	0.076711957	0.084289957	0.010941651	0.021693581	0.0011693175	-0.00071345679
1.78	0.076711042	0.084288842	0.010941123	0.021692332	0.0011687624	-0.00071345606
1.7825	0.076710131	0.08428773	0.010940597	0.021691083	0.0011682083	-0.00071345542
1.785	0.076709227	0.084286625	0.010940074	0.021689836	0.001167655	-0.00071345424
1.7875	0.076708307	0.084285521	0.010939552	0.021688589	0.0011670993	-0.00071345314
1.79	0.076707369	0.084284418	0.010939032	0.021687341	0.0011665232	-0.00071345226
1.7925	0.07670643	0.084283323	0.010938514	0.021686093	0.0011659454	-0.00071345153
1.795	0.076705495	0.084282223	0.010937999	0.021684843	0.0011653749	-0.00071345106
1.7975	0.07670456	0.084281128	0.010937486	0.021683592	0.0011648081	-0.00071345032
1.8	0.076703639	0.08428004	0.010936975	0.02168234	0.0011642443	-0.00071345052
1.8025	0.076702731	0.084278955	0.010936467	0.021681086	0.0011636789	-0.00071345142
1.805	0.076701818	0.084277864	0.01093596	0.02167983	0.0011631039	-0.00071345216
1.8075	0.076700907	0.084276787	0.010935457	0.021678573	0.0011625298	-0.00071345246
1.81	0.076699998	0.084275706	0.010934957	0.021677312	0.0011619611	-0.00071345292
1.8125	0.076699102	0.08427463	0.010934459	0.021676049	0.0011613849	-0.0007134543
1.815	0.076698195	0.084273559	0.010933964	0.021674785	0.00116081	-0.00071345519
1.8175	0.076697294	0.08427249	0.01093347	0.021673521	0.0011602374	-0.00071345574
1.82	0.076696384	0.084271421	0.010932979	0.021672255	0.0011596638	-0.0007134566
1.8225	0.07669548	0.084270362	0.010932489	0.021670987	0.0011590901	-0.00071345764
1.825	0.076694596	0.084269303	0.010932001	0.021669716	0.0011585238	-0.00071345778
1.8275	0.076693717	0.084268246	0.010931514	0.021668443	0.0011579567	-0.0007134581
1.83	0.076692836	0.084267194	0.010931028	0.021667169	0.001157389	-0.00071345864
1.8325	0.076691962	0.08426614	0.010930542	0.021665894	0.0011568232	-0.00071345825
1.835	0.076691073	0.084265099	0.010930057	0.021664617	0.0011562538	-0.00071345826
1.8375	0.076690182	0.08426405	0.010929574	0.021663337	0.001155683	-0.00071345809
1.84	0.076689292	0.084263009	0.010929093	0.021662054	0.0011551155	-0.00071345763
1.8425	0.076688403	0.084261968	0.010928614	0.021660767	0.0011545499	-0.00071345654
1.845	0.076687515	0.084260933	0.010928136	0.021659479	0.0011539812	-0.00071345646
1.8475	0.07668663	0.084259895	0.01092766	0.021658187	0.0011534078	-0.00071345659
1.85	0.076685741	0.08425887	0.010927185	0.021656894	0.0011528367	-0.0007134567
1.8525	0.076684858	0.084257844	0.010926711	0.021655599	0.0011522593	-0.00071345774
1.855	0.076683966	0.084256818	0.010926236	0.021654303	0.0011516823	-0.00071345825
1.8575	0.076683087	0.084255801	0.010925762	0.021653007	0.0011511084	-0.00071345938
1.86	0.076682216	0.08425478	0.010925287	0.02165171	0.0011505346	-0.00071345946
1.8625	0.076681357	0.084253765	0.01092481	0.021650416	0.0011499626	-0.00071346051
1.865	0.076680479	0.084252754	0.010924333	0.021649123	0.0011493919	-0.0007134614
1.8675	0.076679604	0.084251744	0.010923854	0.021647832	0.0011488094	-0.00071346218
1.87	0.076678731	0.084250737	0.010923376	0.021646542	0.0011482271	-0.00071346271
1.8725	0.076677859	0.084249738	0.0109229	0.021645252	0.001147647	-0.00071346401
1.875	0.076676987	0.084248739	0.010922424	0.021643963	0.0011470749	-0.00071346584
1.8775	0.076676123	0.084247743	0.01092195	0.021642674	0.001146505	-0.00071346753
1.88	0.076675267	0.08424675	0.010921474	0.021641387	0.0011459373	-0.0007134695
1.8825	0.076674406	0.084245762	0.010920999	0.0216401	0.0011453679	-0.00071347137
1.885	0.076673553	0.084244773	0.010920522	0.021638813	0.0011447841	-0.00071347305
1.8875	0.076672702	0.084243789	0.010920045	0.021637528	0.001144193	-0.00071347423
1.89	0.076671857	0.084242807	0.010919565	0.021636244	0.0011436058	-0.00071347523
1.8925	0.076671013	0.084241828	0.010919086	0.02163496	0.0011430213	-0.00071347564
1.895	0.076670156	0.084240853	0.010918607	0.021633678	0.0011424477	-0.00071347707
1.8975	0.076669305	0.08423988	0.010918127	0.021632396	0.0011418832	-0.00071347791
1.9	0.076668465	0.084238911	0.010917645	0.021631116	0.0011413269	-0.00071347919
1.9025	0.07666763	0.084237942	0.010917162	0.021629839	0.0011407663	-0.00071348095
1.905	0.076666786	0.084236975	0.010916677	0.021628566	0.0011402018	-0.00071348295
1.9075	0.076665941	0.084236011	0.01091619	0.021627295	0.0011396423	-0.00071348466
1.91	0.076665108	0.084235052	0.010915703	0.021626029	0.0011390733	-0.00071348651
1.9125	0.076664286	0.0842341	0.010915213	0.021624769	0.0011384977	-0.00071348774
1.915	0.076663463	0.084233147	0.01091472	0.021623514	0.0011379264	-0.00071348968
1.9175	0.076662641	0.084232195	0.010914226	0.021622265	0.0011373602	-0.00071349205
1.92	0.076661824	0.084231253	0.01091373	0.02162102	0.0011367941	-0.00071349419
1.9225	0.076661003	0.084230308	0.010913233	0.021619779	0.0011362304	-0.00071349652
1.925	0.076660186	0.084229374	0.010912734	0.021618545	0.0011356691	-0.00071349896
1.9275	0.076659371	0.084228434	0.010912231	0.021617318	0.0011351109	-0.00071350186
1.93	0.076658572	0.084227498	0.010911725	0.021616096	0.0011345563	-0.00071350476
1.9325	0.076657765	0.08422657	0.010911216	0.021614883	0.0011339953	-0.00071350741
1.935	0.076656952	0.084225641	0.010910705	0.021613677	0.0011334214	-0.00071350964
1.9375	0.076656125	0.084224714	0.01091019	0.02161248	0.0011328513	-0.00071351209
1.94	0.076655325	0.084223787	0.010909672	0.021611294	0.0011322878	-0.00071351512
1.9425	0.076654526	0.08422287	0.010909151	0.021610117	0.0011317181	-0.00071351771
1.945	0.076653715	0.08422195	0.010908627	0.021608951	0.0011311481	-0.00071352052
1.9475	0.076652909	0.084221033	0.0109081	0.021607795	0.0011305791	-0.00071352259
1.95	0.076652093	0.08422012	0.010907571	0.021606648	0.0011299987	-0.00071352493
1.9525	0.076651275	0.084219209	0.010907038	0.021605513	0.0011294207	-0.00071352794
1.955	0.076650472	0.084218296	0.0109065	0.021604392	0.0011288473	-0.00071353068
1.9575	0.076649675	0.084217391	0.010905958	0.021603283	0.0011282739	-0.0007135327
1.96	0.076648869	0.084216488	0.010905415	0.021602186	0.0011277037	-0.00071353501
1.9625	0.076648076	0.084215588	0.01090487	0.021601099	0.0011271368	-0.0007135383
1.965	0.076647281	0.084214691	0.010904324	0.021600022	0.0011265756	-0.00071354167
1.9675	0.076646499	0.084213789	0.010903775	0.021598955	0.0011260194	-0.00071354437
1.97	0.07664571	0.0842129	0.010903224	0.021597899	0.0011254552	-0.0007135464
1.9725	0.076644921	0.084212008	0.01090267	0.021596856	0.0011248938	-0.00071354872
1.975	0.076644135	0.084211115	0.010902114	0.021595824	0.0011243392	-0.00071355132
1.9775	0.076643362	0.084210227	0.010901555	0.021594804	0.001123786	-0.000713555
1.98	0.076642585	0.084209345	0.010900994	0.021593795	0.00112323	-0.00071355855
1.9825	0.076641811	0.084208459	0.01090043	0.021592798	0.001122684	-0.00071356168
1.985	0.076641059	0.08420758	0.010899866	0.021591811	0.0011221424	-0.00071356526
1.9875	0.076640299	0.084206693	0.010899302	0.021590832	0.0011216017	-0.00071356887
1.99	0.076639539	0.084205812	0.010898737	0.021589863	0.0011210638	-0.00071357262
1.9925	0.076638794	0.084204937	0.010898172	0.021588905	0.001120528	-0.00071357601
1.995	0.076638035	0.084204064	0.010897605	0.021587958	0.0011199908	-0.0007135799
1.9975	0.076637279	0.084203191	0.010897037	0.021587023	0.0011194572	-0.00071358358
2	0.07663653	0.084202315	0.010896467	0.0215861	0.0011189165	-0.00071358727
2.0025	0.076635785	0.084201448	0.010895895	0.02158519	0.0011183791	-0.00071359093
2.005	0.076635035	0.08420058	0.010895321	0.021584295	0.0011178348	-0.00071359453
2.0075	0.076634283	0.084199709	0.010894745	0.021583412	0.0011172892	-0.00071359847
2.01	0.076633527	0.084198841	0.010894167	0.02158254	0.001116747	-0.00071360185
2.0125	0.076632786	0.084197982	0.010893588	0.021581679	0.0011162103	-0.0007136057
2.015	0.076632055	0.084197113	0.01089301	0.021580828	0.0011156769	-0.00071360998
2.0175	0.076631316	0.08419625	0.01089243	0.021579986	0.0011151493	-0.00071361328
2.02	0.076630581	0.084195388	0.010891851	0.021579156	0.0011146114	-0.0007136165
2.0225	0.076629851	0.084194528	0.01089127	0.021578335	0.0011140624	-0.00071361921
2.025	0.076629114	0.084193668	0.010890689	0.021577525	0.0011135092	-0.0007136218
2.0275	0.076628387	0.08419281	0.010890107	0.021576724	0.0011129585	-0.00071362528
2.03	0.076627659	0.084191956	0.010889525	0.021575933	0.00111241	-0.00071362942
2.0325	0.076626937	0.084191092	0.01088894	0.02157515	0.0011118694	-0.00071363355
2.035	0.07662621	0.084190239	0.010888355	0.021574373	0.0011113312	-0.00071363778
2.0375	0.076625491	0.084189386	0.010887769	0.021573605	0.0011107984	-0.00071364273
2.04	0.076624777	0.084188532	0.010887183	0.021572844	0.0011102682	-0.00071364741
2.0425	0.076624066	0.084187682	0.010886594	0.021572091	0.0011097337	-0.0007136525
2.045	0.076623357	0.084186824	0.010886004	0.021571348	0.0011091983	-0.00071365627
2.0475	0.076622661	0.084185974	0.010885414	0.021570612	0.0011086653	-0.00071366041
2.05	0.076621973	0.084185118	0.010884824	0.021569883	0.0011081382	-0.00071366542
2.0525	0.07662128	0.084184267	0.010884231	0.02156916	0.001107614	-0.00071367075
2.055	0.0766206	0.084183417	0.010883637	0.021568443	0.0011070926	-0.00071367555
2.0575	0.076619925	0.084182566	0.01088304	0.021567732	0.0011065784	-0.00071368062
2.06	0.07661925	0.084181715	0.010882441	0.021567028	0.0011060513	-0.00071368503
2.0625	0.076618565	0.084180863	0.01088184	0.021566332	0.0011055215	-0.00071369004
2.065	0.076617898	0.084180012	0.010881236	0.021565645	0.0011049982	-0.00071369443
2.0675	0.07661723	0.084179158	0.010880631	0.021564965	0.0011044838	-0.00071369834
2.07	0.076616561	0.084178311	0.010880026	0.021564291	0.0011039712	-0.00071370248
2.0725	0.076615897	0.084177457	0.010879421	0.02156362	0.0011034508	-0.00071370595
2.075	0.07661524	0.084176616	0.010878817	0.021562953	0.0011029312	-0.00071371085
2.0775	0.076614595	0.084175765	0.010878215	0.021562289	0.0011024138	-0.00071371582
2.08	0.076613952	0.084174911	0.010877613	0.021561627	0.0011018991	-0.00071372077
2.0825	0.076613319	0.084174065	0.010877011	0.02156097	0.00110139	-0.00071372572
2.085	0.076612706	0.084173215	0.010876409	0.021560318	0.0011008843	-0.0007137309
2.0875	0.076612077	0.084172363	0.010875808	0.021559667	0.001100382	-0.00071373559
2.09	0.076611459	0.084171513	0.01087521	0.02155902	0.0010998817	-0.00071374002
2.0925	0.076610842	0.084170662	0.010874615	0.021558373	0.0010993838	-0.00071374466
2.095	0.076610228	0.084169813	0.010874022	0.021557727	0.0010988866	-0.00071374949
2.0975	0.076609595	0.084168959	0.01087343	0.021557082	0.001098365	-0.00071375368
2.1	0.076608974	0.084168105	0.010872841	0.021556439	0.0010978297	-0.00071375731
2.1025	0.076608349	0.084167254	0.010872253	0.021555796	0.0010973012	-0.00071376159
2.105	0.076607724	0.084166399	0.010871668	0.021555156	0.0010967752	-0.00071376587
2.1075	0.076607098	0.084165549	0.010871085	0.021554517	0.0010962507	-0.00071377028
2.11	0.076606485	0.084164696	0.010870503	0.02155388	0.0010957295	-0.00071377387
2.1125	0.076605872	0.08416384	0.010869924	0.021553244	0.0010952153	-0.00071377971
2.115	0.076605276	0.084162986	0.010869345	0.021552609	0.0010947036	-0.00071378526
2.1175	0.076604681	0.084162128	0.010868769	0.021551975	0.0010941914	-0.00071379085
2.12	0.07660409	0.084161273	0.010868194	0.021551341	0.0010936751	-0.00071379604
2.1225	0.076603493	0.084160419	0.01086762	0.021550708	0.0010931614	-0.00071380115
2.125	0.076602916	0.084159563	0.010867046	0.021550078	0.0010926507	-0.00071380556
2.1275	0.076602343	0.0841587	0.010866474	0.02154945	0.0010921419	-0.00071381025
2.13	0.076601773	0.084157843	0.010865902	0.021548822	0.0010916383	-0.00071381407
2.1325	0.076601212	0.08415698	0.010865333	0.021548193	0.0010911348	-0.0007138184
2.135	0.076600657	0.084156117	0.010864768	0.021547561	0.0010906346	-0.00071382283
2.1375	0.07660011	0.084155253	0.010864205	0.021546925	0.0010901394	-0.00071382794
2.14	0.076599557	0.084154391	0.010863646	0.021546287	0.0010896387	-0.00071383315
2.1425	0.076598996	0.084153525	0.010863089	0.021545647	0.0010891268	-0.00071383898
2.145	0.076598438	0.08415266	0.010862533	0.021545007	0.0010886182	-0.00071384474
2.1475	0.076597892	0.084151793	0.010861979	0.021544366	0.0010881105	-0.00071385037
2.15	0.076597348	0.084150927	0.010861427	0.021543722	0.0010876038	-0.00071385627
2.1525	0.076596817	0.084150056	0.010860878	0.021543074	0.0010870993	-0.00071386214
2.155	0.076596313	0.08414918	0.010860333	0.021542419	0.0010866059	-0.00071386874
2.1575	0.076595812	0.084148316	0.010859791	0.021541759	0.001086111	-0.00071387542
2.16	0.07659531	0.084147442	0.010859251	0.021541096	0.0010856207	-0.00071388148
2.1625	0.076594823	0.084146564	0.010858712	0.021540432	0.0010851231	-0.00071388738
2.165	0.076594342	0.084145687	0.010858174	0.021539766	0.0010846292	-0.00071389285
2.1675	0.076593864	0.084144804	0.010857639	0.021539097	0.0010841382	-0.00071389878
2.17	0.076593382	0.084143926	0.010857107	0.021538422	0.0010836503	-0.00071390453
2.1725	0.076592911	0.084143045	0.01085658	0.021537743	0.0010831684	-0.00071390945
2.175	0.076592449	0.084142161	0.010856056	0.021537057	0.0010826914	-0.00071391416
2.1775	0.07659199	0.084141278	0.010855535	0.021536368	0.0010822126	-0.00071391867
2.18	0.076591533	0.084140395	0.010855014	0.021535677	0.0010817343	-0.00071392374
2.1825	0.076591077	0.084139509	0.010854495	0.021534985	0.0010812474	-0.00071392906
2.185	0.076590625	0.084138623	0.010853976	0.021534291	0.0010807565	-0.00071393503
2.1875	0.07659017	0.084137732	0.01085346	0.021533592	0.0010802607	-0.00071394109
2.19	0.076589713	0.08413684	0.010852946	0.021532888	0.0010797636	-0.00071394716
2.1925	0.076589259	0.084135946	0.010852434	0.02153218	0.00107927	-0.00071395262
2.195	0.076588807	0.084135052	0.010851925	0.021531466	0.0010787694	-0.0007139583
2.1975	0.076588348	0.084134156	0.010851417	0.021530748	0.0010782711	-0.00071396334
2.2	0.076587908	0.084133262	0.010850912	0.021530026	0.0010777786	-0.00071396891
2.2025	0.07658748	0.08413236	0.010850407	0.021529299	0.0010772983	-0.00071397524
2.205	0.076587052	0.084131464	0.010849905	0.021528566	0.0010768192	-0.00071398114
2.2075	0.076586619	0.084130557	0.010849403	0.021527827	0.0010763407	-0.00071398761
2.21	0.076586203	0.084129653	0.010848901	0.021527081	0.0010758682	-0.00071399432
2.2125	0.076585788	0.084128749	0.010848401	0.021526331	0.001075391	-0.00071400041
2.215	0.076585378	0.08412784	0.010847902	0.021525575	0.0010749033	-0.00071400651
2.2175	0.076584982	0.084126934	0.010847403	0.021524815	0.0010744192	-0.0007140134
2.22	0.076584587	0.084126025	0.010846906	0.02152405	0.0010739371	-0.00071402035
2.2225	0.076584206	0.084125116	0.01084641	0.02152328	0.0010734537	-0.00071402696
2.225	0.076583824	0.084124207	0.010845917	0.021522501	0.0010729719	-0.00071403351
2.2275	0.076583444	0.084123294	0.010845428	0.021521711	0.0010724898	-0.00071404008
2.23	0.076583075	0.084122376	0.010844942	0.021520914	0.0010720089	-0.00071404718
2.2325	0.076582718	0.084121464	0.010844457	0.021520109	0.001071532	-0.00071405443
2.235	0.076582363	0.084120551	0.010843973	0.021519296	0.0010710541	-0.00071406161
2.2375	0.076582022	0.08411963	0.01084349	0.021518478	0.0010705701	-0.00071406698
2.24	0.07658167	0.084118717	0.010843009	0.021517652	0.0010700875	-0.00071407308
2.2425	0.076581333	0.084117794	0.010842527	0.021516821	0.001069605	-0.00071407922
2.245	0.076580992	0.084116881	0.010842046	0.021515983	0.0010691158	-0.00071408589
2.2475	0.076580675	0.084115957	0.010841564	0.021515138	0.0010686342	-0.00071409263
2.25	0.07658036	0.084115034	0.010841082	0.021514286	0.0010681494	-0.00071409932
2.2525	0.07658005	0.084114115	0.0108406	0.021513425	0.0010676671	-0.00071410594
2.255	0.076579749	0.084113189	0.010840118	0.021512557	0.0010671897	-0.00071411216
2.2575	0.076579455	0.084112265	0.010839636	0.021511679	0.0010667144	-0.00071411857
2.26	0.07657916	0.084111344	0.010839154	0.021510791	0.0010662381	-0.00071412427
2.2625	0.076578883	0.084110417	0.010838673	0.021509892	0.0010657644	-0.00071413036
2.265	0.076578599	0.084109488	0.010838194	0.021508981	0.0010652939	-0.0007141367
2.2675	0.076578319	0.084108561	0.010837717	0.021508057	0.0010648251	-0.0007141432
2.27	0.076578046	0.084107638	0.010837239	0.021507123	0.0010643603	-0.00071414995
2.2725	0.0765778	0.084106712	0.01083676	0.021506181	0.0010638979	-0.00071415686
2.275	0.076577546	0.084105783	0.010836282	0.021505227	0.0010634331	-0.00071416426
2.2775	0.076577281	0.084104855	0.010835806	0.021504259	0.001062966	-0.00071417005
2.28	0.076577016	0.084103925	0.010835332	0.021503277	0.0010625018	-0.00071417626
2.2825	0.076576761	0.084102998	0.010834859	0.021502283	0.0010620376	-0.00071418259
2.285	0.076576505	0.084102068	0.010834386	0.021501278	0.0010615665	-0.00071418876
2.2875	0.076576255	0.08410114	0.010833913	0.02150026	0.0010610864	-0.00071419407
2.29	0.076576002	0.084100217	0.01083344	0.02149923	0.0010605986	-0.00071419964
2.2925	0.07657575	0.084099291	0.010832966	0.021498189	0.0010601124	-0.00071420535
2.295	0.076575501	0.084098363	0.010832494	0.021497138	0.0010596267	-0.00071421083
2.2975	0.076575251	0.084097433	0.010832022	0.021496074	0.0010591377	-0.00071421606
2.3	0.076575027	0.084096505	0.01083155	0.021495001	0.001058653	-0.0007142226
2.3025	0.076574801	0.084095579	0.010831076	0.021493919	0.0010581683	-0.00071422917
2.305	0.076574576	0.084094656	0.010830601	0.021492832	0.0010576837	-0.00071423604
2.3075	0.076574355	0.084093734	0.010830123	0.021491741	0.0010572052	-0.00071424149
2.31	0.076574138	0.084092812	0.010829641	0.021490646	0.0010567264	-0.00071424757
2.3125	0.076573923	0.084091893	0.010829159	0.021489545	0.0010562477	-0.00071425343
2.315	0.07657371	0.084090973	0.010828676	0.021488437	0.0010557696	-0.00071425879
2.3175	0.076573511	0.084090052	0.010828194	0.021487322	0.0010552904	-0.00071426362
2.32	0.076573299	0.084089133	0.010827714	0.021486199	0.0010548114	-0.00071426896
2.3225	0.076573086	0.084088217	0.010827234	0.021485071	0.0010543338	-0.00071427414
2.325	0.076572874	0.084087302	0.010826754	0.02148394	0.001053855	-0.00071428008
2.3275	0.07657267	0.084086386	0.010826273	0.021482807	0.0010533807	-0.00071428624
2.33	0.076572469	0.084085478	0.010825793	0.02148167	0.001052894	-0.00071429254
2.3325	0.076572261	0.084084571	0.010825316	0.021480528	0.0010523989	-0.00071429876
2.335	0.076572056	0.084083661	0.01082484	0.02147938	0.0010519077	-0.00071430496
2.3375	0.076571858	0.084082751	0.010824366	0.021478229	0.0010514204	-0.0007143117
2.34	0.076571666	0.084081848	0.01082389	0.021477076	0.0010509342	-0.00071431801
2.3425	0.07657147	0.08408094	0.010823415	0.021475922	0.0010504476	-0.00071432437
2.345	0.076571288	0.084080043	0.010822941	0.021474766	0.0010499648	-0.00071433079
2.3475	0.076571116	0.084079143	0.010822468	0.021473609	0.0010494821	-0.00071433671
2.35	0.076570932	0.084078241	0.010821994	0.021472453	0.0010490025	-0.000714343
2.3525	0.076570763	0.084077344	0.010821519	0.021471299	0.0010485228	-0.00071434969
2.355	0.0765706	0.084076453	0.010821043	0.021470147	0.0010480442	-0.00071435671
2.3575	0.076570434	0.084075559	0.010820566	0.021468999	0.0010475767	-0.00071436315
2.36	0.07657026	0.084074669	0.010820087	0.021467854	0.0010470975	-0.0007143688
2.3625	0.076570103	0.084073785	0.010819607	0.021466715	0.0010466193	-0.00071437447
2.365	0.076569931	0.084072895	0.010819126	0.021465579	0.0010461321	-0.00071437989
2.3675	0.076569768	0.084072013	0.010818644	0.021464446	0.0010456498	-0.00071438509
2.37	0.07656962	0.084071125	0.010818162	0.021463318	0.0010451679	-0.00071439042
2.3725	0.076569472	0.084070249	0.01081768	0.021462194	0.001044687	-0.0007143959
2.375	0.07656932	0.08406937	0.010817197	0.021461074	0.0010442066	-0.00071440124
2.3775	0.076569176	0.084068493	0.010816714	0.021459959	0.0010437331	-0.00071440722
2.38	0.076569041	0.084067617	0.010816231	0.021458849	0.0010432521	-0.00071441229
2.3825	0.076568898	0.084066743	0.010815749	0.021457743	0.0010427706	-0.00071441802
2.385	0.076568759	0.084065875	0.010815269	0.021456641	0.0010422874	-0.00071442384
2.3875	0.076568619	0.084065007	0.010814791	0.021455541	0.0010418074	-0.00071443066
2.39	0.076568488	0.084064139	0.010814314	0.021454444	0.0010413269	-0.00071443734
2.3925	0.076568354	0.084063281	0.010813837	0.021453351	0.0010408464	-0.00071444384
2.395	0.076568224	0.084062412	0.010813359	0.021452263	0.0010403672	-0.00071445019
2.3975	0.076568095	0.084061555	0.01081288	0.021451182	0.0010398879	-0.00071445669
