123,0,121,125,9.9797819284662925e-01,-7.6864533780497197e+00,4.2354399736268755e-01,7.1216333589601923e+00,-8.5670217111978930e-01
124,0,122,126,9.7895428620234448e-01,-7.5406396587638262e+00,4.1449562515250715e-01,6.9878864135732073e+00,-8.4069666616423255e-01
125,0,123,127,9.6033640747186988e-01,-7.3979396930235142e+00,4.0563788738214868e-01,6.8569989931125548e+00,-8.2503359494305961e-01
126,0,124,128,9.4211599393563050e-01,-7.2582878503897641e+00,3.9696671020331298e-01,6.7289108999649923e+00,-8.0970575371417208e-01
127,0,125,129,9.2428466567483791e-01,-7.1216199023165396e+00,3.8847810557699980e-01,6.6035632239785125e+00,-7.9470609291381067e-01
128,0,126,130,9.0683422171934380e-01,-6.9878729926089891e+00,3.8016816943417109e-01,6.4808983153700259e+00,-7.8002771391455206e-01
129,0,127,131,8.8975663627464674e-01,-6.8569856085122050e+00,3.7203307987780743e-01,6.3608597582130679e+00,-7.6566386585331692e-01
130,0,128,132,8.7304405503051730e-01,-6.7288975524192569e+00,3.6406909542174626e-01,6.2433923444922907e+00,-7.5160794252529728e-01
131,0,129,133,8.5668879154910127e-01,-6.6035499141914666e+00,3.5627255328249574e-01,6.1284420487065105e+00,-7.3785347934664069e-01
132,0,130,134,8.4068332372988319e-01,-6.4808850440557908e+00,3.4863986767693500e-01,6.0159560030302854e+00,-7.2439415038131283e-01
133,0,131,135,8.2502029034925883e-01,-6.3608465260975953e+00,3.4116752818706209e-01,5.9058824729910446e+00,-7.1122376542977017e-01
134,0,132,136,8.0969248767669810e-01,-6.2433791523160664e+00,3.3385209815033390e-01,5.7981708336740256e+00,-6.9833626718499131e-01
135,0,133,137,7.9469286615996393e-01,-6.1284288972178507e+00,3.2669021304927770e-01,5.6927715464530664e+00,-6.8572572844445712e-01
136,0,134,138,7.8001452718265285e-01,-6.0159428929900374e+00,3.1967857900408392e-01,5.5896361361878677e+00,-6.7338634938456687e-01
137,0,135,139,7.6565071989378308e-01,-5.9058694051712797e+00,3.1281397122844867e-01,5.4887171689425855e+00,-6.6131245489353729e-01
138,0,136,140,7.5159483810012140e-01,-5.7981578088628334e+00,3.0609323255910825e-01,5.3899682301647438e+00,-6.4949849196114029e-01
139,0,137,141,7.3784041722953697e-01,-5.6927585654445254e+00,2.9951327199975830e-01,5.2933439033400997e+00,-6.3793902712487005e-01
140,0,138,142,7.2438113135714954e-01,-5.5896231997910197e+00,2.9307106330033472e-01,5.1987997491044124e+00,-6.2662874397087676e-01
141,0,139,143,7.1121079029624079e-01,-5.4887042779781163e+00,2.8676364356664208e-01,5.1062922848038221e+00,-6.1556244068858912e-01
142,0,140,144,6.9832333675132618e-01,-5.3899553854668421e+00,2.8058811189806043e-01,5.0157789644961897e+00,-6.0473502767873466e-01
143,0,141,145,6.8571284353197437e-01,-5.2933311057539889e+00,2.7454162804851490e-01,4.9272181593862099e+00,-5.9414152521271046e-01
144,0,142,146,6.7337351082660324e-01,-5.1987869994861411e+00,2.6862141112335469e-01,4.8405691386777798e+00,-5.8377706114159644e-01
145,0,143,147,6.6129966353565561e-01,-5.1062795840233717e+00,2.6282473830464603e-01,4.7557920508389842e+00,-5.7363686865591390e-01
146,0,144,148,6.4948574866128039e-01,-5.0157663134362824e+00,2.5714894359058349e-01,4.6728479052775285e+00,-5.6371628409311036e-01
147,0,145,149,6.3792633275296518e-01,-4.9272055589414858e+00,2.5159141657591644e-01,4.5916985544054345e+00,-5.5401074479283008e-01
148,0,146,150,6.2661609940911012e-01,-4.8405565897538700e+00,2.4614960124673446e-01,4.5123066760961930e+00,-5.4451578699816794e-01
149,0,147,151,6.1554984683162595e-01,-4.7557795543559456e+00,2.4082099480999586e-01,4.4346357565171646e+00,-5.3522704380284070e-01
150,0,148,152,6.0472248543377727e-01,-4.6728354621670372e+00,2.3560314653765957e-01,4.3586500733386346e+00,-5.2614024314303443e-01
151,0,149,153,5.9412903549891460e-01,-4.5916861656112262e+00,2.3049365664048505e-01,4.2843146793040718e+00,-5.1725120583224526e-01
152,0,150,154,5.8376462489064418e-01,-4.5122943425745685e+00,2.2549017516792424e-01,4.2115953861550688e+00,-5.0855584363906858e-01
153,0,151,155,5.7362448681210532e-01,-4.4346234792383505e+00,2.2059040092484872e-01,4.1404587489088893e+00,-5.0005015740749292e-01
154,0,152,156,5.6370395761310588e-01,-4.3586378532837919e+00,2.1579208040951708e-01,4.0708720504787079e+00,-4.9173023521753906e-01
155,0,153,157,5.5399847464533691e-01,-4.2843025174656626e+00,2.1109300678217563e-01,4.0028032866235321e+00,-4.8359225058538197e-01
156,0,154,158,5.4450357416453421e-01,-4.2115832835404312e+00,2.0649101885256893e-01,3.9362211512274974e+00,-4.7563246070416942e-01
157,0,155,159,5.3521488927703242e-01,-4.1404467065375696e+00,2.0198400007703854e-01,3.8710950219061213e+00,-4.6784720472262253e-01
158,0,156,160,5.2612814793091778e-01,-4.0708600693808998e+00,1.9756987759142042e-01,3.8073949459198131e+00,-4.6023290206125134e-01
159,0,157,161,5.1723917095192240e-01,-4.0027913678410201e+00,1.9324662125590680e-01,3.7450916263984997e+00,-4.5278605076530881e-01
160,0,158,162,5.0854387012117130e-01,-3.9362092958169819e+00,1.8901224272430223e-01,3.6841564088657694e+00,-4.4550322589426133e-01
161,0,159,163,5.0003824629494575e-01,-3.8710832309358660e+00,1.8486479452567606e-01,3.6245612680624535e+00,-4.3838107794720926e-01
162,0,160,164,4.9171838756491465e-01,-3.8073832204681728e+00,1.8080236916667247e-01,3.5662787950582393e+00,-4.3141633132165347e-01
163,0,161,165,4.8358046745942146e-01,-3.7450799675565403e+00,1.7682309826288828e-01,3.5092821846413966e+00,-4.2460578280716593e-01
164,0,162,166,4.7562074318388209e-01,-3.6841448177373652e+00,1.7292515167156036e-01,3.4535452229943879e+00,-4.1794630011246520e-01
165,0,163,167,4.6783555389860931e-01,-3.6245497457627782e+00,1.6910673665181636e-01,3.3990422756371128e+00,-4.1143482042476015e-01
166,0,164,168,4.6022131903568392e-01,-3.5662673427127869e+00,1.6536609704210775e-01,3.3457482756350623e+00,-4.0506834900006700e-01
167,0,165,169,4.5277453665224537e-01,-3.5092708033900992e+00,1.6170151245544323e-01,3.2936387120713353e+00,-3.9884395778892484e-01
168,0,166,170,4.4549178181905430e-01,-3.4535339139817567e+00,1.5811129746554725e-01,3.2426896187823031e+00,-3.9275878408514814e-01
169,0,167,171,4.3836970504611172e-01,-3.3990310400276620e+00,1.5459380088317876e-01,3.1928775633116380e+00,-3.8681002921326668e-01
170,0,168,172,4.3140503074327241e-01,-3.3457371145981663e+00,1.5114740493006640e-01,3.1441796361632521e+00,-3.8099495723842491e-01
171,0,169,173,4.2459455571014265e-01,-3.2936276267938220e+00,1.4777052455649575e-01,3.0965734402390237e+00,-3.7531089371184012e-01
172,0,170,174,4.1793514766652839e-01,-3.2426786104453065e+00,1.4446160665001717e-01,3.0500370805651515e+00,-3.6975522443639053e-01
173,0,171,175,4.1142374380923313e-01,-3.1928666331255937e+00,1.4121912939643477e-01,3.0045491541856428e+00,-3.6432539426571686e-01
174,0,172,176,4.0505734940738769e-01,-3.1441687853413569e+00,1.3804160151505984e-01,2.9600887403510279e+00,-3.5901890593211849e-01
175,0,173,177,3.9883303641874407e-01,-3.0965626700027862e+00,1.3492756158831037e-01,2.9166353908895615e+00,-3.5383331889382991e-01
176,0,174,178,3.9274794214805892e-01,-3.0500263921421644e+00,1.3187557742283795e-01,2.8741691207857198e+00,-3.4876624821445246e-01
177,0,175,179,3.8679926793005481e-01,-3.0045385488203147e+00,1.2888424534681547e-01,2.8326703990103690e+00,-3.4381536346692471e-01
178,0,176,180,3.8098427783925254e-01,-2.9600782192939690e+00,1.2595218958741278e-01,2.7921201395265771e+00,-3.3897838765927363e-01
179,0,177,181,3.7530029743506294e-01,-2.9166249553988366e+00,1.2307806164567930e-01,2.7524996925078393e+00,-3.3425309618974502e-01
180,0,178,182,3.6974471253004010e-01,-2.8741587721296389e+00,1.2026053964757460e-01,2.7137908357749554e+00,-3.2963731582293126e-01
181,0,179,183,3.6431496798658547e-01,-2.8326601384621970e+00,1.1749832776235408e-01,2.6759757664036212e+00,-3.2512892369036367e-01
182,0,180,184,3.5900856654413105e-01,-2.7921099683658386e+00,1.1479015559394523e-01,2.6390370925401712e+00,-3.2072584631240875e-01
183,0,181,185,3.5382306766946908e-01,-2.7524896120309221e+00,1.1213477761245072e-01,2.6029578253972194e+00,-3.1642605864821693e-01
184,0,182,186,3.4875608643396860e-01,-2.7137808472739535e+00,1.0953097254364141e-01,2.5677213714575728e+00,-3.1222758316122945e-01
185,0,183,187,3.4380529241616059e-01,-2.6759658711827314e+00,1.0697754285988109e-01,2.5333115248173042e+00,-3.0812848891061456e-01
186,0,184,188,3.3896840863276562e-01,-2.6390272919078694e+00,1.0447331418670125e-01,2.4997124597523972e+00,-3.0412689066399479e-01
187,0,185,189,3.3424321048752970e-01,-2.6029481206709866e+00,1.0201713478039759e-01,2.4669087234325699e+00,-3.0022094802951044e-01
188,0,186,190,3.2962752475082652e-01,-2.5677117639535485e+00,9.9607874999063095e-02,2.4348852288131639e+00,-2.9640886460950522e-01
189,0,187,191,3.2511922855926573e-01,-2.5333020158614805e+00,9.7244426777687187e-02,2.4036272477000455e+00,-2.9268888717551789e-01
190,0,188,192,3.2071624843895080e-01,-2.4997030506711355e+00,9.4925703115854299e-02,2.3731204039756326e+00,-2.8905930485930215e-01
191,0,189,193,3.1641655935284863e-01,-2.4668994155611319e+00,9.2650637599936525e-02,2.3433506669771202e+00,-2.8551844836877360e-01
192,0,190,194,3.1221818376912686e-01,-2.4348760234860110e+00,9.0418183873784030e-02,2.3143043450618257e+00,-2.8206468921872546e-01
193,0,191,195,3.0811919075001093e-01,-2.4036181462558219e+00,8.8227315195413991e-02,2.2859680792930201e+00,-2.7869643898262314e-01
194,0,192,196,3.0411769506636560e-01,-2.3731114077502884e+00,8.6077023937173203e-02,2.2583288373081296e+00,-2.7541214856137997e-01
195,0,193,197,3.0021185632852682e-01,-2.3433417773159340e+00,8.3966321143756406e-02,2.2313739073144596e+00,-2.7221030747080882e-01
196,0,194,198,2.9639987814155050e-01,-2.3142955633069717e+00,8.1894236063865644e-02,2.2050908922497521e+00,-2.6908944314819666e-01
197,0,195,199,2.9268000727711563e-01,-2.2859594067861768e+00,7.9859815700351888e-02,2.1794677040830370e+00,-2.6604812027432773e-01
198,0,196,200,2.8905053286822302e-01,-2.2583202753888267e+00,7.7862124385530085e-02,2.1544925582469383e+00,-2.6308494011186456e-01
